"文献番号","出願番号","出願日","公知日","発明の名称","出願人/権利者","FI","要約","公開番号","公告番号","登録番号","審判番号","その他","ステージ","イベント詳細","文献URL"
"特開2019-097874","特願2017-231863","2017/12/01","2019/06/24","歯間清掃具の製造方法","小林製薬株式会社","A46B3/04,A46B9/04,A61C15/02,502,B29C33/12,B29C45/26,B29C45/14","(57)【要約】
【課題】２次成形金型と軸部との隙間からの樹脂材料の漏出を抑制可能な歯間清掃具の製造方法を提供すること。
【解決手段】歯間清掃具の製造方法であって、基部を準備する基部準備工程と清掃部を形成する清掃部形成工程とを含み、清掃部形成工程で用いられる２次成形金型（５０）は、保持部（５４）と、清掃部本体形成部（５６）と、ブラシ部形成部（５７）と、軸部（２０）に食い込むように保持部（５４）の内周面から突出する凸部（５８）であって、軸部（２０）の軸方向についての凸部（５８）の挿入端部側の端部が軸方向についての清掃部本体形成部（５６）の基端部側の端部とつながっているものと、を有し、清掃部形成工程では、保持部（５４）が被保持部を保持しておりかつ凸部（５８）が軸部（２０）に食い込んでいる状態において、充填空間（Ｓ）に挿入端部（２２ａ）側から基端部側に向かって樹脂材料を充填すること。
【選択図】図２
","特開2019-097874","","特許6976831","","","特許 有効","年金の支払い","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-2019-097874/11/ja"
"特開2019-097873","特願2017-231862","2017/12/01","2019/06/24","歯間清掃具及び歯間清掃具の製造方法","小林製薬株式会社","A61C15/02,502,A61C15/02,501","(57)【要約】
【課題】歯間の清掃性を向上可能な歯間清掃具を提供すること。
【解決手段】歯間清掃具であって、挿入端部（２２ａ）及び基端部を有する軸部（２０）を含む基部と、清掃部（４０）と、を備え、軸部（２０）は、挿入端部（２２ａ）及び基端部を含みかつ筒状の外周面を有する軸部本体（２２）と、軸部本体（２２）の径方向について当該軸部本体（２２）の外周面から内向きに窪む形状を有する凹部（２４）と、を有し、清掃部（４０）は、軸部本体（２２）のうち凹部（２４）よりも挿入端部（２２ａ）側に位置する部位を被覆する形状を有し、清掃部（４０）のうち軸方向についての基端部側の端部である清掃基端部（４２ａ）は、凹部（２４）のうち軸方向についての挿入端部（２２ａ）側の端部である挿入端部側外端部（２５ａ）につながっていること。
【選択図】図２
","特開2019-097873","","特許6942037","","","特許 有効","年金の支払い","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-2019-097873/11/ja"
"特開2019-094121","特願2017-227299","2017/11/27","2019/06/20","容器","丸金印刷株式会社,小林製薬株式会社","B65D5/54,301@J","(57)【要約】
【課題】物品の説明を記載した書面を別途準備することなく、物品の説明を表示可能な容器を提供する。
【解決手段】本発明に係る容器は、内部に物品を収容可能な、筒状の第１筒部材と、前記第１筒部材の外周面を覆い、一部が当該第１筒部材に固定された第２筒部材と、前記第１筒部材の軸方向の両端部を、それぞれ閉じる一対の閉鎖部と、を備え、前記第１筒部材は、前記物品を取出可能な開口が形成されるように構成され、前記第２筒部材は、軸方向に延びる分離用破断線を有し、当該分離用破断線により分離可能に構成され、分離された状態で、前記開口を外部に露出するように構成されている。
【選択図】図１
","特開2019-094121","","特許7197974","","","特許 有効","年金の支払い","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-2019-094121/11/ja"
"特開2019-092818","特願2017-224443","2017/11/22","2019/06/20","揮散装置","稲畑香料株式会社,小林製薬株式会社","A61L9/12,A61L9/01@Q,A61L9/01@H,C11B9/00@Z,C11B9/00@M,C11B9/00@N","(57)【要約】
【課題】香調を変更することが可能な揮散装置を提供すること。
【解決手段】揮散装置（１）であって、互いに異なる香料成分を含む複数の香料組成物（１０）と、各香料組成物を保持する保持部（３２）を有するとともに各香料組成物（１０）を収容するケース（３０）と、各香料組成物（１０）からの前記香料成分の揮発を促進させる促進部（４０）と、各香料組成物（４０）からの前記香料成分の揮発量が相互に独立して変更されるように促進部（４０）を制御する制御部（５０）と、を備え、各香料組成物の前記香料成分は、トップノート、ミドルノート及びボトムノートに分類される成分を含むこと。
【選択図】図１
","特開2019-092818","","特許7353604","拒絶2022-012156","","特許 有効","登録公報の発行","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-2019-092818/11/ja"
"特開2019-085348","特願2017-212556","2017/11/02","2019/06/06","血中脂質低減用医薬組成物","小林製薬株式会社","A61K36/00,A61P3/06,A61K36/185,A61K33/06,A61K33/00,A61K36/9068","(57)【要約】
【課題】本発明の目的は、漢方薬を利用して、肝機能障害を抑制しつつ、優れた血中脂質低減効果を奏する血中脂質低減用医薬組成物を提供することである。
【解決手段】防風通聖散と大柴胡湯とを併用することによって、血中脂質低減作用を向上させることができ、しかも、ＡＬＴ値の上昇が抑えられ、肝機能障害を抑制できる。
【選択図】なし
","特開2019-085348","","特許7068803","","","特許 有効","年金の支払い","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-2019-085348/11/ja"
"特開2019-085342","特願2017-212257","2017/11/01","2019/06/06","Ｄ－ｃｈｉｒｏ－イノシトールを含む組成物","小林製薬株式会社","A61K8/34,A61K47/10,A61Q5/00","(57)【要約】
【課題】Ｄ－ｃｈｉｒｏ－イノシトールの析出を抑制することの可能な組成物を提供すること。
【解決手段】Ｄ－ｃｈｉｒｏ－イノシトールと多価アルコールとを含む、組成物。
【選択図】なし
","特開2019-085342","","特許7450324","拒絶2022-009688","","特許 有効","登録公報の発行","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-2019-085342/11/ja"
"特開2019-085340","特願2017-212238","2017/11/01","2019/06/06","Ｄ－ｃｈｉｒｏ－イノシトールを含む組成物","小林製薬株式会社","A61K8/34,A61K47/10,A61Q19/00,A61Q5/00","(57)【要約】
【課題】Ｄ－ｃｈｉｒｏ－イノシトールの析出を抑制することの可能な組成物を提供すること。
【解決手段】Ｄ－ｃｈｉｒｏ－イノシトールとモノテルペンとを含む、組成物。
【選択図】なし
","特開2019-085340","","特許7127979","拒絶2022-009690","","特許 有効","年金の支払い","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-2019-085340/11/ja"
"特開2019-085339","特願2017-212232","2017/11/01","2019/06/06","Ｄ－ｃｈｉｒｏ－イノシトールを含む組成物","小林製薬株式会社","A61K8/34,A61K47/10,A61Q19/00,A61Q5/00","(57)【要約】
【課題】Ｄ－ｃｈｉｒｏ－イノシトールの析出を抑制することの可能な組成物を提供すること。
【解決手段】Ｄ－ｃｈｉｒｏ－イノシトールと炭素数１～３のモノアルコール水溶液とを含み、炭素数１～３のモノアルコールの濃度が、６０ｖ／ｖ％以下である、組成物。
【選択図】なし
","特開2019-085339","","特許7127978","拒絶2022-009680","","特許 有効","年金の支払い","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-2019-085339/11/ja"
"特開2019-073566","特願2019-033023","2019/02/26","2019/05/16","低収斂性組成物","小林製薬株式会社","A61K31/4166,A61K9/06,A61K9/08,A61K9/20,A61K47/28,A61K47/10,A61K47/08,A61K47/44,A61K8/49,A61K8/9789,A61K8/20,A61Q11/00,A61Q15/00,A61K33/14,A61K36/49,A61K36/185,A61P29/00,A61P7/04,A61P17/00,A61P1/02,A61P43/00,121","(57)【要約】
【課題】本発明の目的は、収斂剤を含有していながら、その収斂作用が減弱されている低収斂性組成物を提供することである。
【解決手段】(A)アラントイン誘導体、ウラジロガシエキス、シラカバエキス、及び塩化ナトリウムよりなる群から選択される少なくとも１種の収斂剤と共に、(B) グリチルレチン酸、その誘導体、メントール、ケイヒアルデヒド、及び／又はチョウジ油を併用した組成物は、収斂剤の収斂作用を減弱でき、収斂作用を緩和又は消失させ得る。
【選択図】なし
","特開2019-073566","","特許7409775","拒絶2022-003572","","特許 有効","登録公報の発行","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-2019-073566/11/ja"
"特開2019-069930","特願2017-198058","2017/10/11","2019/05/09","口腔用組成物","小林製薬株式会社","A61K8/81,A61K8/34,A61K8/25,A61Q11/00","(57)【要約】
【課題】本発明の目的は、イソプロピルメチルフェノールと、所定の総吸水値となるように配合されたシリカと、水とを含む口腔用組成物において、分散性を向上できる製剤化技術を提供することである。
【解決手段】口腔用組成物において、イソプロピルメチルフェノール、所定の総吸水値で配合されたシリカ及び水と共に、ホスホコリン基含有重合体を含有させることにより、シリカの分散性を向上させることができる。
【選択図】なし
","特開2019-069930","","特許7594347","拒絶2023-001242","","特許 有効","登録公報の発行","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-2019-069930/11/ja"
"特開2019-069929","特願2017-198057","2017/10/11","2019/05/09","口腔用組成物","小林製薬株式会社","A61K8/81,A61K8/44,A61K8/25,A61Q11/00","(57)【要約】
【課題】本発明の目的は、トラネキサム酸類と、所定の総吸水値となるように配合されたシリカと、水とを含む口腔用組成物において、分散性を向上できる製剤化技術を提供することである。
【解決手段】口腔用組成物において、トラネキサム酸類、所定の総吸水値で配合されたシリカ及び水と共に、ホスホコリン基含有重合体を含有させることにより、シリカの分散性を向上させることができる。
【選択図】なし
","特開2019-069929","","特許7594346","拒絶2023-001241","","特許 有効","登録公報の発行","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-2019-069929/11/ja"
"特開2019-069928","特願2017-198056","2017/10/11","2019/05/09","口腔用組成物","小林製薬株式会社","A61K8/81,A61K8/49,A61K8/25,A61Q11/00","(57)【要約】
【課題】本発明の目的は、アラントイン類と、所定の総吸水値となるように配合されたシリカと、水とを含む口腔用組成物において、分散性を向上できる製剤化技術を提供することである。
【解決手段】口腔用組成物において、アラントイン類、所定の総吸水値で配合されたシリカ及び水と共に、ホスホコリン基含有重合体を含有させることにより、シリカの分散性を向上させることができる。
【選択図】なし
","特開2019-069928","","特許7594345","拒絶2023-001240","","特許 有効","登録公報の発行","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-2019-069928/11/ja"
"特開2019-069927","特願2017-198055","2017/10/11","2019/05/09","口腔用組成物","小林製薬株式会社","A61K8/35,A61K8/49,A61K8/81,A61Q11/00","(57)【要約】
【課題】本発明の目的は、ヒノキチオールとアラントイン類と水とを含みながらも、変色を抑制できる製剤化技術を提供することである。
【解決手段】口腔用組成物において、ヒノキチオール、アラントイン類及び水と共に、ホスホコリン基含有重合体を含有させることにより、変色を抑制することができる。
【選択図】なし
","特開2019-069927","","特許7409759","拒絶2022-008247","","特許 有効","登録公報の発行","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-2019-069927/11/ja"
"特開2019-069926","特願2017-198054","2017/10/11","2019/05/09","口腔用組成物","小林製薬株式会社","A61K8/19,A61K47/32,A61K47/20,A61K8/81,A61K8/46,A61Q11/00,A61K33/00,A61P1/02","(57)【要約】
【課題】本発明の目的は、口腔用組成物において、硝酸カリウムとアルキル硫酸ナトリウムと水とを含みながらも、遊離カリウムイオン濃度の低下を抑制できる製剤化技術を提供することである。
【解決手段】口腔用組成物において、硝酸カリウム、アルキル硫酸ナトリウム及び水と共に、ホスホコリン基含有重合体を含有させることにより、遊離カリウムイオン濃度の低下を抑制することができる。
【選択図】なし
","特開2019-069926","","特許6925929","","","特許 有効","年金の支払い","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-2019-069926/11/ja"
"特開2019-034978","特願2018-231489","2018/12/11","2019/03/07","外用医薬組成物","小林製薬株式会社","A61K31/196,A61K47/10,A61K47/44,A61K47/12,A61K9/08,A61K9/06,A61P29/00,A61K47/06,A61K47/14","(57)【要約】
【課題】本発明の目的は、ジクロフェナク及び／又はその薬学的に許容される塩を含む外用医薬組成物において、ジクロフェナク及び／又はその薬学的に許容される塩の経皮吸収性が向上させる製剤技術を提供することである。
【解決手段】クロフェナク及び／又はその薬学的に許容される塩と共に、モノテルペンと、乳酸及び／又はその塩とを含む外用医薬組成物は、ジクロフェナク及び／又はその薬学的に許容される塩の経皮吸収性が飛躍的に向上する。また、前記外用医薬組成物に、更に極性油を含有させることにより、ジクロフェナク及び／又はその薬学的に許容される塩の経皮吸収性がより一層向上する。
【選択図】なし
","特開2019-034978","","特許6794420","","","特許 有効","年金の支払い","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-2019-034978/11/ja"
"特開2019-034926","特願2018-104528","2018/05/31","2019/03/07","加齢性肥満改善剤及び脂肪分解力改善剤","小林製薬株式会社","A61K36/18,A61K36/232,A61K36/65,A61K36/234,A61K36/744,A61K36/634,A61K36/534,A61K36/9068,A61K36/638,A61K36/238,A61K36/17,A61K36/708,A61K36/284,A61K36/346,A61K36/539,A61K36/484,A61P3/04,A61K31/121","(57)【要約】
【課題】本発明の目的は、加齢性肥満に対して、優れた改善効果を奏する肥満改善剤を提供することである。
【解決手段】防風通聖散エキスには、摂取した脂質の便中への排泄を促進させる作用があり、脂質の分解能や代謝能が本質的に低下している加齢性肥満に対しても、優れた肥満改善効果を奏する。
【選択図】なし
","特開2019-034926","","特許7602857","拒絶2022-019531","","特許 有効","登録公報の発行","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-2019-034926/11/ja"
"特開2019-034925","特願2018-104527","2018/05/31","2019/03/07","錠剤組成物","小林製薬株式会社","A61K36/18,A61K9/20,A61K47/02,A61K47/38,A61K47/04,A61K47/36,A61P3/04,A61P3/06,A61K36/9068,A61K35/02,A61K36/17,A61K36/232,A61K36/234,A61K36/238,A61K36/284,A61K36/346,A61K36/484,A61K36/534,A61K36/538,A61K36/539,A61K36/634,A61K36/65,A61K36/708,A61K36/744,A61K47/32,A61K33/00,A61K33/06,A61K33/12","(57)【要約】
【課題】本発明の目的は、錠剤に成形された際に優れた硬度及び崩壊性を奏する錠剤組成物を提供することである。
【解決手段】防風通聖散エキスを含有し、前記防風通聖散エキスの抽出に使用された生薬調合物が、前記生薬調合物の１００重量部当たりショウキョウを２～５重量部含む、錠剤組成物から成形された錠剤は、硬度及び崩壊性に優れている。
【選択図】なし
","特開2019-034925","","特許7133982","","","特許 有効","年金の支払い","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-2019-034925/11/ja"
"特開2019-034898","特願2017-156130","2017/08/10","2019/03/07","防風通聖散エキス","小林製薬株式会社","A61K36/18,A61K35/02,A61P3/06,A61P43/00,121,A61K33/04,A61K36/232,A61K36/65,A61K36/234,A61K36/744,A61K36/634,A61K36/534,A61K36/53,A61K36/238,A61K36/17,A61K36/708,A61K36/284,A61K36/346,A61K36/539,A61K36/484,A61K31/12","(57)【要約】
【課題】本発明の目的は、脂質の便中への排泄促進作用が高められた防風通聖散エキスを提供することである。
【解決手段】防風通聖散エキスにおいて、生薬由来成分の総量１００重量部当たり６－ギンゲロールが０．００５～０．０４重量部含まれる場合には、脂質の便中への排泄促進作用が向上する。
【選択図】なし
","特開2019-034898","","特許7602854","拒絶2023-002974","","特許 有効","登録公報の発行","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-2019-034898/11/ja"
"特開2019-034424","特願2017-155269","2017/08/10","2019/03/07","容器の製造方法","小林製薬株式会社","B29C49/48,B29C49/42","(57)【要約】
【課題】ブロー工程後に容器を金型から取り出す操作の制約を緩和可能な容器の製造方法を提供すること。
【解決手段】容器の製造方法であって、プリフォーム準備工程と、金型準備工程と、金型接触工程と、ブロー工程と、離型工程と、を備え、金型準備工程では、第１金型（１００）及び第２金型（２００）として、第１接触面部及び第２接触面部が、それぞれ、中段分割面部（１１２，２２２）と、上段分割面部（１２４，２２４）と、中段分割面部（１１２，２２２）の下端部から下向きに延びる下段分割面部（１２６，２２６）と、を有するものを準備すること。
【選択図】図４
","特開2019-034424","","特許6892351","","","特許 有効","年金の支払い","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-2019-034424/11/ja"
"特開2019-034423","特願2017-155268","2017/08/10","2019/03/07","容器の製造方法及び容器製造装置","小林製薬株式会社","B29C49/48,B29C49/00,B29L22:00","(57)【要約】      （修正有）
【課題】胴部への偏肉の発生を抑制可能で、かつ、容器の金型からの離型後の工程を簡素化可能な容器の製造方法を提供。
【解決手段】プリフォーム準備工程と、金型準備工程と、金型接触工程と、ブロー工程と、離型工程と、を備え、金型準備工程では、第２金型２００として、主背部形成部２１２ａを有する本体２１０と、副背部形成部２１２ｂを有するとともに本体２１０に対して相対変位可能な変位部２３０と、を有し、変位部２３０は、没位置と突出位置との間で本体２１０に対して変位可能であるものを準備し、ブロー工程では、変位部２３０を突出位置から没位置に変位させることと、プリフォーム内にガスを供給することと、を行う容器の製造方法。
【選択図】図４
","特開2019-034423","","特許6944305","","","特許 有効","年金の支払い","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-2019-034423/11/ja"
"特開2019-031291","特願2017-151367","2017/08/04","2019/02/28","包装用箱","小林製薬株式会社,富士包装紙器株式会社","B65D5/54,301@B,B65D5/66,301@G,B65D5/66,301@D","(57)【要約】
【課題】開封が容易で、且つ、物品を再度収容することが可能な、包装用箱を提供する。
【解決手段】本発明に係る包装用箱は、上部開口及び下部開口を有し、物品を収容可能な角筒状の箱本体と、前記上部開口を開閉可能に塞ぐ上蓋部と、前記下部開口を塞ぐ下蓋部と、を備え、前記箱本体は、少なくとも、前記上部開口の一部を構成する第１辺を有するとともに、開口部が形成された第１面と、前記第１面の前記第１辺に、折り曲げ可能に連結された支持フラップと、前記第１面と対向し、前記上部開口の一部を構成する第２辺を有する第２面と、を備え、前記上蓋部は、前記第２辺に折り曲げ可能に連結され、前記上部開口を塞ぐ上蓋フラップと、前記上蓋フラップの先端に折り曲げ可能に連結される差込フラップと、を備え、前記箱本体の第１辺には、前記差込フラップが差し込まれる、切込みが形成され、前記第１面は、前記開口部と前記切り取り線とを結ぶ少なくとも１つの切り取り線を備えている。
【選択図】図１
","特開2019-031291","","特許7133296","","","特許 有効","年金の支払い","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-2019-031291/11/ja"
"特開2019-026582","特願2017-146280","2017/07/28","2019/02/21","ミトコンドリア機能向上剤","小林製薬株式会社","A61K31/7048,A61K36/46,A61P43/00,107,A61P43/00,111,C07H17/04,A61K127:00","(57)【要約】
【課題】本発明の目的は、ミトコンドリア電子伝達系に関連する物質の発現を促進することでミトコンドリアの機能を向上させる剤を提供することである。
【解決手段】アスペルロシドを含有するミトコンドリア機能向上剤は、ミトコンドリア電子伝達系を構築するタンパク質の１つであるチトクロムCオキシダーゼサブユニットIV（ＣＯＸ－IV）の発現を促進し、これによって、ミトコンドリアの機能を向上させることができる。
【選択図】なし
","特開2019-026582","","特許7007828","","","特許 有効","年金の支払い","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-2019-026582/11/ja"
"特開2019-011534","特願2017-129210","2017/06/30","2019/01/24","マスク","小林製薬株式会社","A41D13/11@H,A62B18/02@C,A62B18/02","(57)【要約】
【課題】耳掛け部による耳への負担の増大を抑制しながらリフトアップ効果を高めることが可能なマスクを提供すること。
【解決手段】マスク（１）であって、少なくとも口、鼻孔及び頬を覆う形状を有するマスク本体（１０）と、マスク本体（１０）に接続された一対の耳掛け部（３０）と、を備え、前記耳掛け部（３０）の各端部（３２）の中心間の距離（Ｄ）は、１０ｍｍ以上３５ｍｍ以下に設定されていること。
【選択図】図１
","特開2019-011534","","特許6941987","","","特許 有効","年金の支払い","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-2019-011534/11/ja"
"特開2019-011533","特願2017-129209","2017/06/30","2019/01/24","美容マスク","小林製薬株式会社","A41D13/11@Z,A62B18/02@C,A41D13/11@D,A41D13/11@A,A62B18/02","(57)【要約】
【課題】顔の美容効果を高めることが可能なマスクを提供すること。
【解決手段】マスク（１）であって、少なくとも口及び鼻孔を覆う形状を有するマスク本体（１０）と、一対の保持部（３０）と、マスク本体（１０）の内面に設けられた薬剤層と、を備え、マスク本体（１０）は、一対の保持部（３０）によってマスク本体（１０）が口及び鼻孔を覆った状態に保持されたときに顔面のうち目と頬との間の部位を被覆する内側被覆部（２０）と、幅方向について内側被覆部（２０）の外側で、かつ、上下方向について内側被覆部（２０）の上側に配置された外側被覆部（２２）と、を有すること。
【選択図】図１
","特開2019-011533","","特許7150417","","","特許 有効","年金の支払い","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-2019-011533/11/ja"
"特開2019-011532","特願2017-129195","2017/06/30","2019/01/24","マスク","小林製薬株式会社","A41D13/11@Z,A62B18/02@C,A41D13/11@M,A62B18/02","(57)【要約】
【課題】就寝中のような長時間にわたる美容効果を維持可能なマスクを提供すること。
【解決手段】マスクであって、少なくとも口及び鼻孔を覆う形状を有するマスク本体（１０）と、マスク本体（１０）の側部に接続された一対の保持部（３０）と、マスク本体（１０）の内面に設けられた薬剤からなる薬剤層（４０）と、を備え、マスク本体（１０）は、肌に接触する側に設けられた内層（１０Ａ）と、外気に接触する側に設けられた外層（１０Ｂ）と、を含み、薬剤層（４０）は、内層（１０Ａ）の内面に設けられており、前記薬剤の内層（１０Ａ）への塗布量は、１０ｇ／ｍ２以上であり、外層（１０Ｂ）は、疎水性を有すること。
【選択図】図３
","特開2019-011532","","特許7066343","","","特許 有効","年金の支払い","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-2019-011532/11/ja"
"特開2019-011311","特願2017-252398","2017/12/27","2019/01/24","義歯洗浄剤","小林製薬株式会社","A61K8/19,A61Q11/00,A61K8/365,C11D7/54,C11D7/26,C11D7/12,C11D3/40,C11D3/20,C11D3/04","(57)【要約】
【課題】色素が配合された発泡性の義歯洗浄剤であって、炭酸化合物の分解が抑制された製剤安定性を有する義歯洗浄剤を提供する。
【解決手段】色素と、炭酸塩、炭酸水素塩、及び炭酸水素塩と炭酸塩の複塩よりなる群から選択される少なくとも１種と、酸と、酸化マグネシウムとを含む義歯洗浄剤は、保存時における炭酸化合物の分解が抑制され、優れた製剤安定性を有している。
【選択図】なし
","特開2019-011311","","特許7190810","拒絶2022-013630","","特許 有効","年金の支払い","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-2019-011311/11/ja"
"特開2019-011310","特願2017-252397","2017/12/27","2019/01/24","義歯洗浄剤","小林製薬株式会社","A61K8/19,A61K8/365,A61Q11/02,A61K8/46,A61K8/49,C11D7/12,C11D3/10,C11D7/54,C11D1/02,C11D3/20,C11D3/395,C11D3/40,C11D7/26,A61K8/60","(57)【要約】
【課題】色素が配合された発泡性の義歯洗浄剤であって、炭酸化合物の分解が抑制された製剤安定性を有する義歯洗浄剤を提供する。
【解決手段】アゾ系色素、ヨウ素原子を含有しないキサンテン系色素、及びトリアリールメタン系色素よりなる群から選択される少なくとも１種と；炭酸塩、炭酸水素塩、及び炭酸水素塩と炭酸塩の複塩よりなる群から選択される少なくとも１種と；酸と、を含む義歯洗浄剤は、保存時における炭酸化合物の分解が抑制されるため製剤安定性に優れる。さらに、漂白剤を含む場合には、使用時における洗浄水の着色維持性にも優れる。
【選択図】なし
","特開2019-011310","","特許7102143","","","特許 有効","年金の支払い","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-2019-011310/11/ja"
"特開2019-011301","特願2017-129902","2017/06/30","2019/01/24","口腔用組成物","小林製薬株式会社,日本ゼトック株式会社","A61K8/63,A61K9/08,A61K9/06,A61K47/36,A61K47/02,A61Q11/00,A61K8/21,A61K8/24,A61K8/73,A61K31/704,A61P29/00,A61P1/02,A61P43/00,111","(57)【要約】
【課題】本発明の目的は、グリチルリチン酸類とヒアルロン酸と水とを含む口腔用組成物において、高温での保存条件下で、沈殿物を生じさせることなく褐変を抑制できる製剤化技術を提供することである。
【解決手段】グリチルリチン酸類及びヒアルロン酸と水と共に、アルカリ金属のフッ化物、フルオロリン酸、及び／又はフルオロリン酸の塩を含有する口腔用組成物は、高温の保存条件下においても沈殿物を生じさせることなく褐変を抑制できる。
【選択図】なし
","特開2019-011301","","特許7455317","拒絶2022-007241","","特許 有効","登録公報の発行","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-2019-011301/11/ja"
"特開2019-011300","特願2017-129901","2017/06/30","2019/01/24","口腔用組成物","小林製薬株式会社,日本ゼトック株式会社","A61K8/73,A61Q11/00,A61K8/49","(57)【要約】
【課題】本発明の目的は、第四級アンモニウム塩とヒアルロン酸及び／又はその塩と水とを含む口腔用組成物において、低温での保存条件下で析出物及び沈殿物の両方の生成を抑制できる製剤化技術を提供することである。
【解決手段】第四級アンモニウム塩と水と共に、平均分子量が１，０００～７００，０００であるヒアルロン酸及び／又はその塩を含有する口腔用組成物は、低温の保存条件下においても析出物の生成と沈殿物の生成との両方を抑制できる。
【選択図】なし
","特開2019-011300","","特許7108383","","","特許 有効","年金の支払い","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-2019-011300/11/ja"
"特開2019-011299","特願2017-129857","2017/06/30","2019/01/24","糖質素材が非アミノ酸素材で被覆されている経口組成物","小林製薬株式会社","A61K47/26,A61K47/18,A61K47/02,A61K47/42,A61K9/16,A61K9/20","(57)【要約】
【課題】  本発明は、糖質素材及びアミノ酸素材を含む経口組成物において、糖質素材のメイラード反応が抑制された、つまり変色が抑制された経口組成物（錠剤）を提供する。
【解決手段】  糖質素材、非アミノ酸素材及びアミノ酸素材を含有する経口組成物であって、前記糖質素材の表面の一部又は全部が前記非アミノ酸素材で被覆されている、経口組成物。
【選択図】なし
","特開2019-011299","","特許7274813","拒絶2021-009268","","特許 有効","登録公報の発行","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-2019-011299/11/ja"
"特開2019-011298","特願2017-129855","2017/06/30","2019/01/24","グルコサミンがカルシウム化合物で被覆されている経口組成物","小林製薬株式会社","A61K31/7008,A61K9/28,A61K33/06,A61P19/02,A61P19/08","(57)【要約】
【課題】  本発明は、有効成分の配合比率が高く、十分な硬度を有し、かつ優れた崩壊性を示す経口組成物（錠剤）を提供する。
【解決手段】  グルコサミン又はその塩の表面の一部又は全部がカルシウム化合物で被覆されている、経口組成物。
【選択図】なし
","特開2019-011298","","特許7334025","拒絶2021-013354","","特許 有効","登録公報の発行","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-2019-011298/11/ja"
"特開2019-011290","特願2017-129134","2017/06/30","2019/01/24","Ｓ／Ｏ型サスペンション及びその製造方法","小林製薬株式会社","A61K9/107,A61K47/26,A61K47/36,A61K9/50,A61K31/727,A61K47/14","(57)【要約】
【課題】凍結乾燥法を使用することなく簡便に製造することができるＳ／Ｏ型サスペンション、及びその製造方法を提供する。また当該Ｓ／Ｏ型サスペンションの構成成分であり、その調製に使用される粒子状の界面活性剤－水溶性固体物質複合体を提供する。
【解決手段】本発明の粒子状の界面活性剤－水溶性固体物質複合体は、水溶性薬物及び水溶性賦形剤を含む混合物からなる粒子状の水溶性固体物質の表面が界面活性剤で被覆されてなることを特徴とする。また本発明のＳ／Ｏ型サスペンションは、当該粒子状の界面活性剤－水溶性固体物質複合体が油相に分散してなることを特徴とする。
【選択図】なし
","特開2019-011290","","特許7039197","","","特許 有効","年金の支払い","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-2019-011290/11/ja"
"特開2019-011289","特願2017-129093","2017/06/30","2019/01/24","ゴシツ加工物を含有する錠剤","小林製薬株式会社","A61K47/46,A61K9/20,A61K36/232,A61K36/65,A61K36/236,A61K36/484,A61K36/54,A61K36/258,A61K36/234","(57)【要約】
【課題】本発明の目的は、生薬を含有していながらも、包装時や輸送時等において破損しない十分な硬度を備える錠剤を提供することである。
【解決手段】ゴシツ加工物と、ゴシツ加工物以外の植物加工物を含有し、前記ゴシツ加工物の含有量が５～８０重量％である錠剤を製造することによって、包装時や輸送時等に耐え得る十分な硬度を備えさせることができる。
【選択図】なし
","特開2019-011289","","特許7158831","","","特許 有効","年金の支払い","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-2019-011289/11/ja"
