"文献番号","出願番号","出願日","公知日","発明の名称","出願人/権利者","FI","要約","公開番号","公告番号","登録番号","審判番号","その他","ステージ","イベント詳細","文献URL"
"特開2015-132062","特願2014-002918","2014/01/10","2015/07/23","小口径コンクリート場所打ち杭による地盤補強工法","株式会社奈良重機工事,株式会社コクエイ,大東建託株式会社,千代田ソイルテック株式会社,株式会社システムプランニング,株式会社　フジタ地質","E02D5/34@Z","(57)【要約】
【課題】残土の排出が殆んどなく、安定した品質確保が容易、施工が容易かつ低コストで施工可能、更に、コンクリートの材料分離を生じさせることなく能率的に施工可能な地盤補強工法を提供する。
【解決手段】杭施工深さＨの約半分の長さＨ／２のケーシング１０とこのケーシングの先端に係脱可能に取り付けられる先端掘削翼２とケーシングの上端に接続されるヤットコ９とを用いて施工する。下端に先端掘削翼を係合させたケーシングを地盤に約Ｈ／２の深さまで貫入し、ケーシング内に注入材を注入し、次いでケーシングにヤットコを接続し、このヤットコ接続のケーシングを杭施工深さＨまで貫入する。ヤットコ接続のケーシングを、ケーシング下端、が先に注入した注入材の上端面付近にくるまで引き上げ（この場合先端掘削翼は杭底に残る）、次いでヤットコをケーシングから取り外し、再び注入材をケーシング内に注入した後、ケーシングを引き抜く。
【選択図】図１
","特開2015-132062","","特許6246599","","","特許 有効","年金の支払い","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-2015-132062/11/ja"
"特開2015-127259","特願2013-273713","2013/12/29","2015/07/09","吊下用ユニット治具、吊下用ユニット治具の製造方法、吊下方法、中心治具及び端治具","大東建託株式会社,有限会社都島興業","B66C1/10@A,B66C1/16","(57)【要約】      （修正有）
【課題】軽量な棒鋼とワイヤを使用して吊下具を簡易な作業で組み立てることができ、ユーザの使い勝手を向上させる。
【解決手段】吊下方法は、中心治具２によって棒鋼４を交差させながら保持し、棒鋼４の両端部分に取り付けられた端治具３と、中心治具２とに係止された中心ワイヤ６ａ及び端ワイヤ７によって交差された棒鋼４を吊り、少なくとも端治具３を介して吊り下げられたワイヤ７を介して吊下対象を吊り下げるようにした。
【選択図】図５
","特開2015-127259","","特許6174483","拒絶2016-009015","","特許 有効","年金の支払い","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-2015-127259/11/ja"
"特開2014-137154","特願2013-004538","2013/01/15","2014/07/28","換気用不燃性スリーブ","大東建託株式会社,株式会社カナイ,フジモリ産業株式会社","F16L5/00@G,F24F7/10@Z,F24F13/02@A","(57)【要約】
【課題】建物の壁に設けた貫通孔部分における止水処理を容易になし得、断熱性や止水性の品質を良好かつ均一に発揮することができる換気用不燃性スリーブを提供する。
【解決手段】建物の壁に設けた貫通孔に取り付けて使用される換気用のスリーブ１であって、軸方向の一方端部又は一方端部近傍にフランジ部１７を備えた金属製の外スリーブ１０に、不燃性の断熱材３０を巻き付けた金属製の内スリーブ２０を内嵌してなる。内スリーブ２０は、外スリーブ１０よりも軸方向の長さが長く形成され、外スリーブ１０の軸方向の一方端部及び他方端部よりも夫々突出する突出部２１，２２を有する。
【選択図】図１
","特開2014-137154","","特許6178576","","","特許 有効","年金の支払い","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-2014-137154/11/ja"
"特開2014-091930","特願2012-241639","2012/11/01","2014/05/19","小口径コンクリート場所打ち杭による地盤補強工法","株式会社奈良重機工事,株式会社コクエイ,大東建託株式会社,千代田ソイルテック株式会社,株式会社システムプランニング,株式会社　フジタ地質","E02D5/38,E02D5/72","(57)【要約】      （修正有）
【課題】殆んど無排土で施工でき、安定した品質を容易に確保でき、低コストで施工可能な地盤補強工法を提供する。
【解決手段】ケーシング１先端に係合する先端掘削翼２は、ケーシング先端を閉塞し、板状刃と翼部を有する。先端掘削翼２はケーシング１の貫入時回転方向にはケーシングと係合して一体に回転し、引き抜き時の逆回転に対してはケーシングから外れる。ケーシング１を地盤に回転・圧入して所定深度まで貫入し、次いで、ケーシング１内にコンクリート等の注入材７を打設し、鉄筋を挿入することなく注入材７が固まらないうちにケーシングを引き抜いて、小口径コンクリート杭を築造する。先端金具２はケーシングの先端から外れて掘削孔の底に残る。ケーシングが小径であり掘削土はそれほど多くないので殆んど無排土で施工できる。掘削孔径が確保されたケーシング内に注入材を打設するので、品質の安定した小口径コンクリート杭が得られる。
【選択図】図１
","特開2014-091930","","特許5777167","","","特許 有効","年金の支払い","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-2014-091930/11/ja"
"特開2014-091929","特願2012-241638","2012/11/01","2014/05/19","小口径コンクリート場所打ち杭による地盤補強工法","千代田ソイルテック株式会社,株式会社シグマベース,株式会社システムプランニング,株式会社奈良重機工事,大東建託株式会社","E02D5/38,E02D5/72","(57)【要約】
【課題】殆んど無排土で施工でき、安定した品質を容易に確保でき、低コストで施工可能な地盤補強工法を提供する。
【解決手段】ケーシング１の先端に先端金具２を取り付ける。先端金具２はケーシング１の貫入時回転方向に対してはケーシングと係合して一体に回転し、引き抜き時の逆回転に対してはケーシングから外れる。ケーシング１を地盤に回転・圧入して所定深度まで貫入し、次いで、ケーシング１内にコンクリート等の注入材７を打設し、鉄筋を挿入することなく前記注入材７が固まらないうちにケーシングを引き抜いて、小口径コンクリート杭を築造する。先端金具２はケーシングの先端から外れて掘削孔の底に残る。掘削された土はケーシング１の外周面で掘削孔の壁面に押し付けられ圧密されるので、殆んど無排土で施工できる。掘削孔径が確保されたケーシング内に注入材を打設するので、品質の安定した小口径コンクリート杭が得られる。
【選択図】図１
","特開2014-091929","","特許5777166","","","特許 有効","年金の支払い","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-2014-091929/11/ja"
"特開2014-088732","特願2012-240236","2012/10/31","2014/05/15","鋼管杭の施工方法、鋼管杭部材","大東建託株式会社","E02D5/30@A,E02D5/72","(57)【要約】      （修正有）
【課題】従来工法と比べて、材料の確保、施工の容易性、コスト、耐力、地盤への適用範囲の少なくとも１つを改善できる鋼管杭工法を提供する。
【解決手段】鋼管杭の施工方法は、１つの方向に延びる中空のケーシング２０ａ、ｂの先端部に配置される掘削翼３０であって、１つの方向と直交する面方向においてケーシング２０ａ、ｂよりも大きな外形を有し、回転によって地盤を掘削可能な掘削翼３０によって掘削しながら、ケーシング２０ａ、ｂを地中に配置する第１の工程と、鋼管をケーシング２０ａ、ｂ内に掘削翼３０に当接するように配置する第２の工程と、第１の工程および第２の工程の後に、ケーシング２０ａ、ｂ内に注入材５０を注入する第３の工程と、第３の工程の後に、掘削翼３０を地中に残した状態でケーシング２０ａ、ｂを引き抜く第４の工程とを備える。
【選択図】図４
","特開2014-088732","","特許5785531","","","特許 有効","年金の支払い","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-2014-088732/11/ja"
"特開2014-047590","特願2012-193743","2012/09/04","2014/03/17","複数所帯対応住戸を有する集合住宅","大東建託株式会社","E04H1/04@B","(57)【要約】      （修正有）
【課題】広い１つの住戸を分割して個別化した個別住戸間を仕切る乾式界壁に、互いに行き来可能にし得る開口部が存在する印象を与えず、かつ高い遮音性能を確保できる複数所帯対応住戸を提供する。
【解決手段】住戸１はそれぞれ個別住戸として利用可能な、乾式界壁で仕切られた複数の居住スペース３、４、５からなり、例えば居住スペース３、４間を仕切る乾式界壁６は、その一部に開口部ｍを有し、開口部ｍは撤去可能な乾式界壁８で閉鎖され、撤去可能な乾式界壁８を内壁面の一部とする収納室２１Ａを備え、収納室２１Ａは一方の居住スペース３側に開閉可能な戸を有する。乾式界壁８は、施錠した扉で閉鎖する構造等と異なり、居住者に、隣接する居住スペース３，４間を仕切る乾式界壁６に隣室との間に互いに行き来可能にし得る開口部が存在する印象を与えないので、居住者に不安感を持たせず、収納室により十分な遮音性能を確保する。
【選択図】図１
","特開2014-047590","","特許5876795","拒絶2015-003332","","特許 有効","年金の支払い","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-2014-047590/11/ja"
"特開2014-037751","特願2012-181872","2012/08/20","2014/02/27","天井根太用防振取付金具及びそれを用いた天井構造","大東建託株式会社,大建工業株式会社,倉敷化工株式会社","E04B5/43@H,E04B5/52@U,E04B5/58@S,E04B9/00@R,E04B9/18@F,E04B9/18@E,E04B9/00@A","(57)【要約】
【課題】天井材下側の部屋に対する防振防音効果が確実に発揮できるようにする。
【解決手段】建物の１階部分及び２階部分の間に配置される上部構造体１と、野縁１３に取り付けられる天井材１４を野縁受材１２を介して吊り下げ支持する天井根太１１との間に天井根太用防振取付金具２１を介在させる。この天井根太用防振取付金具２１は、上部構造体１の周囲材２（床梁材）に取付固定されるベース金具２２と、このベース金具２２に水平方向に対向して配置され、天井根太１１の端部が取付固定される根太金具２８と、これらベース金具２２及び根太金具２８の間に一体的に接着されて固定され、両者を連結するゴム弾性体３７とを備えてなるものとする。施工状態では上部構造体１の周囲材２側と天井根太１１側との間に天井根太用防振取付金具２１のゴム弾性体３７のみが介在される構造とする。
【選択図】図４
","特開2014-037751","","特許5701263","","","特許 有効","出願人・権利者等の氏名変更","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-2014-037751/11/ja"
"特開2013-253465","特願2013-097615","2013/05/07","2013/12/19","複数所帯対応住戸を有する集合住宅","大東建託株式会社","E04B2/74,541@A,E04H1/04@B","(57)【要約】
【課題】広い１つの住戸を分割して個別化した個別住戸間を仕切る界壁部分に室内ＲＣ柱がある場合に、互いに行き来可能にし得る開口部が存在する印象を与えず、かつ高い遮音性能を確保できる複数所帯対応住戸を得る。
【解決手段】集合住宅の少なくとも一部の住戸１がそれぞれ個別住戸として利用可能な例えば２つの居住スペース３、４からなり、両居住スペース３、４間を仕切る界壁部分にＲＣ界壁６と外壁から離れた位置の室内ＲＣ柱７と開口部ｍとを有し、前記開口部ｍは撤去可能な乾式界壁８によって閉鎖され、前記乾式界壁８の片側の居住スペース３には、前記乾式界壁８を壁面の一部とする扉２５付きの収納室２１が設けられている。開口部を閉鎖する乾式界壁８を撤去したり再度取り付けることで、家族構成の変化に対応可能である。また、収納室により十分な遮音性能を確保できる。
【選択図】図１
","特開2013-253465","","特許5876852","拒絶2015-003333","","特許 有効","年金の支払い","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-2013-253465/11/ja"
"特開2013-253460","特願2012-209416","2012/09/24","2013/12/19","複数所帯対応住戸を有する集合住宅","大東建託株式会社","E04H1/04@B,E04H1/04@D","(57)【要約】
【課題】広い１つの住戸を分割して個別化した個別住戸間のＲＣ界壁に互いに行き来可能にし得る開口部が存在する印象を与えず、かつ高い遮音性能を確保できる複数所帯対応住戸を得る。
【解決手段】集合住宅の少なくとも一部の住戸１がそれぞれ個別住戸として利用可能な例えば３つの居住スペース３、４、５からなり、例えば居住スペース３、４間は一部に開口部ｍを有するＲＣ界壁６で仕切られ、開口部は撤去可能な乾式界壁８によって閉鎖され、乾式界壁８を壁面の一つとする扉付きの収納室２１Ａが片側の居住スペース３に設けられる。開口部を閉鎖する乾式界壁を撤去したり再度取り付けることで、家族構成の変化に対応可能である。その乾式界壁は施錠した扉で閉鎖する構造等と異なり、ＲＣ界壁に隣室との間に互いに行き来可能にし得る開口部が存在する印象を与えないので、居住者に不安感を持たせない。また、収納室により十分な遮音性能を確保できる。
【選択図】図１
","特開2013-253460","","特許5489185","","","特許 有効","年金の支払い","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-2013-253460/11/ja"
"特開2012-207815","特願2011-071829","2011/03/29","2012/10/25","ダクト接続継手","富士工業株式会社,大東建託株式会社","F24F7/06,101@Z,F24F13/02@E,F24F13/02@A","(57)【要約】
【課題】下がり天井の内部に配管されている排気ダクトのように、建物側のダクト位置に制約がある場合にも自在に方向変換可能とすることでダクト接続が容易になり、しかも、接続排気口が設けられているレンジフードの上部からキッチン天井に至る高さが低いレンジフードの設置条件に対しても使用することができるダクト接続継手を提供する。
【解決手段】レンジフードＢ上部の接続排気口１に連通させて当該上部に取り付けられる第１の変換部材Ａ１と、第１の変換部材Ａ１に連通させる連通口１５を備えて該第１の変換部材Ａ１に載置固定されるとともに、建物側の排気ダクト２に接続される接続口２０を有する第２の変換部材Ａ２とを備える。第１の変換部材Ａ１は、接続排気口１に連通させてレンジフードＢの上部に取り付けられる固定部材３と、固定部材３に回動可能に突合せ重合される回動部材４とを備えて、第２の変換部材Ａ２を接続排気口１に接続するように構成されている。
【選択図】図１
","特開2012-207815","","特許5780802","","","特許 有効","年金の支払い","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-2012-207815/11/ja"
"特開2012-207499","特願2011-075709","2011/03/30","2012/10/25","床下構造","株式会社エプコ,早川ゴム株式会社,株式会社コシイプレザービング,大東建託株式会社","E04B1/64@B,E04B1/72","(57)【要約】
【課題】白蟻の侵入をより高度に防止することが可能な防蟻構造および床下構造を提供する。
【解決手段】本発明に係る防蟻構造４は、開口部を有する配管１と、当該開口部を閉じる蓋部材２と、配管１の端縁部と蓋部材２との間に介挿されて配管１の開口部と蓋部材２との隙間を塞ぐ防蟻剤を含有した防蟻Ｏリング３とを有する。蓋部材２は、配管１の横断面全体を覆う蓋体２ｂとこの蓋体２ｂと一体的に形成されかつ配管１の内周面１ｎに当接する挿入部２ａとにより構成されている。防蟻Ｏリング３は、防蟻剤としてホウ酸またはホウ酸誘導体が１～５重量％配合されたものであることが好ましい。
【選択図】図３
","特開2012-207499","","特許5676341","","","特許 有効","年金の支払い","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-2012-207499/11/ja"
"特開2012-140781","特願2010-293336","2010/12/28","2012/07/26","建物壁部の制振構造構築方法","大東建託株式会社","E04B1/58@G,E04H9/02,321@B,F16F7/00@A,F16F15/04@A","(57)【要約】
【課題】制震部材の減衰性能を有効に利用可能な建物壁部の制震構造を提供する。
【解決手段】建物壁部が角形鋼管柱１と鋼製梁２とを備えている場合の建物壁部の制震構造であって、角形鋼管柱１を、その管壁平坦面を柱並び方向に対して４５°傾斜させて設置し、隣接する角形鋼管柱１と角形鋼管柱１との間に対角線状にブレース３を取り付け、前記ブレース３の中間部に制震部材４を介在させる。角形鋼管柱１が４５°傾斜しているので、ブレース３と角形鋼管柱１とを接合するガセットプレート１２、１３を角形鋼管柱１の角形断面対角線方向の角部に溶接固定できる。ブレース３からの軸方向力は角形鋼管の面内力として伝達されるので、角形鋼管柱が面外変形をしたり、それに伴いガセットプレート溶接接合部が破壊したりする恐れは少ない。制震部材の減衰性能が角形鋼管柱側の剛性の制約で発揮できなくなる恐れは少なく、制震部材の減衰性能を有効に利用できる。
【選択図】図１
","特開2012-140781","","特許5421236","","","特許 有効","年金の支払い","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-2012-140781/11/ja"
"特開2011-179273","特願2010-046351","2010/03/03","2011/09/15","２階建て集合住宅の排水管設備及びその排水管設備に用いられる多口管継手","株式会社小島製作所,大東建託株式会社","E03C1/12@E,E03C1/122@Z,F16L5/00@A,F16L5/00@N","(57)【要約】
【課題】２階建て集合住宅において、排水器具から大量に排水が流入してもスムーズに排出することができ、且つ、各排水器具の排水トラップが破封しにくい排水管設備を、通気管や通気弁のような特別の通気装置を設けることなく構成する。
【解決手段】１階と２階の床下のスペースＵＦ１，ＵＦ２のそれぞれには、台所流し、浴室、洗面台等の複数の排水器具のそれぞれが接続された複数の排水横枝管１３ａ，１３ｂ，２３ａ，２３ｂが配されて、そのそれぞれが第１の多口管継手１１ないし第２の多口管継手２１の胴部３９の外周に設けられた横枝管受け口３３，３５に接続されている。胴部３９は直管状であって、その径が第１の多口管継手１１と第２の多口管継手２１との間に介装された排水立て管１５よりも大きく、また、横主管１７の径も排水立て管１５よりも大きい。
【選択図】図１
","特開2011-179273","","特許5538956","","","特許 有効","年金の支払い","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-2011-179273/11/ja"
