"文献番号","出願番号","出願日","公知日","発明の名称","出願人/権利者","FI","要約","公開番号","公告番号","登録番号","審判番号","その他","ステージ","イベント詳細","文献URL"
"特開2019-214243","特願2018-111254","2018/06/11","2019/12/19","船舶用舵及び船舶","ジャパン・ハムワージ株式会社,株式会社三井造船昭島研究所,商船三井テクノトレード株式会社","B63H25/38@C,B63H25/38,102","(57)【要約】
【課題】舵を切って舵角を取ったときの舵力を比較的大きくできると共に、船舶の直進時における抵抗が小さく、プロペラの回転流を回収して推進力を得て、省エネルギーを図ることができる船舶用舵及び船舶を提供する。
【解決手段】舵板１１の舵下端面Ｓｄに下端渦流制御板２１を設け、舵下端面Ｓｄの前端１１ｄｆの後方の下端舵長さＬｄの５％～１５％の範囲を下端第１領域Ｒｄ１とし、舵下端面Ｓｄの最後端１１ｄａの前方の前記下端舵長さＬｄの５％～５０％の範囲を下端第２領域Ｒｄ２として、下端渦流制御板２１の前端２１ｆと後端２１ａをそれぞれ下端第１領域Ｒｄ１内と下端第２領域Ｒｄ２内に配置し、かつ、下端渦流制御板２１の長手方向Ｘの少なくとも８０%以上において、下端渦流制御板２１の幅Ｂｄｂ（ｘ）を、舵幅Ｂｄ（ｘ）の５％～３０％にして、下端渦流制御板２１を形成する。
【選択図】図１
","特開2019-214243","","特許6643404","","","特許 有効","年金の支払い","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-2019-214243/11/ja"
"特開2019-209821","特願2018-107091","2018/06/04","2019/12/12","風圧抵抗の少ない船舶","株式会社　商船三井,株式会社三井造船昭島研究所,商船三井テクノトレード株式会社","B63B15/00@B,B63B1/32@Z","(57)【要約】
【課題】斜め向かい風の影響を低減するとともに、船体又は上部構造物と積載貨物で形成する水面上構成物で揚力を発生し、この揚力の船体の前後方向の成分から推力を得ることできて、船舶の推進性能を向上できる風圧抵抗の少ない船舶を提供する。
【解決手段】水面上構造物２、２０の船尾側第１範囲Ｒｘ１かつ上下第１範囲Ｒｚ１における各水平断面Ｓｈ（ｚ）で、前後方向Ｘの船首方向Ｌｃに対して５０度の第１角度α１で延びる第１傾斜線Ｌ１と、８０度の第２角度α２で延びる第２傾斜線Ｌ２との間を扇形領域Ｒαとして、この扇形領域Ｒαの要の仮想点Ｐ２（ｚ）を船体中心線Ｌｃに沿って前後移動させたときに、水平断面Ｓｈ（ｚ）の外形線Ｌｓ（Ｚ）の長さの５０％以上１００％以下の長さの外形線Ｌｓ（Ｚ）が扇形領域（Ｒα）に入るような仮想点Ｐ２（ｚ）の位置があるように構成する。
【選択図】図１
","特開2019-209821","","特許6687673","","","特許 有効","出願人・権利者等の氏名変更","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-2019-209821/11/ja"
"再表2019/146798","特願2019-567214","2019/01/29","2019/08/01","操船制御装置","株式会社　商船三井,川崎重工業株式会社","B63H25/04@D,B63H25/04@F,B63H9/04,B63H25/42,B63H25/06,G05B11/36,505,G05B11/36@G,B63H25/42@Z","(57)【要約】
  制御装置（１）は、船舶（１０）の針路と目標方向との角度差を演算し、演算した角度差に基づいて、舵（４）に掛ける負荷の目標となる目標負荷を演算し、舵（４）に掛かる負荷を測定し、測定した舵（４）に掛かる負荷が演算した目標負荷になるように、舵（４）を取るための操船機械（６）を制御する。
","WO2019/146798","","特許7013487","","再表2019/146798","特許 有効","年金の支払い","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-2019-146798/19/ja"
"特開2019-099192","特願2017-230685","2017/11/30","2019/06/24","組立式架台、組立式架台の製造方法、コンテナによる輸送方法、及び、コンテナによる海上輸送方法","株式会社ニッコム,三甲株式会社,商船三井テクノトレード株式会社,株式会社　商船三井","B65D85/04,B63B25/00,101@M,B63B25/00,101@Z,B63B25/24@A,B65D19/44@A,B65D90/00@E","(57)【要約】
【課題】個体重量が５ｔ以上かつ２５ｔ以下の重量物である輸送対象物をコンテナで輸送する際に、多種、多様な輸送対象物に柔軟に対応することができると共に、部品点数の低減と、大きい部材の使用の回避などにより、組立工数の改善を図ることができる組立式架台、組立式架台の製造方法、コンテナによる輸送方法、及び、コンテナによる海上輸送方法を提供する。
【解決手段】輸送対象物２０の重量を、輸送対象物２０の下面と片側側面を支持する板面状部材の重量支持部材１２と、この重量支持部材１２の下側に配置される台座部材１１と板状部材の第１連結部材１３Ａとで床面に伝達する組立式架台であって、重量支持部材１２が、台座部材１１と連結部材１３Ａ、１３Ｂとの係合により、輸送対象物２０の長手方向Ｘに間隔を有し、且つ、床面に立設した状態で固定される。
【選択図】図１
","特開2019-099192","","特許7015157","","","特許 有効","年金の支払い","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-2019-099192/11/ja"
"再表2018/061122","特願2018-541785","2016/09/28","2018/04/05","壁面移動装置および壁面移動方法","商船三井テクノトレード株式会社","B62D57/024@L,B08B1/04,B08B7/04@A,B08B3/02@F,B63B59/06@C,B08B1/12,B08B1/36,B08B1/40","(57)【要約】
  車体２に対して左右対となる無限軌道式のクローラ３を配置し、それぞれのクローラ３の履帯３ａの周方向に複数の第１磁石４を取り付け、車体２の下面に第２磁石５を取り付け、壁面Ｗと第１磁石４とが接触し、かつ、壁面Ｗと第２磁石５とが離間した状態で、第１磁石４と第２磁石５との両方の磁気吸引力により壁面移動装置１を壁面Ｗに吸着させながら、クローラ３を回転駆動させることにより壁面移動装置１を壁面Ｗ上で走行させる。これにより、磁気吸引力を利用して壁面上を安定して走行する機動性に優れた壁面移動装置となる。
","WO2018/061122","","特許6681474","","再表2018/061122","特許 有効","年金の支払い","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-2018-061122/19/ja"
"特開2017-095152","特願2015-230422","2015/11/26","2017/06/01","段ボール組立構造体、コンテナによる輸送方法、及び、コンテナによる海上輸送方法","商船三井テクノトレード株式会社,株式会社　商船三井","B65D85/04,B63B25/24@A,B65D19/44@A,B63B25/00,101@Z","(57)【要約】
【課題】個体重量が５ｔ以上かつ２５ｔ以下の重量物である輸送対象物をコンテナで輸送する際に、多種、多様な輸送対象物に柔軟に対応することができると共に、輸送対象物の固定に使用する材料の重量の増加が少なく、重量物の固定作業が容易で、しかも、固定に使用する材料の処理が容易となる、段ボール組立構造体、コンテナによる輸送方法、及び、コンテナによる海上輸送方法を提供する。
【解決手段】段ボール組立構造体１を、輸送対象物を内包して段ボール組立構造体１の要素となる段ボール要素部材１０（１１、１２、１３、１４、１５）を組み立て後においては、段ボール組立構造体１がコンテナ２０の内側に嵌合している状態となるように構成する。
【選択図】図１
","特開2017-095152","","特許6650255","","","特許 有効","年金の支払い","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-2017-095152/11/ja"
"特開2016-203705","特願2015-084767","2015/04/17","2016/12/08","自動車運搬船及び自動車運搬船における自動車搭載方法","株式会社　商船三井,南日本造船株式会社,株式会社南日本造船","B63B25/20,B63B25/00,102@Z","(57)【要約】
【課題】リフタブルデッキを備えた自動車運搬船において、船体に固定された上下の甲板の間に設けるリフタブルデッキの数を一層ではなく複層にすることで、比較的簡単な構成で、かつ、上下方向位置の変更に要する工数が比較的少なくて済み、搭載する自動車の多様な車高に応じることができて多数の自動車を搭載できる自動車運搬船及び自動車運搬船における自動車搭載方法を提供する。
【解決手段】船体に固定された上下の甲板３１、３３の間に設けられて、この上下の甲板３１、３３の間で昇降して、予め設定された複数の上下位置に移動してそれぞれの上下位置で固定支持されるリフタブルデッキ３２ａ、３２ｂを備えた自動車運搬船１において、単独で搭載される貨物を支持するように構成した前記リフタブルデッキ３２ａ、３２ｂを複数連続して配置した船倉３０を有して構成する。
【選択図】図１
","特開2016-203705","","特許6471032","","","特許 有効","年金の支払い","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-2016-203705/11/ja"
"特開2015-147476","特願2014-020719","2014/02/05","2015/08/20","船舶","商船三井テクノトレード株式会社,ジャパンマリンユナイテッド株式会社","B63B1/04","(57)【要約】
【課題】伴流利得（プロペラ効率）を悪化させることなく、船体に働く圧力抵抗および摩擦抵抗を減少させることができる船型を有する船舶を提供する。
【解決手段】船舶１００は、船尾１５から、船尾垂線ＡＰと船首垂線ＦＰとの距離である垂線間長Ｌｐｐの５５～８５％の距離にある最大船幅位置Ｃにおいて、最も船幅が大きく、船尾１５から垂線間長Ｌｐｐの２５～４２％の距離にある傾斜終了位置Ｄと最大船幅位置Ｃとの間において、船尾１５に近づく程、船幅が直線状に小さくなる船型を有する。
【選択図】図１
","特開2015-147476","","特許6210895","","","特許 有効","年金の支払い","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-2015-147476/11/ja"
"特開2015-145214","特願2014-019409","2014/02/04","2015/08/13","コンテナ船","株式会社大内海洋コンサルタント,商船三井テクノトレード株式会社","B63B15/00@B,B63B25/00,101@K","(57)【要約】      （修正有）
【課題】コンテナ船のブルワーク上に配設する風防であって、従来に比べて構造が簡素なコンテナ船の船首部風防を提供する。
【解決手段】コンテナ船Ａのブルワーク１００上に配設する風防１であって、ブルワークの頂部から垂直に立ち上がると共に上縁が前端から後端へ向けて斜め上方に延在する周側壁１ａと、前記周側壁上縁１ａ’に沿って且つ上面視で前記周側壁上縁の内側で前記周側壁上縁の全長に亙って延在する所定幅の頂壁１ｂとを備える。
【選択図】図１
","特開2015-145214","","特許6344757","","","特許 有効","年金の支払い","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-2015-145214/11/ja"
"特許5724024","特願2014-165342","2014/08/15","2015/05/27","船内電力システムの制御方法、船内電力システム、及び、船舶","株式会社　商船三井","H02J3/00@B,H02J3/00,150,H02J3/00,H02J3/007,H02J3/17","(57)【要約】
【課題】極力、船内電力の負荷変動を少なくするように、船舶に備えた間欠運転機器の発停のタイミングを調整して、発電装置で燃費率の良い負荷状態かその近傍の負荷状態での運転を継続することができて発電装置における燃費を改善できる船舶の間欠運転機器群の制御方法、及び、船舶を提供する。
【解決手段】船内の間欠運転機器群１０に含まれる間欠運転機器１１，１２の発停のタイミングｔｓ１１、ｔｓ１２、ｔｅ１１、ｔｅ１２の判定に使用される機器発停情報を監視すると共に、２つ以上の間欠運転機器１１，１２の作動時期が重ならないように、少なくとも一の間欠運転機器１１又は１２の発停のタイミングｔｓ１１、ｔｅ１１、又は、ｔｓ１２、ｔｅ１２を調整する制御する。
【選択図】図１
","特開2016-042751","","特許5724024","","","特許 有効","年金の支払い","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-5724024/15/ja"
"特開2015-063313","特願2013-196841","2013/09/24","2015/04/09","貨物船と陸側設備との間の荷役方法、その荷役システム、及び、マリンホース展張船","株式会社　商船三井","B63B22/02@Z,B63B22/18,B63B27/24@B,B63B27/24@Z,B63B27/34,B63B35/03,B63H25/42@G,B67D9/00@B,B67D9/00@F","(57)【要約】      （修正有）
【課題】厳しい気象・海象の荒天下であっても、安全領域に滞在する貨物船と陸上若しくは海上の貯蓄タンクとの間で、原油や天然ガス等の流体貨物を安全かつ効率的に揚げ荷荷役又は積み荷荷役を行うことができる、貨物船と陸側設備との間の荷役方法、その荷役システム、及び、マリンホース展張船を提供する。
【解決手段】貨物船２０と陸上若しくは洋上の貯蔵タンク１０との間の荷役を行う船舶の荷役方法において、予め設定された洋上の設定領域の範囲内に位置保持している貨物船に、貯蔵タンク側に接続又は接続可能な荷役用ライン４１をパイプライン展張船３０により搬送し、この搬送された荷役用パイプラインを船側荷役ラインに接続し、荷役用パイプラインとこれに接続された船側荷役ラインとを用いて積み荷荷役又は揚げ荷荷役を行い、荷役終了後に荷役用パイプラインを船側荷役ラインから分離する。
【選択図】図１
","特開2015-063313","","特許5982340","","","特許 有効","年金の支払い","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-2015-063313/11/ja"
"再表2014/068771","特願2014-544182","2012/11/02","2014/05/08","船舶の推進装置とそれを備えた船舶","株式会社三井造船昭島研究所,株式会社　商船三井,商船三井テクノトレード株式会社","B63H1/28@Z,B63H1/20@A","(57)【要約】
  スクリュープロペラのプロペラボス２の後側に取り付けるプロペラボスキャップ５に、フィン６を設けると共に、このフィン６をプロペラ翼３の間の後方に配置した船舶の推進装置１において、フィン６の形状に関して、フィン６の根部（６ｂｆ～６ｂａ）に対して、フィン６の先端側（６ｔｆ～６ｔａ）の前縁部６ｔｆが後方側に後縁部６ｔａが前方側になるようにフィン６に捩じりを設けて形成する。これにより、フィン付きのプロペラボスキャップ５を使用したスクリュープロペラで形成される船舶の推進装置において、従来技術のフィン形状のフィン付きのプロペラボスキャップ５を使用した船舶の推進装置とそれを備えた船舶よりも、推進器効率をより向上する。
","WO2014/068771","","特許5923179","","再表2014/068771","特許 有効","出願人・権利者等の氏名変更","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-2014-068771/19/ja"
"特開2013-251127","特願2012-124893","2012/05/31","2013/12/12","電源装置","三洋電機株式会社,株式会社　商船三井,三菱重工業株式会社","H01M2/10@E,H01M2/10@S,H01M10/42@Z,H01M10/50,H01M10/613,H01M10/6555,H01M10/658,H01M50/224,H01M50/222,H01M50/231,H01M50/204,401@H,H01M50/244@Z,H01M50/50,101,H01M50/298,H01M50/271@S,H01M50/276","(57)【要約】
【課題】隣接して配置している電池モジュール間の熱暴走の誘発を効果的に防止し、外部からの加熱による熱暴走も効果的に阻止し、さらに、外形をコンパクトにしながら、長期間にわたって確実に熱暴走の誘発を防止する。
【解決手段】電源装置は、複数の電池モジュール１を隣接して配置している。各々の電池モジュール１は、充電できる複数の電池と、電池を収納してなる閉鎖されるが密閉されない耐火断熱ケース２とを備える。耐火断熱ケース２は、金属板３の内面又は外面に断熱プレートを積層してなる、金属板３と断熱プレート４との積層構造で、金属板３と断熱プレート４とで火炎と熱を遮断している。
【選択図】図７
","特開2013-251127","","特許5933344","","","特許 有効","年金の支払い","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-2013-251127/11/ja"
"特開2013-180692","特願2012-046813","2012/03/02","2013/09/12","ばら積み貨物船及びばら積み貨物船の荷役方法","株式会社　商船三井,株式会社三井三池製作所,三井造船株式会社","B63B25/04@Z,B63B27/10@A,B63B27/22,B63B27/26,B65G67/60@B","(57)【要約】
【課題】複数の港へばら積み貨物を荷揚げするために複雑な機構の荷役設備を設けることなく、搭載する荷役設備を軽量化できてより積載能力を高めることができ、荷役効率を高めることで、二酸化炭素の排出量を少なくすることができるばら積み貨物船及びばら積み貨物船の荷役方法を提供する。
【解決手段】隣り合うハッチ４、４の間に配置されたデッキクレーン１０と、ハッチ４の横の一方の舷側に配置されたホッパー２０と、このホッパー２０の下側でかつハッチ４の横の前記一方の舷側に沿って船長方向に配置された第１コンベア３０と、一端側が第１コンベア３０に接続して第１コンベア３０から受けたばら積み貨物を他方の舷側に搬送する第２コンベア４０と、この第２コンベア４０に一端側が接続し、他端側が舷側から陸上側に旋回する第１旋回式ブームコンベア５０を備えて構成する。
【選択図】図１
","特開2013-180692","","特許5824724","","","特許 有効","年金の支払い","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-2013-180692/11/ja"
"特開2012-250773","特願2012-172923","2012/08/03","2012/12/20","静電場発生コンテナ","株式会社　商船三井","B65D88/74,F25D11/00,101@D,F25D23/00,302@Z","(57)【要約】
【課題】静電場を発生させた静電場雰囲気に貨物を置いた状態で、搬送するための静電場発生シート及び静電場発生コンテナを提供することにある。
【解決手段】搬送用のコンテナの床面に敷かれ、コンテナ内に静電場を発生させるための静電場発生シート１であって、アルミニウムシートＳＨに、静電場を効果的に発生させるための穴ＨＬと、電源と接続するための端子Ｔとが設けられ、コンテナの床面とアルミニウムシートＳＨとの間を電気的に絶縁するために、アルミニウムシートＳＨの裏面に絶縁塗料が塗布されている。
【選択図】      図１
","特開2012-250773","","特許5699113","","","特許 有効","年金の支払い","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-2012-250773/11/ja"
"特開2012-247179","特願2012-172924","2012/08/03","2012/12/13","静電場発生シート及び静電場発生コンテナ","株式会社　商船三井","B65D81/18@A,B65D81/24@Z,F25D11/00,101@D","(57)【要約】
【課題】静電場を発生させた静電場雰囲気に貨物を置いた状態で、搬送するための静電場発生シート及び静電場発生コンテナを提供することにある。
【解決手段】搬送用のコンテナの床面に敷かれ、コンテナ内に静電場を発生させるための静電場発生シート１であって、アルミニウムシートＳＨに、静電場を効果的に発生させるための穴ＨＬと、電源と接続するための端子Ｔとが設けられ、コンテナの床面とアルミニウムシートＳＨとの間を電気的に絶縁するために、アルミニウムシートＳＨの裏面に絶縁塗料が塗布されている。
【選択図】      図１
","特開2012-247179","","特許5531063","","","特許 有効","年金の支払い","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-2012-247179/11/ja"
"特開2012-180021","特願2011-044664","2011/03/02","2012/09/20","船舶","株式会社三井造船昭島研究所,株式会社　商船三井","B63B1/06@Z,B63B1/08@Z,B63B3/48,B63B25/00,101@Z,B63B25/00,102@Z,B63B25/04@Z,B63B25/04,101,B63B25/04,104,B63B25/08@Z,B63H23/34@A","(57)【要約】      （修正有）
【課題】推進効率が良い船首トリム状態と同じような状態で満載喫水でもまた軽荷喫水でも航行でき、満載喫水と軽荷喫水の両方において船体の抵抗を減少させることができ、凌波性を高めることができて、運航時の推進効率を向上できる船舶及び船舶の航行方法を提供する。
【解決手段】垂線間長が１００ｍ以上４００ｍ以下の範囲で、計画航海速力が１０ノット以上４０ノット以下の範囲の貨物又は船客の少なくとも一方を輸送する排水量型の船舶１Aにおいて、船体１０が計画満載喫水線Ｌ．Ｗ．Ｌ．で静止状態にて浮かんだ時に、船体中央より前では、船体中央１３の喫水深さにおける第１水平面Ｈ１に対して、船体の少なくとも垂線間長の５％以上が該第１水平面よりも下に設けられている。
【選択図】図１
","特開2012-180021","","特許5969170","拒絶2015-008602","","特許 有効","出願人・権利者等の氏名変更","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-2012-180021/11/ja"
"特開2011-057052","特願2009-207907","2009/09/09","2011/03/24","風圧抵抗の少ない船舶及びその設計方法","株式会社三井造船昭島研究所,株式会社　商船三井,商船三井テクノトレード株式会社","B63B1/32@Z,B63B15/00@B","(57)【要約】      （修正有）
【課題】水面上の風圧面積が比較的大きく、風圧力の影響を受け易い自動車専用船、コンテナ船、客船などの風圧力の影響を低減できて、船舶の運航性能を向上することができる風圧抵抗の少ない船舶を提供する。
【解決手段】船舶１の航海速力に関係するフルード数Ｆｎが、０．１３～０．３０の船舶１で、上甲板１１上に設けた上部構造物１２の船尾側の形状１３，１４、または、水面２上の船体の船尾側の形状の少なくとも一方の水面上構造物の形状を、予め設定された風速の中を前記航海速力で前進したときに船尾側に渦流が発生しない形状に形成する。
【選択図】図１
","特開2011-057052","","特許5638215","拒絶2014-011425","","特許 有効","年金の支払い","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-2011-057052/11/ja"
"特開2011-020620","特願2009-168918","2009/07/17","2011/02/03","自動車運搬船","株式会社　商船三井,三菱重工業株式会社","B63B11/04@Z,B63B25/00,102@Z,B63B43/08,B63J3/04,B63J5/00@A,B63J99/00@A","(57)【要約】      （修正有）
【課題】自動車運搬船において、貨物重量を減じることなく燃料消費量を低減させ、ＣＯ２排出量を削減させること。
【解決手段】複数の太陽光発電パネル２と、少なくとも１台のディーゼルエンジン駆動発電機７と、ディーゼルエンジン駆動発電機７を駆動する少なくとも１台の発電機用ディーゼルエンジンと、前記太陽光発電パネル２により変換された電力を蓄える複数の蓄電池ユニット４と、パワーマネジメント装置３とを備え、前記パワーマネジメント装置３により、前記発電機用ディーゼルエンジンは、常に最適な負荷で運転されるとともに、前記ディーゼルエンジン駆動発電機７で発生した電力が、船内で必要とされる電力を上回る場合には、余剰の電力が前記蓄電池ユニット４に蓄えられ、前記ディーゼルエンジン駆動発電機７で発生した電力が船内で必要とされる電力を下回る場合には、不足した電力は前記蓄電池ユニット４から供給されて、補われるように構成した。
【選択図】図１
","特開2011-020620","","特許5210989","","","特許 有効","年金の支払い","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-2011-020620/11/ja"
"特開2010-234861","特願2009-082713","2009/03/30","2010/10/21","船舶の推進装置とそれを備えた船舶","株式会社三井造船昭島研究所,株式会社　商船三井,商船三井テクノトレード株式会社","B63H1/20@A,B63H1/26@Z","(57)【要約】      （修正有）
【課題】フィン付きのプロペラボスキャップを使用したスクリュープロペラで形成される船舶の推進装置において、従来技術のフィン形状のフィン付きのプロペラボスキャップを使用した船舶の推進装置よりも、工作性を高め、しかも、軽量化された船舶の推進装置とそれを備えた船舶を提供する。
【解決手段】プロペラボスキャップの前端部直径Ｄｃｆを基準直径Ｄｓとして、フィン６Ａの後半部分の形状を、前記フィン６Ａの根部の前端６ｆと後端６ａの中央位置Ｘｍにおいてフィン６Ａの直径を前記基準直径Ｄｓの２．０倍とし、前記フィン６Ａの最後端位置Ｘｅにおいて直径を前記基準直径Ｄｓの１．５倍として形成する。
【選択図】図５
","特開2010-234861","","特許5405872","","","特許 有効","年金の支払い","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-2010-234861/11/ja"
"特開2010-215187","特願2009-066834","2009/03/18","2010/09/30","船舶の推進装置とそれを備えた船舶","株式会社三井造船昭島研究所,株式会社　商船三井,商船三井テクノトレード株式会社","B63H1/20@A,B63H1/28@Z","(57)【要約】      （修正有）
【課題】フィン付きのプロペラボスキャップを使用したスクリュープロペラで形成される船舶の推進装置及びそれを備えた船舶において、従来技術のフィン付きのプロペラボスキャップを使用した船舶の推進装置とそれを備えた船舶よりも、推進器効率を高めると共に、工作性を高め、軽量化された船舶の推進装置とそれを備えた船舶を提供する。
【解決手段】プロペラボスキャップ５Ａに設けたフィン６をプロペラ翼の間の後方に配置した船舶の推進装置において、プロペラボスキャップ５Ａの後端部５ａを端面で形成するか、又は、後端部５ａの形状を周縁部からプロペラボスキャップ５Ａの全長Ｌｃの２０％の範囲内に収めると共に、全長Ｌｃをキャップ前端部の直径Ｄｃｆの０．２８倍～０．７６倍とし、プロペラボスキャップ５Ａの後端部５ａの直径Ｄｃａを、プロペラボスキャップ５Ａの前端部５ｆの直径Ｄｃｆの０．３５倍～０．９５倍とする。
【選択図】図４
","特開2010-215187","","特許5524496","拒絶2014-001482","","特許 有効","出願人・権利者等の氏名変更","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-2010-215187/11/ja"
"特開2009-149200","特願2007-328775","2007/12/20","2009/07/09","コンテナ船及びコンテナ船のコンテナ積載方法","商船三井テクノトレード株式会社","B63B25/00,101@A,B63B25/00,101@K,B63B25/28,B65D88/12@M,B65G69/00","(57)【要約】
【課題】風力及び船体の動揺に起因する力等によってコンテナが荷崩れするのを防止しつつ、構造が単純で、しかも、甲板上に搭載するコンテナのサイズを変更することなく、甲板上のコンテナの積載高さを高くでき、コンテナ積載数を増加することができるコンテナ船及びコンテナ船のコンテナ積載方法を提供する。
【解決手段】甲板８より上にコンテナ３０ａ，３０ｂを積載するコンテナ船１において、前記甲板８より上の最舷側側のコンテナ３０ａに対してのみ、コンテナ３０ａを１段又は複数段固定支持できる甲板上セルガイド２２を設けて、前記最舷側側のコンテナ３０ａを前記甲板上セルガイド２２で固定支持可能に構成すると共に、前記最舷側側のコンテナ３０ａの間においては、コンテナ３０ｂをラッシングブリッジ１０に固縛してハッチカバー９上に固定支持可能に構成する。
【選択図】図１
","特開2009-149200","","特許4819787","拒絶2010-020356","","特許 有効","年金の支払い","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-2009-149200/11/ja"
"特開2007-229575","特願2006-052367","2006/02/28","2007/09/13","海水の無害化処理装置及びこの装置をそなえた船舶","三菱重工環境・化学エンジニアリング株式会社,株式会社　商船三井,富士フィルター工業株式会社,一般財団法人シップ・アンド・オーシャン財団","B01D29/02@G,B01D29/10,501@Z,B01D29/10,510@C,B01D29/10,520@A,B01D29/10,530@A,B01D29/38,580@A,B01D29/38,580@Z,B63B13/00@Z,C02F1/46@Z,C02F1/50,510@A,C02F1/50,520@F,C02F1/50,531@P,C02F1/50,540@B,C02F1/50,550@D,C02F1/58@L,C02F1/461@Z,B01D29/68","(57)【要約】
【課題】液体無害化処理時に発生する処理排水の適切な処置手段及び処理排水中の微生
物による液体配管の適切な汚染防止手段を提供するとともに、処理ラインに設置されたフィルター装置の圧力損失による液体搬送用ポンプの負荷を低減して本来の目的であるバラスト水の供給、排出を円滑に為し得る液体の無害化処理方法とその装置及びこの装置をそなえた船舶を提供する。
【解決手段】未処理の液体にフィルター装置より微生物を除去する微生物分離処理を施してバラスト水タンクに収容する液体の無害化処理手段であって、前記フィルター装置によって微生物の除去処理を行った後の処理排水をバラスト水の供給海域に排出し、次いで、バラスト水タンク内の液体を洗浄水としてフィルター装置上流側に設置されたポンプの吸入側に還流させ、ポンプによりフィルター装置を経てバラスト水タンクに至る液体処理ラインを洗浄することを特徴とする。
【選択図】図１
","特開2007-229575","","特許4822875","","","特許 有効","年金の支払い","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-2007-229575/11/ja"
