"文献番号","出願番号","出願日","公知日","発明の名称","出願人/権利者","FI","要約","公開番号","公告番号","登録番号","審判番号","その他","ステージ","イベント詳細","文献URL"
"特開2019-044400","特願2017-166643","2017/08/31","2019/03/22","部材接合方法","住友林業株式会社","E04B1/26@E,E02D27/00@D,E04B1/58,511@L,E04B1/48@E","(57)【要約】
【課題】構造部材に穿設された穴に挿入され、接着剤で固定された棒状の接合部材を介して上記構造部材を他の部材と接合する方法及び部材の接合構造において、穴内に充分に接着剤を注入することを可能にするとともに、効率よく施工する。
【解決手段】第１の部材である柱１に、棒状の接合ボルト５１を挿入する穴１ａを穿設した後、第２の部材であるベースプレートの板状本体部３１を、穴の周辺部で該柱に当接するように仮固定する。板状本体部３１には内周面に雌ねじを有する貫通孔を形成しておき、接合ボルトに形成された雄ねじ部をねじ込み、該接合ボルトの先端側を柱に設けた穴内に挿入する。このとき接合ボルトは第２の部材である板状本体部３１で支持し、接合ボルト５１と穴１ａの内周面とが非接触で隙間が生じている状態に維持する。接合ボルトは軸線方向の中心孔５１ａを有するものとし、この中心孔から接着剤を穴内に注入する。
【選択図】図８
","特開2019-044400","","特許7025832","","","特許 有効","年金の支払い","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-2019-044400/11/ja"
"特開2018-187815","特願2017-090790","2017/04/28","2018/11/29","防火性木質複合材","住友林業株式会社","B27M3/00@N,B27D5/00,B27D1/04@F,E04B1/94@R,E04C2/26@T,B32B15/10,E04B1/94@K","(57)【要約】
【課題】防火性及び意匠性に優れ、安価に製造可能な防火性木質複合材を提供すること。
【解決手段】本発明の防火性木質複合材は、木質基材２の表面に、第１金属箔３１及び第１金属箔３１の表面側に配された第２金属箔３２を備えた防火層３が設けられ、該防火層３の表面に、可燃性表面シート４が設けられており、第１金属箔３１の厚みが第２金属箔３２の厚みよりも厚い。好ましくは、前記可燃性表面シート４側の面から輻射強度５０ｋＷ／ｍ２で１０分間又は２０分間加熱したときに、前記第２金属箔には穴が開き、前記第１金属箔には穴が開かない。
【選択図】図１
","特開2018-187815","","特許6893825","","","特許 有効","年金の支払い","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-2018-187815/11/ja"
"特開2018-184801","特願2017-088356","2017/04/27","2018/11/22","木造建築物の耐火構造","住友林業株式会社","E04B1/94@K,E04B1/26@G,E04B1/58,504@L","(57)【要約】
【課題】柱の一部が居室内に露出された構造で、火災時に柱が梁を支持する機能を長く維持し、構造躯体の崩落までの時間を長く確保する。
【解決手段】柱１は、断面の一対の辺が他の一対の辺より長い扁平な矩形断面を有する。この柱は、断面の長辺を含む両側面が柱部耐火被覆材である石膏ボード９と木部材である添接材８で被覆された矩形断面部分が焼損抑制部１ｂとなっており、長手方向の側面が居室内に露出された矩形断面部分現し部１ａである。梁２は、側面の一部又は全部が梁部耐火被覆材である石膏ボード１２又は他の木部材である直角方向梁６で被覆されている。柱と梁との接合部分では、焼損抑制部１ｂは、梁の梁部耐火被覆材又は他の木部材で側面が被覆された被覆領域２ａと、該柱と該梁との接合面を越えて連続するように設けられている。柱と梁とを接合する複数の接合金物５の少なくとも一つは、柱の焼損抑制部と梁の前記被覆領域とに固定されている。
【選択図】図１
","特開2018-184801","","特許6721942","","","特許 有効","年金の支払い","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-2018-184801/11/ja"
"特開2018-184732","特願2017-085665","2017/04/24","2018/11/22","集成材による耐火梁の接合部構造","住友林業株式会社","E04B1/94@K,E04B1/94@R,E04B1/26@G,E04B1/26@E,E04B1/58,508@L,E04B1/58,506@L","(57)【要約】
【課題】集成材を用いて形成された耐火受け材の接合部分の燃え止まり層をプレカットすることなく、接合金物を介して耐火梁を接合できるようにする耐火梁の接合部構造を提供する。
【解決手段】集成材による耐火受け梁１１に、集成材による耐火梁１２の端部を、接合金物１３を介して接合するための耐火梁の接合部構造１０であって、耐火受け梁１１及び耐火梁１２は、荷重支持層１１ａ，１２ａと、荷重支持層１１ａ，１２ａの周囲の燃え止まり層１１ｂ，１２ｂとを含んで構成されている。耐火受け梁１１の燃え止まり層１１ｂは、集成材のラミナ１４の積層方向Ｘと垂直な方向Ｙに連接して荷重支持層１１ａを形成する対称異等級集成材と、同じ強度等級及び層構成の対称異等級集成材によって形成されており、燃え止まり層１１ｂの表面部分に取り付けられた接合金物１３を介して、耐火梁１２の端部が、耐火受け梁１１の側面部分に接合されている。
【選択図】図４
","特開2018-184732","","特許6716493","","","特許 有効","年金の支払い","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-2018-184732/11/ja"
"特開2018-178502","特願2017-078315","2017/04/11","2018/11/15","防振遮音床構造","マックストン株式会社,住友林業株式会社","E04B5/43@H","(57)【要約】
【課題】木造建築物の重量床衝撃音遮断性能を向上させて、上階のフロアで生じる床衝撃音が下階のフロアに伝達されるのを軽減できる防振遮音床構造を提供する。
【解決手段】木造建築物の上階３０と下階３１との間の床部に設けられる防振遮音床構造１０であって、床支持部材１１ａ，１１ｂによって支持されて、床支持部材１１ａ，１１ｂの上面に敷設された床下地材１２と、床下地材１２の上面に重ねて敷設されたシート状浮き床材１３と、シート状浮き床材１３の上面に重ねて敷設された重量床パネル材１４とを含んで構成される。シート状浮き床材１３は、重量床パネル材１４からの荷重を弾性変形可能に支持して、重量床パネル材１４からの振動が床下地材１２に伝わるのを抑制する防振層１６を形成する。重量床パネル材１４は、複数の単位床パネル部材１５を、シート状浮き床材１３の上面に、縦横に並べて敷設することによって形成されている。
【選択図】図１
","特開2018-178502","","特許6707490","","","特許 有効","年金の支払い","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-2018-178502/11/ja"
"特開2018-168563","特願2017-065466","2017/03/29","2018/11/01","耐火木製構造材及び耐火木製部材","住友林業株式会社","E04B1/94@R,B27M3/00@E,E04C3/14","(57)【要約】
【課題】燃えどまり性能を発現し、耐火性能に優れ、製造も容易な耐火木製構造材を提供すること。
【解決手段】本発明の耐火木製構造材１は、荷重支持部１１と、該荷重支持部の周囲に配された燃えしろ層１２とを有する断面四角形状の耐火木製構造材であり、耐火木製構造材の横断面の一方向Ｙにおいて荷重支持部１１を挟んでその両側に位置する一対の側部燃えしろ層１２ｂ，１２ｄが、それぞれ、前記一方向Ｙと直交する方向Ｘをラミナの積層方向とする側部ラミナ積層体１３から形成されており、側部ラミナ積層体１３は、少なくとも、ラミナの積層方向Ｘにおける荷重支持部１１と同位置に存在する部分１３ｓが、木表どうしの積層面を有しないように複数本のラミナ２が積層接着されたラミナの積層構造を有している。
【選択図】図１
","特開2018-168563","","特許6716486","","","特許 有効","年金の支払い","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-2018-168563/11/ja"
"特許6416355","特願2017-193810","2017/10/03","2018/10/31","固有振動数により丸太の含水率を測定する方法","住友林業株式会社","G01N29/12,G01N29/46,G01N5/02@E","(57)【要約】
【課題】繊維飽和点以上の含水率を、はい積みのまま測定することにより、高含水率木材の含水率管理の実用化に資する技術を提供すること
【解決手段】下記の工程を含む、木材の含水率を特定する方法：
  Ａ．ある時刻（時刻0）における、木材の含水率（MC0）、縦振動固有振動数（F0）及び丸太の温度（T0）を特定する工程；
  Ｂ．T0の後の任意の時刻（時刻ｔ）において、前記木材の縦振動固有振動数（Ft）及び木材の温度（Tt）を測定する工程；及び
  Ｃ． 下記（式４’）にF0、T0、Ft及びTtを代入してMCt（％）を計算し、MCtを時刻ｔにおける前記木材の含水率とする工程。

（式中、MC0は時刻0における前記木材の含水率の測定値又は推定値である）。
【選択図】なし
","特開2019-066391","","特許6416355","","","特許 有効","年金の支払い","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-6416355/15/ja"
"特開2018-153128","特願2017-052340","2017/03/17","2018/10/04","カラマツ属植物の増殖方法","住友林業株式会社,地方独立行政法人北海道立総合研究機構","A01G1/00,302@A,A01G7/00,601@Z,A01G7/00,601@A,A01G2/10","(57)【要約】
【課題】カラマツ属植物の挿し木苗の生産において、挿し木苗の供給が需要にはるかに及ばないといった状況を改善するための技術を提供すること。
【解決手段】
  以下の工程（１）～（２）のうち少なくとも一つの工程を行う、カラマツ属植物の増殖方法：
  （１）カラマツ属植物の挿し木苗の育苗を、人工光の環境下で行う工程；
  及び
  （２）１年生の段階から１５時間以上の長日及び１３℃以上の加温条件下においてカラマツ属植物の台木を育成し、１年生の時期及び２年生の時期に挿し木のための採穂を行い、該採穂された穂を挿し木する工程。
【選択図】なし
","特開2018-153128","","特許6896252","","","特許 有効","年金の支払い","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-2018-153128/11/ja"
"特開2018-134816","特願2017-031592","2017/02/22","2018/08/30","リグノセルロース繊維の圧縮成形体の製造方法","住友林業株式会社","B27N5/00,B29B7/48,B29B9/06,C04B16/02@Z","(57)【要約】      （修正有）
【課題】木材や非木材の植物由来のリグノセルロース繊維を、外部から添加する結合剤を実質的に用いずに、効率良く圧縮・成形することのできる、繊維強化複合材料に使用されるリグノセルロース繊維の圧縮成形体の製造方法を提供する。
【解決手段】リグノセルロース繊維Ａを、２本以上のスクリューを備えた多軸スクリュー押出機１に導入し、該リグノセルロース繊維Ａを、複数のスクリュー３における相互に噛み合うスクリュー羽根３２により強制的にダイス７に向けて移送及び圧縮し、その圧縮物を、ダイスに設けた複数個の排出孔７１から排出させる。
【選択図】図１
","特開2018-134816","","特許6864493","","","特許 有効","年金の支払い","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-2018-134816/11/ja"
"特開2018-118879","特願2017-011715","2017/01/25","2018/08/02","セメント材料補強用繊維","住友林業株式会社","C04B16/02@Z,C04B28/02","(57)【要約】
【課題】植物由来のリグノセルロース繊維を用いて、セメント材料の効果的な補強が可能で、補強効果の持続性に優れたセメント材料補強用繊維、及び該セメント材料補強用繊維を用いた繊維混合セメント材料、該セメント材料補強用繊維を用いた繊維強化セメント材料の製造方法を提供すること。
【解決手段】本発明のセメント材料補強用繊維は、繊維表面被覆剤が付着したリグノセルロース繊維からなり、前記繊維表面被覆剤が、樹脂、セルロースナノファイバー及びリグノセルロースナノファイバーからなる群から選択される１種以上である。本発明の繊維混合セメント材料は、本発明のセメント材料補強用繊維及びセメントを含む。本発明の繊維強化セメント材料の製造方法は、本発明のセメント材料補強用繊維又は本発明の方法により得られたセメント材料補強用繊維、セメント及び水を混合する混錬工程を含み、該混錬工程後に脱水する工程を含まない。
【選択図】なし
","特開2018-118879","","特許6745227","","","特許 有効","年金の支払い","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-2018-118879/11/ja"
"特開2018-104263","特願2017-086713","2017/04/25","2018/07/05","セメント材料補強用繊維","住友林業株式会社","C04B16/02@Z,C04B28/02,C04B20/10,D06M15/53,D06M101:06","(57)【要約】
【課題】簡便な方法により、セメント材料に優れた強度の改善や対割れ性の向上を付与することができると共に、カーボンニュートラルなリグノセルロース繊維を用いることで、環境への影響を軽減することができる、セメント材料補強用繊維、繊維混合セメント材料、及び、繊維強化セメント材料の製造方法を提供する。
【解決手段】本発明のセメント材料補強用繊維は、リグノセルロース繊維、帯電防止剤及びセメントを含む。本発明の繊維混合セメント材料は、リグノセルロース繊維、帯電防止剤及びセメントを含む。本発明の繊維強化セメント材料の製造方法は、セメント材料に、リグノセルロース繊維及びリグノセルロース材料切削小片を添加する。
【選択図】なし
","特開2018-104263","","特許6791804","","","特許 有効","年金の支払い","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-2018-104263/11/ja"
"特開2018-086006","特願2018-018908","2018/02/06","2018/06/07","スギ挿し木苗の効率的製造方法","住友林業株式会社","A01G1/00,302@A,A01G1/00,301@Z,A01G2/10,A01G22/00,A01G23/00,551@Z","(57)【要約】      （修正有）
【課題】スギの挿し木苗の大量生産において、採穂作業、挿し木作業の平準化のためにスギの挿し木苗の生産効率を向上せしめる方法を提供する。
【解決手段】スギの穂を、コンテナに挿し付けた後に温度調節された施設内において生育せしめて、該スギの穂をスギの苗木とするスギの苗木を製造する方法であって、前記スギの穂を採穂前に低温処理に付した後、１２月～２月に採穂し、該採穂されたスギの穂を低温処理に付した後にコンテナに挿し付ける。
【選択図】図１
","特開2018-086006","","特許6600020","","","特許 有効","年金の支払い","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-2018-086006/11/ja"
"特開2018-080516","特願2016-223871","2016/11/17","2018/05/24","構造部材","住友林業株式会社","E04C3/18","(57)【要約】
【課題】緊張力が導入された緊張材で木質の本体木部を補強した構造部材において、温度変化による緊張力の変動を抑制するとともに、動荷重による本体部分と緊張材との衝突音の発生を抑制する。
【解決手段】木材からなり、複数の支点間にほぼ水平に架け渡される本体木部２と、本体木部の軸線方向に沿って配置された緊張材であって、緊張力が導入された状態で両端部が本体木部に定着される鋼棒３と、を有する。本体木部の軸線方向における少なくとも一部の下面には、該本体木部の軸線方向に沿って下方が開放された溝５が形成され、鋼棒はこの溝内に配置されるとともに、溝内に断熱材２１，２２が配置されている。断熱材は、鋼棒を収容した溝の開放部分を塞ぐように配置され、外気温の変化による鋼棒の温度の変動を抑制するととともに、溝内で鋼棒と本体木部とが衝突するのを防止する。
【選択図】図１
","特開2018-080516","","特許6637875","","","特許 有効","年金の支払い","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-2018-080516/11/ja"
"特開2018-071270","特願2016-215064","2016/11/02","2018/05/10","柱梁接合構造及びラーメン構造体","住友林業株式会社","E04B1/26@G,E04B1/58,508@L","(57)【要約】
【課題】木製の柱の中間部分に、この柱の両側方に連続する木製の梁を、簡単な構造で強固に結合して曲げモーメントの伝達が可能とした柱梁接合構造を提供する。また、この柱梁接合構造によって柱と梁とを接合したラーメン構造体を提供する。
【解決手段】水平断面の形状が長方形で梁３１の軸線方向に長辺を有する木製の扁平柱３２と、扁平柱の両側から該扁平柱を挟むように接合された一対の横架部材３１ａ，３１ｂからなる木製の梁３１と、を接合する。扁平柱の水平断面の短辺を含む２つの側面にそれぞれ接合金具５１を固定し、この接合金具５１を介して一対の横架部材のそれぞれが扁平柱にたいして上下方向の変位が拘束されるように接合する。接合金具は、一対の横架部材間で、該横架部材の上面の高さから下面の高さまでの範囲に固定する。また、扁平柱の水平断面の長辺を含む２つの側面には、梁支持凸部を設け、横架部材を載せ掛けて支持する。
【選択図】図６
","特開2018-071270","","特許6872879","","","特許 有効","年金の支払い","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-2018-071270/11/ja"
"特開2018-071269","特願2016-215063","2016/11/02","2018/05/10","木造建築構造躯体","住友林業株式会社","E04B1/26@A,E04B1/26@G,E04B1/58,509@J","(57)【要約】
【課題】複数のラーメン構造体を簡単な構造で組み合わせて、全方向の水平力に強固に抵抗するラーメン構造の木造建築構造躯体を得る。
【解決手段】水平に設定したＸ軸方向に配置された木製のＸ方向梁３１と該Ｘ方向梁を支持する木製の柱３２とを備える複数のＸ方向ラーメン構造体１１，１２と、水平でＸ軸と直角に設定したＹ軸方向に配置された木製のＹ方向梁４１と該Ｙ方向梁を支持する木製の柱４２とを備える複数のＹ方向ラーメン構造体２１と、を有する。複数のＸ方向梁と、複数のＹ方向梁又は該Ｙ方向梁の軸線方向に力の伝達が可能に接続された複数のＹ方向の主径間梁３３とが、ラーメン構造体の柱間で交差して互いに接合されている。ラーメン構造体１１の梁３１は平行に配置された一対の横架部材３１ａ，３１ｂからなり、扁平柱３２を挟み込むように接合され、離隔した２つの位置で扁平柱に上下方向の変位が拘束されている。
【選択図】図１
","特開2018-071269","","特許6784461","","","特許 有効","年金の支払い","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-2018-071269/11/ja"
"特開2018-038307","特願2016-173755","2016/09/06","2018/03/15","山林樹木の挿し木育成方法","住友林業株式会社","A01G1/00,302@A,A01G2/10","(57)【要約】      （修正有）
【課題】発根の確認を目視や生産者の経験あるいは勘に基づく管理による方法ではない、効率的でかつ正確な方法で行うことにより、山林樹木の挿し木苗の効率的な大量生産に資する技術を提供する。
【解決手段】育苗中の山林樹木の複数の挿し木苗が発根したことを判定する方法であって、前記複数の挿し木苗のうちの特定の複数の挿し木苗の蒸散量の変動の傾向の変化から、前記育苗中の山林樹木の前記複数の挿し木苗が発根したと判定する、方法である。
【選択図】図１
","特開2018-038307","","特許6751626","","","特許 有効","年金の支払い","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-2018-038307/11/ja"
"特開2018-021307","特願2016-151177","2016/08/01","2018/02/08","補強壁の施工方法","住友林業ホームテック株式会社,住友林業株式会社","E04G23/02@E,E04H9/02,321@B,F16F15/08@E","(57)【要約】
【課題】天井材等を残置したまま、簡易な作業によって、既存の木造の建物の壁を、面状部材を用いて効果的に耐震補強できる補強壁の施工方法を提供する。
【解決手段】垂直材１２ａ，１２ｂの中間部分の内側面に、中間部受け材１９を取り付ける工程と、上段の分割面状部材１４ｅを、中間部受け材１９により奥行き方向の位置を位置決めした状態で、縁部接合金物２２を用いて垂直材１２ａ，１２ｂや上方の横架材１１ａの内側面に接合して、矩形架構１３に固定する工程と、下段の分割面状部材１４ｆを、中間部受け材１９により奥行き方向の位置を位置決めした状態で、縁部接合金物２２を用いて垂直材１２ａ，１２ｂや下方の横架材１１ｂの内側面に接合して、矩形架構１３に固定する工程と、上段側の分割面状部材１４ｅの下辺部１８ａ，１８ｂと、下段側の分割面状部材１４ｆの上辺部１８ｃ，１８ｄとを、中間部接合金物２３を介して接合固定する工程とを含む。
【選択図】図３
","特開2018-021307","","特許6527845","","","特許 有効","年金の支払い","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-2018-021307/11/ja"
"特開2018-021306","特願2016-151176","2016/08/01","2018/02/08","補強用制震耐力壁構造","住友林業ホームテック株式会社,住友林業株式会社","E04G23/02@E,E04H9/02,321@B,F16F15/08@E","(57)【要約】
【課題】天井材等を残置したまま、既存の建物の壁を、所定の壁耐力及び所望の制震性能を備えるように効果的に耐震補強できる補強用制震耐力壁構造を提供する。
【解決手段】面状部材１４は、左右一対及び上下２段の４枚の分割面状部材１４ａ，１４ｂ，１４ｃ，１４ｄからなり、上段の一対の分割面状部材１４ａ，１４ｂが、制震ゴム２０を挟み込んで互いに接合されていると共に、縁部接合金物２２を用いて、矩形架構１３の内側の上半部分に取り付けられている。下段の分割面状部材１４ｃ，１４ｄが、制震ゴム２０を挟み込んで互いに接合されていると共に、縁部接合金物２２を用いて、矩形架構１３の内側の下半部分に取り付けられている。上段の分割面状部材１４ａ，１４ｂの下辺部１８ａ，１８ｂと、下段の分割面状部材１４ｃ，１４ｄの上辺部１８ｃ，１８ｄとが、中間部接合金物２３を介して接合固定されている。
【選択図】図１
","特開2018-021306","","特許6553003","","","特許 有効","年金の支払い","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-2018-021306/11/ja"
"特開2017-179915","特願2016-069351","2016/03/30","2017/10/05","耐火梁の接合部における耐火構造","住友林業株式会社","E04B1/94@K,E04B1/26@G,E04B1/58,506@L,E04B1/94@R,E04B1/58,508@L,E04B1/94@F","(57)【要約】
【課題】耐火被覆梁による耐火機能を損なうことなく、接合金物を用いて耐火梁の端部を支持部材に接合して、耐火梁を容易に設置できる耐火梁の接合部における耐火構造を提供する。
【解決手段】接合金物３２，３３を介した耐火梁１１の受け梁２０への接合部における耐火構造１０であって、耐火梁１１は、構造支持梁１２と、一対の耐火被覆梁１３とを含んで形成されている。  受け梁２０を覆って、支持部被覆部材２１が取り付けられており、被覆部接合金物３３は、耐火被覆梁１３の幅方向中央部に配置されており、且つ張出しプレート部３３ａが、受け梁２０から、耐火被覆梁１３の幅Ｂから耐火被覆梁１３の設計燃え込み領域の深さＤを引いた長さＬを超えない長さで突出して、耐火被覆梁１３の端面部に形成されたスリット部１３ａに差し込まれている。
【選択図】図３
","特開2017-179915","","特許6697927","","","特許 有効","年金の支払い","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-2017-179915/11/ja"
"特開2017-179912","特願2016-069345","2016/03/30","2017/10/05","耐火梁の接合部における耐火構造","住友林業株式会社","E04B1/94@K,E04B1/26@G,E04B1/58,508@L,E04B1/94@R,E04B1/58,506@L,E04B1/94@F","(57)【要約】
【課題】耐火被覆梁による耐火機能を損なうことなく、接合金物を用いて耐火梁の端部を支持部材に接合して、耐火梁を容易に設置できる耐火梁の接合部における耐火構造を提供する。
【解決手段】接合金物３２，３３を介した耐火梁１１の受け梁２０への接合部における耐火構造１０であって、耐火梁１１は、構造支持梁１２と、一対の耐火被覆梁１３とを含んで形成されている。  受け梁２０を覆って、支持部被覆部材２１が取り付けられており、被覆部接合金物３３の一枚の張出しプレート部３３ａは、耐火被覆梁１３の端部の構造支持梁１２とは反対側の側面から、耐火被覆梁１３の設計燃えしろ領域４０を外れた領域において、耐火被覆梁１３の端面部に形成されたスリット部１３ａに差し込まれている。
【選択図】図３
","特開2017-179912","","特許6697926","","","特許 有効","年金の支払い","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-2017-179912/11/ja"
"特開2017-179700","特願2016-063178","2016/03/28","2017/10/05","木質耐火構造の接合部","鹿島建設株式会社,住友林業株式会社","E04B1/94@K,E04B1/26@E,E04B1/94@R","(57)【要約】
【課題】木材で構成した荷重支持部の外側に燃え止まり層を配置し、さらにその外側に木質の仕上材を配置する木質構造部材(柱、梁等)と、この木質構造部材に接合する面材(壁・床等)との木質耐火構造の接合部において、燃え止まり型の木質構造部材と被覆型の面材との結合に工夫を凝らし、接合部の耐火性能を上げ、十分な耐火性能を確保できる。
【解決手段】木材で構成した荷重支持部２２の外側に燃え止まり層２３を配置し、さらにその外側に木質の仕上材２４を配置する木質構造部材と、この木質構造部材に接合する面材との木質耐火構造の接合部において、前記面材の端部を前記木質構造部材の少なくとも仕上材２４より奥の燃え止まり層２３まで到達させた。
【選択図】図１
","特開2017-179700","","特許6908354","","","特許 有効","年金の支払い","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-2017-179700/11/ja"
"特開2017-145607","特願2016-027696","2016/02/17","2017/08/24","木造陸屋根の支柱取付構造","住ベシート防水株式会社,住友林業株式会社,日鐵住金建材株式会社","E04F11/18,E04D13/00@J","(57)【要約】
【課題】設計変更することなく状況に応じてボルト付きプレートと支柱の取り付け位置の調整が容易であり支柱の取り付け位置の自由度が高い木造陸屋根の支柱取付構造を提供する。
【解決手段】木造陸屋根の支柱取付構造において、ボルト２１が立設されたボルト付きプレート２と、このボルト付きプレート２のボルト２１にボルト止めされる支柱４と、を備え、ボルト付きプレート２には、野地板Ａ１にビス止めするための複数のビス孔２２が穿設され、当該プレートの中心を除く位置に、４本のボルト２２が立設されており、支柱４は、ボルト２１にボルト止めされるベースプレート４０と、ベースプレート４０に立設される支柱本体４１と、を有し、支柱４は、その中心位置が、平面視において、４本のボルト２１で囲まれた領域内となるようにベースプレート４０に支柱本体４１が取り付けられることにより、ボルト付きプレート２介して陸屋根Ａに固定されている。
【選択図】図２
","特開2017-145607","","特許6719225","","","特許 有効","年金の支払い","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-2017-145607/11/ja"
"特開2017-101418","特願2015-233873","2015/11/30","2017/06/08","耐震補強壁の施工方法","住友林業ホームテック株式会社,住友林業株式会社","E04G23/02@E,E04B2/56,605@D,E04B1/26@F,E04B1/58@G,E04H9/02,311","(57)【要約】
【課題】天井材を残置したまま、１０５ｍｍ幅の角材を用いて形成された矩形枠に筋かいを取り付けることを可能にして、既存の建物の壁を耐震改修できる耐震補強壁の施工方法を提供する。
【解決手段】上部接合金物１４が取り付けられた上部筋かい１２の上端部１２ａを天井懐部２６に差し込んで固定ビスを打込むことによって、上部筋かい１２を矩形枠２０の内側領域に設置する上部筋かい設置工程と、下部接合金物１６が取り付けられた下部筋かい１３の下端部１３ａを位置決めして固定ビスを打込むことによって、下部筋かい１３を矩形枠２０の内側領域に設置する下部筋かい設置工程と、中間部接合金物１５を一方の柱材２１ａの中間部に配置して固定ビスを打込むことによって、中間部接合金物１５を介して、上部筋かい１２の下端部１２ｂ及び下部筋かい１３の上端部１３ｂを、一方の柱材２１ａの中間部の内側部分に接合する中間部接合工程とを含んで構成される。
【選択図】図１
","特開2017-101418","","特許6532391","","","特許 有効","年金の支払い","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-2017-101418/11/ja"
"特開2017-040128","特願2015-163332","2015/08/21","2017/02/23","室内騒音の予測方法と住宅設計支援システム","住友林業株式会社","E04B1/82@A,G01H3/00@A,G06F17/50,612@G,E04B1/82,G06F17/50,680@B,G06F17/50,612@C,G06F30/10,G06F30/13,G06F30/20","(57)【要約】
【課題】設計者が気付かない騒音設計上の盲点を自動的に指摘する。
【解決手段】騒音を発生する原因になる音源部品３６と、到達騒音レベルを求めるべき場所に配置されるターゲット部品３８とが、間取り図２６上に配置されたことを検出し、その音の経路４０を探索し、経路中に存在する開口を検出し、音源部品３６から部屋の開口までの距離と、部屋の開口からターゲットが存在する部屋の開口を結ぶ通路の距離と、開口からターゲットまでの距離を加算した経路の全長を求めて、この全長に対応した音の基準減衰量を計算し、音源部品３６の発生する騒音がターゲットに到達したときの騒音レベルを計算して、編集中の間取り図２６上に表示する。
【選択図】図１
","特開2017-040128","","特許6584217","","","特許 有効","年金の支払い","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-2017-040128/11/ja"
"特開2017-020222","特願2015-137526","2015/07/09","2017/01/26","横架材","株式会社カナイ,住友林業株式会社","E04B1/58,507@L,E04B1/26@G,E04B1/48@D","(57)【要約】
【課題】梁の上面から突出する部分の接合金物の突出長さを短く揃えて、搬送時における積載効率を向上させることのできる柱脚部・柱頭部接合構造を提供する。
【解決手段】梁１２に埋設固定された横架材側接合金物１３の棒状接合突出部１４を、柱１１の下端面に固定された柱側接合金物１５の中空内部に挿入し、柱１１の側面から横架材側接合金物１３の棒状接合突出部１４及び柱側接合金物１５を貫通してドリフトピン１６ａを打ち込むことによって、梁１２に柱１１の脚部１２ａを接合する。複数本の柱１１が、接合強度を異ならせた状態で、梁１２の上面に接合されるようになっており、各々の接合箇所に埋設固定された横架材側接合金物１３は、棒状接合突出部１４が上面から突出する高さを揃えると共に、埋設固定部１３ａの長さ及び挿通孔に向けて打ち込まれるドリフトピン１６ｂの本数を、柱１１との接合強度に応じて変化させた状態で、固定されている
【選択図】図１
","特開2017-020222","","特許6648998","","","特許 有効","年金の支払い","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-2017-020222/11/ja"
"特開2017-020221","特願2015-137525","2015/07/09","2017/01/26","柱脚部接合構造","株式会社カナイ,住友林業株式会社","E04B1/58,507@L,E04B1/26@G","(57)【要約】      （修正有）
【課題】床パネルを仮敷きした状態でも、緊結用の柱脚金物を用いて、柱を、横架材の上面から立設させて容易に接合できる柱脚部接合構造を提供する。
【解決手段】上面に床パネル３０ａが敷設された梁２１に柱１１の脚部１１ｂを接合して、梁２１の上面２１ａから柱１１を立設させる柱脚部接合構造１０であって、床パネル３０ａの柱１１が立設する部位に形成された切欠き部３１において、梁２１に対して柱１１を回転させることで、梁２１に埋設された横架材側柱脚金物２２に、柱１１の下端面１１ａに取り付けられた柱側柱脚金物１２を係合して、柱１１の脚部１１ｂを横架材２１の上面２１ａに接合する。横架材側柱脚金物２２には、Ｌ字形状の係合切欠きが形成されている。柱側柱脚金物１２は、基盤部と、上部案内円盤部と、係合凸部を備える中間係合部と、下部案内円盤部とを含んで形成されている。
【選択図】図１
","特開2017-020221","","特許6342850","","","特許 有効","年金の支払い","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-2017-020221/11/ja"
