"文献番号","出願番号","出願日","公知日","発明の名称","出願人/権利者","FI","要約","公開番号","公告番号","登録番号","審判番号","その他","ステージ","イベント詳細","文献URL"
"特開2023-058333","特願2021-168297","2021/10/13","2023/04/25","距離計測器を備えた吹付けノズル装置","エフティーエス株式会社,戸田建設株式会社,清水建設株式会社,西松建設株式会社,前田建設工業株式会社","E21D11/10@D","(57)【要約】
【課題】トンネル壁面までの距離を計測する距離計測器を備えた吹付けノズル装置において、前記距離計測器にリバウンドした吹付けコンクリートが堆積して計測不能になるのを防止する。
【解決手段】吹付けノズル装置５は、吹付けノズル２７の基端部に距離計測器６の取付台７を備え、前記取付台７は、フレーム状部材８によって構成されるとともに、フレーム状部材８の外周にリング中空管状の環状ヘッダー９を有し、前記フレーム状部材８の上面に距離計測器設置板１０を設置するとともに、前記距離計測器設置板１０に距離計測器６を固設し、前記各距離計測器６の配置部位において前記環状ヘッダー９から起立する分岐管１１を設けるとともに、この分岐管１１に前記距離計測器６に向けて洗浄剤を噴射する洗浄ノズル１２を設け、前記各距離計測器６の周囲には、リバウンドした吹付けコンクリートが落下するための空間が形成されている。
【選択図】図４
","特開2023-058333","","特許7737109","","","特許 有効","登録公報の発行","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-2023-058333/11/ja"
"特開2023-054489","特願2021-163365","2021/10/04","2023/04/14","除草・防草装置及び除草・防草方法","戸田建設株式会社,国立大学法人　熊本大学","A01M21/04","(57)【要約】
【課題】除草及び防草の効果に優れ、作業の省力化を図り、効果が長期に亘って持続でき、環境に優しい除草・防草装置及び除草・防草方法を提供する。
【解決手段】雑草の防除対象区域に敷設された電極２と、前記電極２に電圧を印加する電源装置３とを備える。前記電極２は、前記電源装置３のプラス側に接続するプラス電極４と、前記電源装置３のマイナス側に接続するマイナス電極５とからなり、前記プラス電極４とマイナス電極５とが離隔して配置されおり、前記電極２に電圧が印加されることにより、前記プラス電極４とマイナス電極５との間に生じた電気的作用によって、これらの電極間に介在する植物６に電気的刺激を与える。
【選択図】図１
","特開2023-054489","","特許7718656","","","特許 有効","登録公報の発行","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-2023-054489/11/ja"
"特開2023-054485","特願2021-163361","2021/10/04","2023/04/14","除草・防草作業機","戸田建設株式会社,国立大学法人　熊本大学","A01M21/04@Z,A01B39/18","(57)【要約】
【課題】除草及び防草の効果に優れ、作業の省力化を図り、効果が長期に亘って持続でき、環境に優しい除草・防草作業機を提供する。
【解決手段】走行可能な車両２と、前記車両２の地面と対向する面に、地面に向けて突出した状態で配置されるとともに、互いに所定の離隔距離を空けて対向配置された対の電極３、３とからなり、前記対の電極３、３間に生じた電気的作用によって、前記対の電極３、３間に介在する植物４に電気的刺激を与える。また、別の形態として、走行可能な車両２と、前記車両２の地面と対向する面に配置された印加電極１０と、前記車両２に設けられるとともに先端が接地する受電部１１とからなり、前記印加電極１０に植物４が接触することにより少なくとも前記印加電極１０、植物４、前記受電部１１を閉回路として流れた電流によって、前記印加電極１０に接触した植物に電気的刺激を与える。
【選択図】図１
","特開2023-054485","","特許7738291","","","特許 有効","登録公報の発行","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-2023-054485/11/ja"
"特開2023-043638","特願2021-151359","2021/09/16","2023/03/29","発破情報処理装置、発破情報処理方法、および学習済みモデル","戸田建設株式会社","E21D9/00@C,F42D1/00","(57)【要約】
【課題】発破パターンを設定するために利用される学習済みモデルを生成するための教師データを容易に収集すること。
【解決手段】発破情報処理装置５が、切羽に複数配置された穿孔のうち切羽Ｒの外周縁部に配置される第１の穿孔Ｈ１が穿孔されたときに消費される穿孔エネルギー、および第１の穿孔Ｈ１に装填された爆薬の量を各穿孔ごとに第１の入力データとして取得する第１の入力データ取得部５０２と、発破後の断面から設定され、第１の穿孔Ｈ１に装填された爆薬が爆発することによって形成された第１の領域Ａ１の軸方向に垂直な断面の大きさを各穿孔ごとに第１の出力データとして取得する第１の出力データ取得部５０３と、第１の入力データおよび第１の出力データに基づいて機械学習を実行し、穿孔エネルギー、および装填された爆薬の量と、爆発によって形成される領域の大きさとの相関を示す学習済みモデルを生成するモデル生成部５０４と、を備える。
【選択図】図５
","特開2023-043638","","特許7661188","","","特許 有効","登録公報の発行","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-2023-043638/11/ja"
"特開2023-042094","特願2021-149198","2021/09/14","2023/03/27","位置管理システム","戸田建設株式会社","G01S5/02@Z","(57)【要約】
【課題】人体の近傍において無線タグを保持するような場合においても、高精度な位置推定を可能とする位置管理システムを提供する。
【解決手段】本発明の位置管理システム（１）は、複数のエリアに分割された部屋に設置された複数の送信局（１０）と、送信局（１０）が送信した無線信号を受信する無線タグ（３０）と、無線タグ（３０）における無線信号の受信電力強度を収集する無線タグリーダ（２０）とを備え、送信局（１０）は、少なくとも２つの送信局が無線タグとの間に電波見通しが確保された状態となる位置に設置されており、無線タグ（３０）における受信電力強度に基づいて選択された２つの送信局（１０）の設置位置と、無線タグの人体に保持されている高さに基づいて、無線タグ（３０）が存在するエリアを推定する。
【選択図】  図１
","特開2023-042094","","特許7752497","","","特許 有効","登録公報の発行","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-2023-042094/11/ja"
"特開2023-034745","特願2021-141123","2021/08/31","2023/03/13","肌落ち予測装置、機械学習装置、肌落ち予測方法、及び、機械学習方法","一般財団法人先端建設技術センター,株式会社安藤・間,株式会社想画,基礎地盤コンサルタンツ株式会社,戸田建設株式会社,鹿島建設株式会社,清水建設株式会社,日本システムウエア株式会社","E21D9/00@Z,G06N20/00,130,G06T7/00,350@C","(57)【要約】
【課題】より精度高く肌落ちの危険性がある箇所を予測することができる肌落ち予測装置を提供する。
【解決手段】本発明に係る肌落ち予測装置５は、トンネル切羽における肌落ちを予測する肌落ち予測装置５であって、トンネル切羽が撮像された予測用画像を含む判定データを取得する判定データ取得部５００と、前記トンネル切羽が撮像された学習用画像を含む入力データと、当該学習用画像に含まれる肌落ち予測指摘箇所と肌落ち要因パターン指摘箇所とに関するデータを含む出力データとの相関関係を機械学習させた学習モデル２を記憶する学習済みモデル記憶部５２と、前記判定データ取得部５００により取得された前記判定データを前記学習モデルに入力し、前記予測用画像に撮像された前記トンネル切羽の肌落ち予測箇所を推論する推論部５０１とを備えることを特徴とする。
【選択図】      図１０
","特開2023-034745","","特許7712151","","","特許 有効","登録公報の発行","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-2023-034745/11/ja"
"特開2023-034740","特願2021-141107","2021/08/31","2023/03/13","切羽評価支援装置、及び、切羽評価支援方法","一般財団法人先端建設技術センター,株式会社安藤・間,株式会社想画,基礎地盤コンサルタンツ株式会社,戸田建設株式会社,鹿島建設株式会社,清水建設株式会社,日本システムウエア株式会社","G06T7/00,610@Z,G06T7/00,350@B,E21D9/00@Z,G06V10/30","(57)【要約】
【課題】切羽の評価に際して評価品質を向上させることを可能とする切羽評価支援装置を提供する。
【解決手段】切羽評価支援装置４は、トンネルの切羽を含む対象領域が撮影された画像データを取得する画像データ取得部１１と、三次元形状が計測された点群データを取得する点群データ取得部１２と、画像データ及び点群データに基づいて、切羽を評価する切羽評価部１３と、切羽評価部１３による評価結果に基づいて、支援情報を出力する支援情報出力部１４とを備える。切羽評価部１３は、対象領域から切羽に対応する切羽領域を抽出する切羽抽出部１３０と、点群データに基づいて切羽領域における切羽面のラフネスをラフネス特徴量として数値化するラフネス数値化部１３１と、ラフネス特徴量の代表値の分布に基づいて、切羽領域を区分領域に区分する領域区分部１３２と、区分領域毎に、切羽に関する観察項目を評価結果として評価する区分領域評価処理部１３３とを備える。
【選択図】  図４
","特開2023-034740","","特許7679262","","","特許 有効","登録公報の発行","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-2023-034740/11/ja"
"特開2023-033838","特願2021-139754","2021/08/30","2023/03/13","植物病害虫の防除装置","戸田建設株式会社,国立大学法人　熊本大学","A01M1/22@Z","(57)【要約】
【課題】農薬を使用せずに植物の病害虫が確実に防除できる植物病害虫の防除装置を提供する。
【解決手段】植物２の両側に互いに対向して配置された電極板３、３と、前記電極板３、３に電圧を印加する電源装置４とからなり、前記電極板３、３間にパルス電界を印加することによって、前記電極板３、３間に介在する植物２に寄生する病害虫を防除する。前記パルス電界の印加方法は、所定のパルス繰り返し周波数を有する前記パルス電界を一定時間印加するのを１回とし、これを１日に数回繰り返す。
【選択図】図１
","特開2023-033838","","特許7710210","","","特許 有効","登録公報の発行","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-2023-033838/11/ja"
"特開2023-033832","特願2021-139747","2021/08/30","2023/03/13","街路樹の生育制御方法","戸田建設株式会社,国立大学法人　熊本大学","A01G7/06@Z","(57)【要約】
【課題】街路樹の根が伸長して街路の舗装を持ち上げる根上がり現象などの樹木が成長し過ぎることによって引き起こされる様々な問題を解消する。
【解決手段】街路樹８を跨ぐように地中に電極板１０、１１を設置するとともに、これら電極板１０、１１をパルス電界発生装置１２と接続し、根部８Ａにパルス電界を印加し感電作用を介した細胞破壊現象を誘発することにより根部８Ａの成長を抑制する。前記電極板１０、１１に代えて、地中に挿入して設置された複数組みの電極棒１３、１４とし、対となる電極棒１３１、１３２…１３ｎ（１４１、１４２…１４ｎ）を選択する切換手段１５（１６）を介して、前記パルス電界発生装置１２に接続するようにしてもよい。
【選択図】図２
","特開2023-033832","","特許7705120","","","特許 有効","登録公報の発行","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-2023-033832/11/ja"
"特開2023-027617","特願2021-132839","2021/08/17","2023/03/02","薬液注入工法による地盤改良効果の評価方法","ＮＰＯ法人地盤防災ネットワーク,戸田建設株式会社,太洋基礎工業株式会社","E02D1/08,E02D3/12,101","(57)【要約】
【課題】改良後の電気比抵抗の計測によって、改良体の一軸圧縮強さを評価可能とした地盤改良効果の評価方法を提供する。
【解決手段】事前に、シリカ濃度(SiO2)と一軸圧縮強さ(ｑu)との第１相関図を得るとともに、シリカ濃度(SiO2)と電気比抵抗(R)との第２相関図を得る１手順と、前記第１相関図に基づいて、目標とする一軸圧縮強さ(ｑuck)から目標とするシリカ濃度(SiO2)を求め、次いで前記第２相関図に基づいて、前記目標とするシリカ濃度(SiO2)から目標とする電気比抵抗(Rk)を設定する第２手順と、地盤改良後に、地盤に縦方向に形成した貫入孔を用いて電気検層による電気比抵抗（Rimp）を計測し、改良地盤の電気比抵抗（Rimp）が前記目標とする電気比抵抗(Rk)以下である条件を満たすかどうかで、目標とする一軸圧縮強さ(ｑuck)が確保されているかを判断する第３手順からなる。
【選択図】図１
","特開2023-027617","","特許7696565","","","特許 有効","登録公報の発行","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-2023-027617/11/ja"
"特許7225352","特願2021-190292","2021/11/24","2023/02/20","裏込め材注入方法及び装置、裏込め材","花王株式会社,株式会社立花マテリアル,戸田建設株式会社,西松建設株式会社,日本シビックコンサルタント株式会社","E21D11/00@A","(57)【要約】
【課題】可塑状保持時間及び初期強度を確保するとともに、長期強度を硬質地盤、固結粘土層、軟岩層等の地盤と同程度の圧縮強度にする裏込め材注入装置を提供する。
【解決手段】裏込め材注入装置は、セメント、水、第１の増粘剤、流動化剤、安定剤を混合してセメントジェルを作成する混合装置２７、Ａ液貯留混合装置３１と、水ガラス、第２の増粘剤を混合して可塑剤を作成するＢ液撹拌・貯留槽４３と、セメント、水、第１の増粘剤、流動化剤、安定剤を混合したセメントジェルを裏込め部１４付近まで圧送する圧送ポンプ２９、Ａ液注入装置３２と、水ガラスと第２の増粘剤を混合した可塑剤を裏込め部１４付近まで圧送するＢ液ライン４９と、セメントジェルと可塑剤を混合して裏込め材１４ａを作成する混合部３４と、この裏込め材１４ａを裏込め部１４に注入する裏込め材注入管１５と、を備える。
【選択図】図１
","特開2023-077126","","特許7225352","","","特許 有効","公開公報の発行","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-7225352/15/ja"
"特許7219933","特願2022-073692","2022/04/27","2023/02/09","避雷装置","株式会社アールアンドアール,株式会社大同機械,戸田建設株式会社","H05F3/04@F","(57)【要約】
【課題】
  避雷極部材から固定部材側への通電を可能にする新規な構成を有する、クレーン等に設置され得る避雷装置を提供する。
【解決手段】
  本開示の一実施形態に係る避雷装置１０は、避雷極部材１６を支持する支持部材３０と、導電性軸部材５６を支持する固定部材３２であって、前記軸部材５６周りに前記支持部材３０が回動可能であるように前記軸部材５６に前記支持部材３０が設けられている、固定部材３２と、前記避雷極部材１６を鉛直方向上側に位置付けるように前記支持部材に設けられる錘部３４とを備える。前記避雷極部材１６の延出部２６を介して前記避雷極部材１６から前記軸部材５６への通電を可能にするように前記延出部２６は前記支持部材３０に保持されている。
【選択図】        図３
","特開2023-162960","","特許7219933","","","特許 有効","公開公報の発行","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-7219933/15/ja"
"特開2023-015919","特願2021-120004","2021/07/20","2023/02/01","シールド掘進機の切羽土水圧計測方法及び切羽土水圧計測装置","戸田建設株式会社","E21D9/093@E","(57)【要約】
【課題】シールド掘進機の切羽面に作用する土水圧を正確に計測でき、小規模な土塊剥離であっても検知しやすく、陥没事故等を防いで施工時の安全性が高まるシールド掘進機の切羽土水圧計測方法及び切羽土水圧計測装置を提供すること。
【解決手段】シールド掘進機１の前端面に設けられた面板３から前方へ保護管（外管６０、内管６１）の内部に収納した圧力センサー６３を突出させ、圧力センサー６３によって地山の土水圧を計測する。外管６０の内部に内管６１を設置し、内管６１の内部に圧力センサー６３を格納し、外管６０及び内管６１の内部にゲル材６４を充填し、外管６０を回転させると共に、内管６１及び圧力センサー６３を外管６０と異なる速度で回転させながら、圧力センサー６３によって土水圧を計測するとよい。
【選択図】図２
","特開2023-015919","","特許7661167","","","特許 有効","登録公報の発行","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-2023-015919/11/ja"
"特開2023-014706","特願2021-118816","2021/07/19","2023/01/31","切断対象物の切断装置及び切断方法","岡谷酸素株式会社,戸田建設株式会社,日酸ＴＡＮＡＫＡ株式会社","B23K7/10@M,E04G23/08@H,B23K7/10@Z,B23K7/00@C","(57)【要約】
【課題】環境への影響を一層低減することが可能な切断対象物の切断装置を提供する。
【解決手段】構造物３２を切断するための手で把持して使用可能な切断トーチ１１と、少なくとも燃料ガス及びパウダーを切断トーチ１１に供給するための供給ホース１８と、  構造物３２の切断により発生する粉塵を回収可能な集塵装置１３と、を備え、集塵装置１３は、構造物３２の、少なくとも、切断トーチ１１により切断される部分を囲うチャンバ部４１と、粉塵を回収する集塵機４３と、集塵機４３へ粉塵を輸送する輸送部４２と、を備えた。
【選択図】図１
","特開2023-014706","","特許7665459","","","特許 有効","登録公報の発行","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-2023-014706/11/ja"
"特開2023-012744","特願2021-116395","2021/07/14","2023/01/26","覆工コンクリートの加温方法及び加温装置","戸田建設株式会社,積水化成品工業株式会社,大栄工機株式会社","E21D11/10@Z,E04G21/02,104","(57)【要約】
【課題】複雑な制御手段を用いなくても、覆工コンクリートＣを適切な温度に効率よく加温できるようにする。
【解決手段】加温装置は、トンネルの内壁に打設された覆工コンクリートＣを加温するものであって、覆工コンクリートＣの内周面を成型する金属製の型枠１０と、該型枠１０の内周面に当接しているＰＴＣヒーター１と、ＰＴＣヒーター１の背後を保温する保温材２と、保温材２を介してＰＴＣヒーター１を型枠１０の内周面に押圧する押圧機構４とを含み構成されている。
【選択図】図２
","特開2023-012744","","特許7227317","","","特許 有効","年金の支払い","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-2023-012744/11/ja"
"特開2023-012326","特願2021-115907","2021/07/13","2023/01/25","動吸振器","戸田建設株式会社,三和テッキ株式会社","F16F15/02@C,E04H9/02,341@E","(57)【要約】
【課題】  制振対象に対してコンパクトな構成により、設置対象への負荷が軽微で、制振対象に応じた振動減衰特性を設定できる動吸振器を提供する。
【解決手段】建造物の床Ｆなどの設置対象に固定されるコイルばね９，１０を介して支持され、設置対象の振動に伴う慣性質量体３の慣性質量により振動を減衰する動吸振器１を、基端部を慣性質量体３に回転自在に枢支される第１リンク１１と、慣性質量体３の振動に関わらず固定的に回転自在に軸支され、回転軸上に第１リンク１１の自由端部が重錘部７の振動に伴う第１リンク１１の傾動を許容すべく摺動自在に係合する第１回転慣性体１２と、基端部を慣性質量体３に回転自在に枢支される第２リンク１３と、第２リンク１３の自由端部に固定され、かつ慣性質量体３の振動に伴う第２リンク１３の傾動を許容すべく振動と直交方向に相対移動可能な回転自在に軸支される第２回転慣性体１４とを具備させる。
【選択図】図１
","特開2023-012326","","特許7640386","","","特許 有効","登録公報の発行","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-2023-012326/11/ja"
"特開2023-011131","特願2021-114770","2021/07/12","2023/01/24","コンクリート製プレキャスト部材の接合用ガイド部材及びコンクリート製プレキャスト部材の接合方法","極東興和株式会社,戸田建設株式会社","E01D19/12,E04B5/02@R,E04B1/04@G,E04B1/61,502@H","(57)【要約】
【課題】品質を低下させることなく、迅速に位置合わせできるとともに、安全に作業を行うことができるようにする。
【解決手段】一方側のプレキャスト床版1Aの接合端面に、水平方向に所定の間隔で、平面視で溝型断面からなる溝型係合部６と、その後方に延びる雌継手アンカー部７とからなる雌継手３が縦溝５を外部に臨ませた状態で埋設され、他方側のプレキャスト床版1Bの接合端面に、水平方向に所定の間隔で、先端が外部に突出形成された雄継手アンカー部９と、その先端に備えられた溝型係合部６内に挿入可能な定着部８とからなる雄継手４が埋設されている。ガイド部材は、プレキャスト床版1A、1Bの接合端面のうち、雌継手３及び雄継手４が配置されない位置に、上下方向に沿って延びるガイド溝23を備えた凹型ガイド部材21と、ガイド溝23に係合しガイド溝23に沿って移動可能なガイド凸部24を備えた凸型ガイド部材22とが、対向配置して構成される。
【選択図】図１２
","特開2023-011131","","特許7653852","","","特許 有効","登録公報の発行","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-2023-011131/11/ja"
"特開2023-010295","特願2021-114336","2021/07/09","2023/01/20","薬液注入工法による地盤改良効果の評価方法","ＮＰＯ法人地盤防災ネットワーク,戸田建設株式会社,太洋基礎工業株式会社","E02D3/12,101,E02D1/02,E02D1/08","(57)【要約】
【課題】改良前後の電気比抵抗の計測によって、改良体の一軸圧縮強さを評価可能とした電気検層を用いた薬液注入工法による地盤改良効果の評価方法を提供する。
【解決手段】事前に、縦軸を一軸圧縮強さ(qu)とし、横軸を改良地盤の電気比抵抗（Ｒimp）と未改良地盤の電気比抵抗（Ｒunimp）の比（Ｒimp／Ｒunimp）とした相関図を得ておくとともに、該相関図に基づいて、目標とする一軸圧縮強さ(quck)を確保し得る条件の前記改良地盤の電気比抵抗（Ｒimp）と未改良地盤の電気比抵抗（Ｒunimp）の比（Ｒimp／Ｒunimp）の閾値を設定する。地盤改良前後にそれぞれ、地盤に縦方向に形成した貫入孔を利用して電気検層による電気比抵抗を計測し、前記電気比抵抗の比（Ｒimp／Ｒunimp）を求め、これが前記閾値より大きいか小さいかで、目標とする一軸圧縮強さ(quck)が確保されているかどうかを判断する。
【選択図】図２２
","特開2023-010295","","特許7696563","","","特許 有効","登録公報の発行","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-2023-010295/11/ja"
"特開2023-009814","特願2021-113412","2021/07/08","2023/01/20","フレッシュコンクリートの均質性評価方法","ムネカタインダストリアルマシナリー株式会社,学校法人　芝浦工業大学,戸田建設株式会社","G01N33/38,G01N27/02@Z","(57)【要約】
【課題】インピーダンスへのコンクリート配合の影響を明らかにすることにより、精度の高いフレッシュコンクリートの均質性評価方法を提供する。
【解決手段】事前に、一方軸をインピーダンス(Ω)とし、他方軸をコンクリート１m3当たりの水の体積とセメントの体積の和として定義されるペースト体積(L/m3)とした相関図を得ておき、該相関図において、配合計画に基づきペースト体積目標値及びその許容範囲を設定するとともに、相関関係式に基づいて前記ペースト体積目標値及びその許容範囲に対応するインピーダンス目標値及びその許容範囲を設定しておき、コンクリートの圧送時又は打込み時に、コンクリートのインピーダンスを測定し、目標とするインピーダンスとの差から骨材混合割合のずれを推定する。
【選択図】図１
","特開2023-009814","","特許7673904","","","特許 有効","登録公報の発行","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-2023-009814/11/ja"
"特開2023-006208","特願2021-108686","2021/06/30","2023/01/18","所定層の層剛性推定方法及び層剛性推定装置","戸田建設株式会社","G01M7/02@H,G01M99/00@Z","(57)【要約】
【課題】本発明は、加速度の測定点数を従来に比べて大幅に削減することができる所定層の層剛性推定方法及び層剛性推定装置を提供する。
【解決手段】本発明に係る所定層の層剛性推定方法は、多層の建築物における所定層の層剛性を多質点系モデルを用いて推定する方法である。層剛性推定方法は、建築物の屋上に対応する質点の下から数えてｉ番目の質点における加速度及び前記ｉ番目の質点の上下の質点の加速度をそれぞれフーリエ変換して各加速度のフーリエ・スペクトルを算出する工程（Ｓ２０）と、工程（Ｓ２０）で得られた各加速度のフーリエ・スペクトルと、ｉ番目の質点の質量と、を用いてｉ番目の質点とｉ－１番目の質点の間にある所定層の層剛性（ｋｉ）を算出する工程（Ｓ３０）と、を含む。
【選択図】図３
","特開2023-006208","","特許7752977","","","特許 有効","登録公報の発行","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-2023-006208/11/ja"
"特開2023-001683","特願2021-102551","2021/06/21","2023/01/06","地下構造物の構築方法及び地下構造物、並びにそのためのプレキャストコンクリート側壁又は中間壁／柱","戸田建設株式会社","E02D29/05@F,E02D29/07","(57)【要約】
【課題】プレキャストコンクリート側壁の薄型化を図ることで、コスト縮減及び適用性の拡大を図るとともに、土被りが大きい場合でもプレキャストコンクリート側壁の破損を防止する。
【解決手段】両側壁部の構築部位に、主筋の代わりに鋼材５が芯材として配置されるとともに、前記鋼材５が上端面より上方側に延出して土水圧などの側方抵抗のための土留め壁用鋼材部５Ｂを形成した、本体構造となるプレキャストコンクリート側壁２を地中に建込み、これらプレキャストコンクリート側壁２、２間の頂版を構築する位置までの地盤を掘削除去した後、前記プレキャストコンクリート側壁２、２間に本体構造となる頂版部３を構築し、埋め戻すことにより頂版部以浅部分を先行的に完成させる。
【選択図】図３
","特開2023-001683","","特許7633891","","","特許 有効","登録公報の発行","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-2023-001683/11/ja"
"特開2022-191661","特願2021-100015","2021/06/16","2022/12/28","コンクリート圧送ポンプ、コンクリートの圧送性評価試験装置、コンクリートの圧送方法及びコンクリートの圧送性評価試験方法","株式会社北斗工業,戸田建設株式会社,西松建設株式会社","G01N11/00@E,E04G21/04,G01N33/38,F04B15/02@A","(57)【要約】
【課題】本発明は、省スペースを実現できるコンクリート圧送ポンプ１０を提供する。
【解決手段】コンクリート圧送ポンプ１０の一態様は、固定台２０と、固定台２０に対し回転可能な回転板３０と、回転板３０を回転させる駆動機構３１と、回転板３０に固定された第１シリンダ４１及び第２シリンダ５１と、進退移動する第１プランジャ４２及び第２プランジャ５２と、を備える。第１シリンダ４１及び第２シリンダ５１は、駆動機構３１により回転板３０を回転させることで第１開口２１と第２開口２２に交互に接続可能である。第１開口２１に接続された第１シリンダ４１内の第１プランジャ４２を後退させることで第１シリンダ４１内にコンクリートを収容可能である。第２開口２２に接続された第２シリンダ５１内の第２プランジャ５２を前進させることで第２シリンダ５１内に収容されたコンクリートを吐出可能である。
【選択図】図１
","特開2022-191661","","特許7687614","","","特許 有効","登録公報の発行","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-2022-191661/11/ja"
"特開2022-191114","特願2021-099794","2021/06/15","2022/12/27","外壁","戸田建設株式会社,三協立山株式会社","E04B2/90,E06B7/14","(57)【要約】
【課題】窓を備えた外壁において、施工性の向上を図る。
【解決手段】建物外面に配置されるパネル体と、建物開口部に配置される窓と、窓の下枠を建物躯体に固定する取付補助材と、窓の下方に配置されるパネル体の上部を覆う水切り部材を備えており、水切り部材は、室外側面がパネル体の表面材と同じ金属材料で形成されており、一端が取付補助材の室外側面に固定されてパネル体の上面及び上端部の室外側面を覆うとともに、室外側面と面一となるように取り付けられている。
【選択図】  図６

","特開2022-191114","","特許7594500","","","特許 有効","登録公報の発行","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-2022-191114/11/ja"
"特開2022-191113","特願2021-099793","2021/06/15","2022/12/27","外壁","戸田建設株式会社,三協立山株式会社","E04B2/90","(57)【要約】
【課題】窓を備えた外壁において、施工性を向上させる。
【解決手段】建物外面に配置されるパネル体と、建物開口部に配置される窓とを備え、パネル体は、パネル芯材と、パネル芯材の室外側及び外周を覆う金属材料からなる表面材と、パネル芯材の外周と表面材との間に配置される気密材を有し、建物躯体に取り付けられており、窓は、窓の縦枠を建物躯体に固定する取付補助材を有し、取付補助材は、建物躯体に一端が固定されるとともに、他端が窓の縦枠の外周に固定されており、パネル体の気密材に当接する突出部が設けられている。
【選択図】  図７

","特開2022-191113","","特許7655795","","","特許 有効","登録公報の発行","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-2022-191113/11/ja"
"特開2022-191112","特願2021-099792","2021/06/15","2022/12/27","外壁","戸田建設株式会社,三協立山株式会社","E04B2/90,E06B7/14","(57)【要約】
【課題】窓を備えた外壁において、施工性を向上させる。
【解決手段】建物外面に配置されるパネル体と、建物開口部に配置される窓と、隣接するパネル体の縦辺間に配置されるＵ字状部材とを備える外壁において、窓の縦枠を躯体に固定する取付補助材の突出部と窓の縦枠の外周側とにより排水経路が形成され、Ｕ字状部材の左右の側壁部がパネル体のパネル側気密材に当接されて排水経路が形成されており、窓の上角部において、取付補助材の突出部と上方に配置されているＵ字状部材が重複させてＵ字状部材の排水経路と縦枠の外周側の排水経路が連続している。
【選択図】  図８

","特開2022-191112","","特許7594499","","","特許 有効","登録公報の発行","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-2022-191112/11/ja"
"特開2022-190414","特願2021-098728","2021/06/14","2022/12/26","鋼コンクリート合成構造に用いられる鋼材の接合構造","戸田建設株式会社","E04C5/03,E04B1/41,503@Z","(57)【要約】
【課題】加工の手間を省き、鋼材とコンクリートとの付着性能を高める。鋼材の接合における加工手間や作業手間を省略する。
【解決手段】鋼コンクリート合成構造１の芯材として、フランジ４の外面に所定パターンの突起６を備えた縞Ｈ形鋼２を用いる。縞Ｈ形鋼２の接合端部に跨がるフランジ４の外面及び内面にそれぞれ、外面側添接板１０及び内面側添接板１１を設けるとともに、前記外面側添接板１０と前記縞Ｈ形鋼２のフランジ４外面との間に易変形板１２を配置する。前記外面側添接板１０、易変形板１２、縞Ｈ形鋼２のフランジ４及び内面側添接板１１を一体にボルトで締結し、前記易変形板１２を前記縞Ｈ形鋼２のフランジ４外面に形成された突起６のパターンに合わせて変形させる。
【選択図】図１
","特開2022-190414","","特許7713812","","","特許 有効","登録公報の発行","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-2022-190414/11/ja"
