"文献番号","出願番号","出願日","公知日","発明の名称","出願人/権利者","FI","要約","公開番号","公告番号","登録番号","審判番号","その他","ステージ","イベント詳細","文献URL"
"特開2019-048604","特願2017-174767","2017/09/12","2019/03/28","点検作業支援装置、距離標情報管理方法、及びプログラム","アジア航測株式会社,ジェイアール西日本コンサルタンツ株式会社,西日本旅客鉄道株式会社","B61L23/00@Z","(57)【要約】
【課題】防音壁などの設備の点検作業を支援する点検作業支援装置、点検作業支援方法、及びプログラムを提供する。
【解決手段】点検作業支援装置１０は、防音壁１００の点検作業を支援する装置であって、上下線の防音壁１００を同時に撮影した動画像を登録する撮影動画像登録部１１と、撮影動画像登録部１１により登録された動画像からキロ程銘板の画像を抽出するキロ程銘板抽出部１３と、キロ程銘板抽出部１３により抽出されたキロ程銘板の画像に対して文字認識を行い、キロ程情報を決定するキロ程文字認識部１５と、撮影動画像登録部１１により登録された動画像にキロ程文字認識部１５により決定されたキロ程情報を紐付けて管理する動画像キロ程情報ＤＢ部１９とを備える。
【選択図】図１０
","特開2019-048604","","特許6998710","","","特許 有効","年金の支払い","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-2019-048604/11/ja"
"特開2019-046353","特願2017-171082","2017/09/06","2019/03/22","駅務システム、および精算処理方法","オムロン株式会社,株式会社ＪＲ西日本テクシア,西日本旅客鉄道株式会社","G07B15/00@M,G07B15/00@J","(57)【要約】
【課題】運賃の金額の算出をともなう駅務処理の処理効率が低下するのを防止する技術を提供する。
【解決手段】サーバ選択機能部２０ｃは、ネットワークを介してデータ通信可能に接続された複数の精算判定サーバ１の中から、運賃の金額の算出を要求する上位サーバを選択する。運賃算出要求機能部２０ａは、サーバ選択機能部２０ｃが選択した上位サーバに対して、運賃の金額の算出を要求する。精算処理機能部２０ｂは、運賃算出要求機能部２０ａが運賃の金額の算出を要求した上位サーバにおいて算出された運賃の金額を用いて運賃の精算を実行する。
【選択図】図３
","特開2019-046353","","特許6909680","","","特許 有効","年金の支払い","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-2019-046353/11/ja"
"特開2019-044453","特願2017-167952","2017/08/31","2019/03/22","架替工法及び架設機","ジェイアール西日本コンサルタンツ株式会社,株式会社　ワイ・シー・イー,西日本旅客鉄道株式会社","E01D21/00@B,E01D24/00,E01B29/00","(57)【要約】
【課題】鉄道橋の架替区間が地上から高く、近くに曲線やトンネルがあっても主桁を架け替えることができる架替工法を提供する。
【解決手段】第１乃至第３の架設機が用いられる。架替区間Ｘを挟んで配置した第２の架設機１Ｂ及び第３の架設機１Ｃで旧桁２を吊上げる吊上げ工程と、第３の架設機１Ｃと、旧桁２と、第２の架設機１Ｂと、新桁３とがこの順になるように剛結した剛結編成を第３の架設機１Ｃがある方向に移動してその旧桁２を架替区間Ｘから搬出する旧桁搬出工程と、第２の架設機１Ｂと、新桁３と、第１の架設機１Ａとがこの順になるように剛結した剛結編成を第２の架設機１Ｂがある方向にさらに移動してその新桁３を架替区間に送り出す送り出し工程と、第１の架設機１Ａ及び第２の架設機１Ｂで新桁３を吊下げて架替区間Ｘに架け渡す吊下げ工程とを有する。
【選択図】図５
","特開2019-044453","","特許6991017","","","特許 有効","年金の支払い","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-2019-044453/11/ja"
"特開2019-014306","特願2017-131193","2017/07/04","2019/01/31","鉄道車両の火災報知システム","西日本旅客鉄道株式会社,八幡電気産業株式会社","B61D37/00@G,G08B25/01@D,G08B17/00@C","(57)【要約】
【課題】火災報知システムの導入に係るコストを抑える。
【解決手段】鉄道車両の火災報知システムは、客室に設置されたスピーカ（３４）に前記スピーカ用の配線（１００）を介して音声信号を接続する放送装置（１０）と、前記スピーカ用の配線に接続され、火災要因を検知した場合に検知通知信号を出力する検知器（２０）とを含み、前記検知器（２０）は、前記スピーカ用の配線（１００）を介して供給される電力を受けて駆動し、前記放送装置（１０）は、前記検知通知信号を前記スピーカ用の配線（１００）を介して受信することを特徴とする。
【選択図】図１
","特開2019-014306","","特許6963717","","","特許 有効","年金の支払い","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-2019-014306/11/ja"
"特開2019-007587","特願2017-125288","2017/06/27","2019/01/17","たわみ軸継手用の水よけ","キーパー株式会社,新日鐵住金株式会社,西日本旅客鉄道株式会社","F16D3/18@G,F16J15/3204,301,F16D3/84@R,F16D3/84@Q,F16D3/84@J,F16J15/3224","(57)【要約】
【課題】粉塵又は水等がたわみ軸継手内部に侵入することを防止する。
【解決手段】封入する潤滑油の流出を防ぐ油切りを有するたわみ軸継手の油切りの粉塵又は水等側の面に当接して粉塵又は水等の浸入を防ぐ水よけにおいて、駆動軸あるいは被駆動軸と嵌合する嵌合部２と、嵌合部２から径方向外側に伸びる立上部３と、立上部３の先端から油切り２３の粉塵又は水等側の面２４に向けて突出する先細りのリップ４とを有するようにしている。
【選択図】図１
","特開2019-007587","","特許7094669","","","特許 有効","年金の支払い","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-2019-007587/11/ja"
"特開2018-203024","特願2017-110259","2017/06/02","2018/12/27","脱線予兆検知システム、制御装置、脱線予兆検知方法、および脱線予兆検知プログラム","国立大学法人　東京大学,曙ブレーキ工業株式会社,西日本旅客鉄道株式会社","B61K13/00@A,G01M17/08","(57)【要約】
【課題】列車の脱線予兆の検知精度を高めることが可能な脱線予兆検知システムを提供すること。
【解決手段】台車に搭載した角速度センサ３５から出力されるピッチ角速度θ（ｔ）、ロール角速度φ（ｔ）のそれぞれにウェーブレット解析を適用し、ピッチ角速度のウェーブレット係数１４およびロール角速度のウェーブレット係数１５を算出する。時系列で変化する２つのウェーブレット係数１４、１５の各々をウェーブレット係数の閾値１６と比較し、両方が閾値を上回った時に脱線予兆を検知する。例えば０．５～１００Ｈｚの低周波領域について算出したウェーブレット係数を利用する。周波数領域と時間領域の２種類の脱線予兆検知アルゴリズムを組み合わせて脱線予兆検知精度を高める。ウェーブレット解析の採用により、周波数領域のリアルタイム処理が可能になり、脱線予防が実現する。
【選択図】図４
","特開2018-203024","","特許6884343","","","特許 有効","年金の支払い","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-2018-203024/11/ja"
"特開2018-150793","特願2018-034837","2018/02/28","2018/09/27","垂設部材用金具及び当該金具を用いた天井落下防止構造","西日本旅客鉄道株式会社,日栄インテック株式会社","E04B9/18@H,E04B9/18@B,E04B9/18@G","(57)【要約】
【課題】垂設部材に取り付ける垂設部材用金具及び当該垂設部材用金具を用いて天井構造の落下を防止する天井落下防止構造を提供する。
【解決手段】形鋼１に垂設された垂設部材２に取り付けられる垂設部材用金具４と、形鋼１に取り付けられたワイヤー部材１２とを備え、ワイヤー部材１２を形鋼１に係止したことで、形鋼１から垂設部材２が離脱してしまっても、ワイヤー部材１２を介して垂設部材用金具４が形鋼１に接続されているため、垂設部材用金具４に保持された垂設部材２はワイヤー部材１２によって形鋼１に吊り下げ保持され、垂設部材２以下の天井構造の落下が防止される。
【選択図】図１
","特開2018-150793","","特許6720469","","","特許 有効","年金の支払い","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-2018-150793/11/ja"
"特開2018-148713","特願2017-042511","2017/03/07","2018/09/20","多出力速度発電機","西日本旅客鉄道株式会社,東洋電機製造株式会社","H02K21/38@G,H02K21/48","(57)【要約】
【課題】歯車Ｇの周面に臨ませて設けられる多出力速度発電機１であって、永久磁石２と、永久磁石２の一方の極と他方の極に夫々接続される第１と第２の一対の磁極片３１，３２とを備え、第１と第２の各磁極片３１，３２に、コイル４を外嵌させた、歯車Ｇの周面に対し径方向に対向する複数の磁極部３１ａ～３２ｂを設けるものにおいて、磁極片３１，３２の厚さ方向、または高さ方向の寸法増加、即ち、断面積増加による速度発電機の大型化を招くことなく出力電圧を向上できるようにする。
【解決手段】永久磁石２は、その着磁方向が歯車Ｇの軸方向に沿うように配置される。第１と第２の両磁極片３１，３２が永久磁石２を歯車Ｇの軸方向両側から挟むようにして歯車Ｇの周方向にのびる。第１磁極片３１の各磁極部３１ａ，３１ｂとこれと対を成す第２磁極片３２の各磁極部３２ａ，３２ｂとが歯車Ｇの歯筋方向に並ぶ。
【選択図】図３
","特開2018-148713","","特許6875887","","","特許 有効","年金の支払い","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-2018-148713/11/ja"
"特開2018-131070","特願2017-026465","2017/02/15","2018/08/23","ホームドア装置","ナブテスコ株式会社,株式会社ＪＲ西日本テクシア,西日本旅客鉄道株式会社","B61B1/02,E05F15/632,E05F15/74,E05F15/43","(57)【要約】
【課題】引戸が支障物に接触することを抑制することのできるホームドア装置を提供する。
【解決手段】ホームドア装置１０は、プラットホーム１に設置され、プラットホーム１の延伸方向に移動する引戸１１と引戸１１を駆動する駆動部３１とを備えた。ホームドア装置１０は、引戸１１に設けられ、検知範囲を有する非接触方式の第１検知センサ１４及び第３検知センサ２１と、第１検知センサ１４及び第３検知センサ２１により検知範囲に存在する支障物が検知されたときに引戸１１の動作が停止するように駆動部３１を制御する制御部とを備える。検知範囲は、引戸１１を閉じるときの進行方向における引戸１１の前方を含む。
【選択図】図１
","特開2018-131070","","特許6833550","","","特許 有効","年金の支払い","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-2018-131070/11/ja"
"特開2018-121703","特願2017-014019","2017/01/30","2018/08/09","浴槽","株式会社Ｊ．フロント建装,西日本旅客鉄道株式会社","A47K3/022,B61D35/00@B","(57)【要約】
【課題】振動を受けても浴槽内の水が浴槽外に流出し難い浴槽を提供する。
【解決手段】浴槽１は、底面２と内側面３とを有する。内側面３は、底面２の周囲に形成されている。内側面３は、その上縁３ｕと底面２との間の位置に浴槽内側に張り出した凸部４が形成されている。凸部４は、上下方向の幅を有し、浴槽周方向に長い長尺状である。これにより、内側面３に沿って上昇する水の流速が、浴槽内側に張り出した凸部４によって弱められる。
【選択図】図１
","特開2018-121703","","特許6882903","","","特許 有効","年金の支払い","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-2018-121703/11/ja"
"特開2018-118582","特願2017-010438","2017/01/24","2018/08/02","連結車両およびその走行方法","株式会社ユニロック,西日本旅客鉄道株式会社,有限会社タケオカ自動車工芸","B62D53/00@D,B62D12/02,B62D13/04,B62D53/00@B,B60L15/20@Z","(57)【要約】
【課題】  狭隘なスペースでも、内輪差を抑制して、通路に進入および退避をさせることが可能な連結車両等を提供する。
【解決手段】  牽引車３ａは、第１連結部１５ａと第２連結部１５ｂを具備する。牽引車３ａと隣り合う付随車５を連結する際には、付随車５の連結部１９ａは、牽引車３ａの第１連結部１５ａと第２連結部１５ｂのいずれかを選択して連結可能である。牽引車３ａが先頭車両の場合、付随車５の連結部１９ａは、牽引車３ａの第１連結部１５ａと連結される。すなわち、付随車５の連結部１９ａは、牽引車３ａの車体１１と連結される。牽引車３ａが最後尾の場合、付随車５の連結部１９ａは、牽引車３ａの第２連結部１５ｂと連結される。すなわち、付随車５の連結部１９ａは、牽引車３ａの操舵装置１３と連結される。
【選択図】図４
","特開2018-118582","","特許6802465","","","特許 有効","年金の支払い","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-2018-118582/11/ja"
"特開2018-102444","特願2016-250204","2016/12/23","2018/07/05","落下防止装置","株式会社ジェイアール西日本テクノス,西日本旅客鉄道株式会社","A62B99/00@A,B60S5/00","(57)【要約】
【課題】屋根上点検足場と車両屋根との隙間からの人又は物の落下を防止するとともに、車両を損傷し難い落下防止装置を提供する。
【解決手段】落下防止装置１は、屋根上点検足場２の車両側端部２１に沿って設けられたエアチューブ４と、エアチューブ４内に設けられた芯材５と、エアチューブ４を充気及び排気するための充排気装置６とを備える。エアチューブ４は、充気されたとき、径方向に膨張して隙間Ｇを塞ぎ、充排気装置６によって排気されたとき、径方向に収縮して隙間Ｇを生じさせる。芯材５は、充排気装置６によらずにエアチューブ４内の空気が抜けたとき、隙間Ｇを縮小する。これにより、エアチューブ４が充気されたときだけでなく、エアチューブ４の空気が抜けたときも人や物の落下が防止される。
【選択図】図１
","特開2018-102444","","特許6789098","","","特許 有効","年金の支払い","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-2018-102444/11/ja"
"特開2018-086989","特願2016-232272","2016/11/30","2018/06/07","架空電車線","公益財団法人鉄道総合技術研究所,西日本旅客鉄道株式会社","B60M1/23@Z,B60M1/22@M","(57)【要約】      （修正有）
【課題】簡易な構成によりパンタグラフのすり板との間に生じるアーク放電を防止できる架空電車線を提供する。
【解決手段】パンタグラフのすり板が摺動するトロリ線７を、長さ方向の複数箇所にてハンガ４を介して、上方に位置する吊架線に間欠的に支持する架空電車線１であって、トロリ線７の上方位置に配置された補助線６と、該補助線６とトロリ線７との間にあり、かつ、該トロリ線７の長さ方向に沿うように間隔をおいて設けられて、これらトロリ線７と補助線６とを機械的に連結する複数のクランプ５と、を有することを特徴とする。
【選択図】図１
","特開2018-086989","","特許6678563","","","特許 有効","年金の支払い","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-2018-086989/11/ja"
"特開2018-071094","特願2016-209142","2016/10/26","2018/05/10","橋台背面盛土の補強工法","西日本旅客鉄道株式会社,前田建設工業株式会社,大鉄工業株式会社","E02D3/12,102,E01D19/02,E01D22/00@B","(57)【要約】
【課題】  橋台背面盛土中に微細な連続気泡を混入することにより透水性を有する地盤改良体を形成し、橋台背面盛土を確実かつ容易に補強する。
【解決手段】  橋台背面盛土８０中に気泡とセメントミルクの混合物であるエアミルクを注入して原地盤と撹拌混合することにより、透水性を有する地盤改良体７０を形成する。気泡は、ノニオン系界面活性剤を主成分とした起泡剤を用いて生成する。エアミルクを注入して原地盤と撹拌混合する機械撹拌装置１０は、撹拌ロッド２０の外周面にスクリューからなる排土機構５０を備えている。原地盤とエアミルクの混合物のフロー値を目標値２００ｍｍのプラスマイナス５ｍｍ以内に調整する。
【選択図】図１
","特開2018-071094","","特許6871714","","","特許 有効","年金の支払い","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-2018-071094/11/ja"
"特開2018-071093","特願2016-209141","2016/10/26","2018/05/10","橋台背面盛土の沈下抑制工法","西日本旅客鉄道株式会社,前田建設工業株式会社,大鉄工業株式会社","E02D17/18@Z,E02D3/12,101","(57)【要約】
【課題】  施工条件の制約が少なく、施工時及び施工後において地盤の変位を殆ど生じさせることなく、橋台背面盛土の沈下を確実かつ容易に抑制する。
【解決手段】  略水平方向に一定間隔を隔てて先行地盤改良体１０を形成する工程と、同一高さで薬液注入ロッド６０の挿入位置及び挿入深さをずらして、先行地盤改良体１０とは異なる位置に後行地盤改良体２０を形成する工程とを繰り返して実施することにより、略水平方向に一連となる地盤改良体群３０を形成する。薬液注入ロッド６０の挿入高さをずらして、略水平方向に一連となる地盤改良体群３０を形成する工程を繰り返すことにより、改良対象となる橋台背面盛土８０の全体に対して地盤改良体群３０を形成する。
【選択図】図１
","特開2018-071093","","特許6770398","","","特許 有効","年金の支払い","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-2018-071093/11/ja"
"特開2018-059355","特願2016-198695","2016/10/07","2018/04/12","既設柱の補強方法及び補強構造","株式会社熊谷組,西日本旅客鉄道株式会社","E04G23/02@F","(57)【要約】
【課題】補強対象の既設柱において支障物が存在する面と当該面と隣り合う面との境界部分である角部側から当該既設柱のコアコンクリートを拘束できて、変形性能を向上させることが可能な既設柱の補強方法及び補強構造を提供する。
【解決手段】断面四角形の既設柱１において支障物１００が存在する第１の面（１ａ，１ｄ）と当該第１の面と隣り合う第２の面（１ｂ，１ｃ）との境界部分である角部１ｆ側から当該既設柱１のコアコンクリートを拘束する既設柱の補強構造であって、角部１ｆ側の第２の面側から既設柱１内に配筋された帯筋１２の位置よりも既設柱１の中心に近い位置まで埋め込まれて既設柱１のコアコンクリートを既設柱１の角部１ｆ側から拘束する補強部材４２を備えたことを特徴とする。
【選択図】図８
","特開2018-059355","","特許6765275","","","特許 有効","年金の支払い","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-2018-059355/11/ja"
"特開2018-059354","特願2016-198694","2016/10/07","2018/04/12","既設柱の補強構造","株式会社熊谷組,西日本旅客鉄道株式会社","E04G23/02@F","(57)【要約】
【課題】既設柱の柱面の四面から補強する鋼板巻き立て工法の適用が困難である場合の既設柱の補強構造において、せん断補強効果と同時に変形性能を向上させた既設柱の補強構造を提供する。
【解決手段】本発明に係る既設柱の補強構造は、断面四角形状の既設柱１の外周面のうちの三面１ａ，１ｂ，１ｃに亘って延長して既設柱１に取付けられる補強材（帯状補強板３）を、既設柱１の延長方向に沿って間隔を隔てて複数設けたことを特徴とするものである。
【選択図】図１
","特開2018-059354","","特許6857480","","","特許 有効","年金の支払い","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-2018-059354/11/ja"
"特開2018-056064","特願2016-193764","2016/09/30","2018/04/05","接地システム","公益財団法人鉄道総合技術研究所,昭和電線ケーブルシステム株式会社,西日本旅客鉄道株式会社","H01R4/66@A,H01R4/66@C,H01B7/30","(57)【要約】      （修正有）
【課題】優れた雷耐性を有する接地システムを提供する。
【解決手段】接地システム１において、接地線ＥＷに交流電流が流れるとき、周波数が高くなるに従い、導体内部に比べて導体表面における電流密度が高くなり、実効の導体断面積が小さくなるため、インピーダンスが上昇する（表皮効果）。接地線ＥＷに用いられるリッツ線は、径の小さい素線のそれぞれが絶縁された構造を有しており、高周波電流通電時の電流分布の偏りが生じにくく、雷サージ通電時の表皮効果によるインピーダンスの上昇を抑制することができる。また、接地線ＥＷにリッツ線を用いることにより、接地線ＥＷを格子状又は環状に配置する際に、容易に接地線ＥＷを曲げることができ、接地線ＥＷを敷設する際の作業性が、従来使用されているＩＶ線に比べて格段に向上する。
【選択図】図１
","特開2018-056064","","特許6632954","","","特許 有効","年金の支払い","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-2018-056064/11/ja"
"特許6300887","特願2016-227682","2016/11/24","2018/03/28","制限速度表示装置","西日本旅客鉄道株式会社,大鉄工業株式会社,東進産業株式会社","B61L23/10,G09F11/23@M","(57)【要約】
【課題】作業者が線路脇まで立ち入ることなく、安全かつ迅速に制限速度の表示を切換えることのできる制限速度表示装置を提供する。
【解決手段】徐行信号板３が外方突出状に付設され、前面壁部５Ａには窓部６が形成されて、窓部６に択一的に対応するように切換わる複数の制限速度Ｓが表示された回転体１０を内有する線路脇設置用の速度表示ボックス５と、ハンドル部８を有し、線路から離れた安全領域に設置される操作ボックス９と、操作ボックス９のハンドル部８の回転を、速度表示ボックス５の回転体１０に伝達するための回転伝達可撓ケーブル７とを、具備している。
【選択図】図１
","特開2018-083525","","特許6300887","","","特許 有効","年金の支払い","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-6300887/15/ja"
"特開2018-046614","特願2016-178175","2016/09/13","2018/03/22","パンタグラフの舟体及び舟体の揚力調整方法","株式会社工進精工所,西日本旅客鉄道株式会社","B60L5/08@A,B60L5/24@A","(57)【要約】
【課題】鉄道車両のパンタグラフにおいて、特定の走行方向における舟体の揚力を容易に調整する。
【解決手段】パンタグラフの舟体１は、舟体長手方向Ｙに直交する断面において滑らかな凸曲線の断面外形線を有し、舟体底面１２から突出する突起部２を備える。突起部２は、舟体長手方向Ｙに長く形成され、車両の走行方向Ｘにおける前寄り及び後ろ寄りのすくなくとも一方に設けられる。これにより、車両の走行方向Ｘにおける後ろ寄りに設けられた突起部２の長さ等を設定することにより、その走行方向における舟体１の揚力が調整される。
【選択図】図３
","特開2018-046614","","特許6853002","","","特許 有効","年金の支払い","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-2018-046614/11/ja"
"特開2018-035508","特願2016-166842","2016/08/29","2018/03/08","打継目移動制限装置及び橋脚","西日本旅客鉄道株式会社","E01D22/00@B,E01D19/02,E01D1/00@Z","(57)【要約】
【課題】打継目を有するコンクリート製の橋脚に、河川阻害率を増やさずに地震対策を行う。
【解決手段】打継目移動制限装置１は、凹部２と、棒状部材３とを備える。凹部２は、打継目Ｊの上下にわたって橋脚Ｐの側面に形成される。棒状部材３は、打継目Ｊの上下にわたって凹部２内に収容される。棒状部材３の基端側は、打継目Ｊより下側の凹部２内に固定される。棒状部材３の先端側は、打継目Ｊより上側の凹部２内にあって、その凹部２の内壁面２１から離間している。これにより、地震時において、橋脚Ｐの打継目Ｊより上側の下側に対する移動が一定範囲内に制限される。
【選択図】図３
","特開2018-035508","","特許6745679","","","特許 有効","年金の支払い","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-2018-035508/11/ja"
"特開2017-223041","特願2016-118921","2016/06/15","2017/12/21","軌きょう座屈防止装置およびその設置方法","西日本旅客鉄道株式会社,林総事株式会社","E01B13/00","(57)【要約】      （修正有）
【課題】まくらぎの周囲の砕石を掘り起こさずに設置を可能とすることで、設置をする時期の制約を取り除き、設置のための工事を省力化することができ、まくらぎ固定枠用緊締具によってまくらぎに強力に固定することで道床横抵抗力のばらつきを低減することができる軌きょう座屈防止装置およびその設置方法を提供する。
【解決手段】軌きょう座屈防止装置１は、まくらぎ１０の上面の端部に面をもって当接する上蓋部１１０と、上蓋部１１０と連結し、まくらぎ１０の端面の上部を覆う突端部１２０と、を備えるまくらぎ固定枠１００と、まくらぎ固定枠１００の突端部１２０に装着し、まくらぎ１０を支持する砕石に拘束される打込み矢２００と、を備え、まくらぎ固定枠１００は、上蓋部１１０を貫通するまくらぎ固定枠用緊締具挿入孔１１１を有し、まくらぎ固定枠１００の突端部１２０は、突端部１２０を貫通する打込み矢挿入口１２１を有することを特徴とする。
【選択図】図３
","特開2017-223041","","特許6789534","","","特許 有効","年金の支払い","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-2017-223041/11/ja"
"特開2017-215293","特願2016-110941","2016/06/02","2017/12/07","電鉄用き電回路故障点標定システムおよび電鉄用き電回路故障点標定方法","西日本旅客鉄道株式会社,津田電気計器株式会社","G01R31/08,H02H3/00@Q,H02H3/26@K","(57)【要約】
【課題】２つの変電所の間に電圧降下の救済を目的としたタイポストが設置されている場合を含み、複数の電車線を形成する区間において故障点標定をより正確に行うことができる、実用的な電鉄用き電回路故障点標定システムおよび電鉄用き電回路故障点標定方法を提供する。
【解決手段】複数回線の電車線２Ａ，２Ｂの両側から給電する２つの変電所３Ａ，３Ｂのそれぞれに、変電所３Ａ、３Ｂから関連する全ての電車線２Ａ，２Ｂに流れる故障電流Ｉａａ，Ｉａｂ、Ｉｂａ，Ｉｂｂの合計Ｉａ、Ｉｂを測定する電流測定部４と、故障電流を検出する時点からこの故障電流を遮断する動作までの間における所定時間幅の故障電流の立上り平均ΔＩａ，ΔＩｂを求める故障電流算出部５とを備え、かつ、変電所３ａにこれらの故障電流算出部５によって求められる両変電所３Ａ，３Ｂからの故障電流の立上り平均ΔＩａ，ΔＩｂの比を用いて故障点を標定する故障点標定部６を備える。
【選択図】図１
","特開2017-215293","","特許6785069","","","特許 有効","年金の支払い","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-2017-215293/11/ja"
"特開2017-200788","特願2016-092535","2016/05/02","2017/11/09","鉄道車両","西日本旅客鉄道株式会社,川崎重工業株式会社","B61D17/06,B61D17/08","(57)【要約】
【課題】  単純な構造で且つオフセット衝突時に側構体が隅柱から剥がされることを防ぐことができる鉄道車両提供する。
【解決手段】  鉄道車両は、車体長手方向に延在する外側面板部と、外側面板部の車幅方向内側に且つ外側面板部に平行して配置される内側面板部とを有する側構体と、車体長手方向両端部に夫々位置している妻外板と、車体の隅に位置して隣接する側構体と妻外板とに接続されている隅柱とを含む妻構体と、妻外板の妻面に設けられ、妻面に対して傾斜しているガイド部材とを備えている。また、隅柱は、車体長手方向に延在し且つ外側面板部に向かって車幅方向外方に傾斜している傾斜部と、傾斜部より車幅方向内側に位置し且つ車体長手方向に延在する支持部と、を有し、支持部は、傾斜部より高い剛性を有する。
【選択図】      図２
","特開2017-200788","","特許6697320","","","特許 有効","年金の支払い","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-2017-200788/11/ja"
"特開2017-163651","特願2016-044193","2016/03/08","2017/09/14","直流電鉄変電所用高圧接地継電器","西日本旅客鉄道株式会社,津田電気計器株式会社","H02H3/16@B,B60M3/00@E,H02H3/16@A","(57)【要約】      （修正有）
【課題】直流電鉄用変電所の整流器用変圧器と整流器の間の接続線で地絡故障が発生した場合と直流母線で地絡故障が発生した場合の切り分けを行う。
【解決手段】直流電鉄用変電所の接地マットと帰線の間に設けられ、接地マットと帰線の間の電位差を測定する電位差測定部５を有し、測定された電位差を用いて地絡故障を判定する直流電鉄変電所用高圧接地継電器１において、整流器用変圧器と整流器の間の接続線の電路支持具または遮蔽層が接続された接地線１０に流れる電流を測定する電流測定部１１と、この電流の測定値から第３次高調波成分の抽出を行う第３次高調波抽出部１２と、この抽出された第３次高調波成分が閾値を超過するときに整流器用変圧器と整流器の間の整流器の１次側電路（交流側）の地絡故障を判定する交流側地絡判定出力部６Ｂと、この交流側地絡判定を表示する交流側地絡表示部１３Ｂとを備える。
【選択図】図２
","特開2017-163651","","特許6543587","","","特許 有効","年金の支払い","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-2017-163651/11/ja"
"特開2017-163623","特願2016-043044","2016/03/07","2017/09/14","列車制御システム","株式会社日立製作所,西日本旅客鉄道株式会社","B60L3/08@F,G01P3/42@K,B61L3/12@Z,B60L15/40@D,B60L3/00@N","(57)【要約】
【課題】速度発電機と速度センサとの検出速度を比較して正確な列車速度を選択する際に、速度発電機に異常が無くても比較結果に差が出てしまう場合があり、速度発電機が故障していると誤って判断してしまう課題がある。
【解決手段】車輪の回転速度に応じた速度パルスを生成する速度発電機と、軌道上へ照射したミリ波の反射波に基づいて第１の列車速度を検出する速度センサと、を備え、前記速度パルスに基づいて生成された第２の列車速度と第１の列車速度とを比較して、当該比較結果に所定値以上の差が生じた場合に故障情報を出力する列車制御システムを提供する。
【選択図】図１
","特開2017-163623","","特許6535619","","","特許 有効","年金の支払い","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-2017-163623/11/ja"
"特開2017-161324","特願2016-045204","2016/03/09","2017/09/14","探傷装置及び探傷方法","西日本旅客鉄道株式会社,東京計器レールテクノ株式会社,東京計器株式会社","G01N29/11,G01B17/08,G01B17/00@A,G01N29/265","(57)【要約】
【課題】探触子とレール表面との接触の追従性を保ちつつ、より容易に接触媒質を塗布可能とする。
【解決手段】超音波によりレール９の内部の傷を探傷する探傷装置であって、レール９の頭部９ａにおける一方の第１側面において、上下方向において下端から上方にかけて第１側面の全長より短い幅を有する第１領域のみに当接するように設けられ、超音波を送信する第１探触子ユニット１５ａと、レール９の頭部９ａにおける他方の第２側面において、上下方向において下端から上方にかけて第１領域以下の幅を有する第２領域のみに当接するように設けられ、第１探触子ユニットにより送信された超音波のエコーを受信する第２探触子ユニット１５ｂとを備える。
【選択図】図３
","特開2017-161324","","特許6695709","","","特許 有効","年金の支払い","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-2017-161324/11/ja"
