"文献番号","出願番号","出願日","公知日","発明の名称","出願人/権利者","FI","要約","公開番号","公告番号","登録番号","審判番号","その他","ステージ","イベント詳細","文献URL"
"特開2021-110025","特願2020-004693","2020/01/15","2021/08/02","金属除去剤","トヨタ自動車株式会社,株式会社豊田中央研究所,豊通スメルティングテクノロジー株式会社,豊田通商株式会社","C22B21/06,C22B9/10,101","(57)【要約】
【課題】スクラップ等を原料としたＡｌ基溶湯からＭｇを除去する際に用いる金属除去剤を提供する。
【解決手段】本発明は、アルミニウム基溶湯からＭｇを取り込む溶融塩層の形成に用いられる金属除去剤である。金属除去剤は、Ｃｕ、ＺｎまたはＭｎの一種以上である特定金属元素と、ＣｌまたはＢｒの一種以上である特定ハロゲン元素と、Ｍｇとを含む。また、金属除去剤は、溶融塩層の基材となるベースハロゲン化物と、Ｃｕ、ＺｎまたはＭｎの一種以上である特定金属元素とＣｌまたはＢｒの一種以上である特定ハロゲン元素との化合物である特定金属ハロゲン化物とを含むものでもよい。金属除去剤により形成される溶融塩層とＭｇを含むアルミニウム基溶湯とを接触させると、Ｍｇがアルミニウム基溶湯側から溶融塩層側へ取り込まれて効率的に除去される。
【選択図】図７Ｂ
","特開2021-110025","","特許7112436","","","特許 有効","年金の支払い","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-2021-110025/11/ja"
"特許7733281","特願2021-548982","2020/09/24","2021/04/01","ＳｉＣ単結晶の製造方法、ＳｉＣ単結晶の製造装置及びＳｉＣ単結晶ウェハ","学校法人関西学院,豊田通商株式会社","C30B33/02,C30B29/36@A,H01L21/20,H01L21/324@K,H01L21/324@Q,H01L21/203@Z,H10P14/20,H10P14/22,H10P95/90,101@J,H10P95/90,101@Q","null","WO2021/060368","","特許7733281","","","特許 有効","特許権の設定","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-7733281/15/ja"
"特許7705016","特願2021-548981","2020/09/24","2021/04/01","ＳｉＣ基板の製造方法","学校法人関西学院,豊田通商株式会社","C30B29/36@A,H01L21/304,611@Z,H01L21/304,621@D,H01L21/304,622@W,H01L21/306@B,H10P50/60@A,H10P52/00@E,H10P52/00@W,H10P52/40,H10P54/20,101,H10P54/30","null","WO2021/060367","","特許7705016","","","特許 有効","登録公報の発行","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-7705016/15/ja"
"特許7678247","特願2021-548983","2020/09/24","2021/04/01","ＳｉＣ基板、ＳｉＣ基板の製造方法、ＳｉＣ半導体装置およびＳｉＣ半導体装置の製造方法","学校法人関西学院,豊田通商株式会社","C30B29/36@A,C30B25/20,H01L21/205,H10P14/24","null","WO2021/060369","","特許7678247","","","特許 有効","登録公報の発行","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-7678247/15/ja"
"特許7678246","特願2021-548979","2020/09/24","2021/04/01","半導体基板の製造方法及び半導体基板の製造装置","学校法人関西学院,豊田通商株式会社","C30B29/36@A","null","WO2021/060365","","特許7678246","","","特許 有効","登録公報の発行","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-7678246/15/ja"
"特許7620217","特願2021-548980","2020/09/24","2021/04/01","ＳｉＣ半導体装置の製造方法及びＳｉＣ半導体装置","学校法人関西学院,豊田通商株式会社","H01L21/20,H01L21/02@C,C30B29/36@A,C30B23/06,H10P14/20","null","WO2021/060366","","特許7620217","","","特許 有効","登録公報の発行","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-7620217/15/ja"
"特許7751782","特願2021-537361","2020/08/05","2021/02/11","ＳｉＣ種結晶及びその製造方法、当該ＳｉＣ種結晶を成長させたＳｉＣインゴット及びその製造方法、並びに、当該ＳｉＣインゴットより製造されるＳｉＣウェハ、エピタキシャル膜付きＳｉＣウェハ及びこれらの製造方法","学校法人関西学院,豊田通商株式会社","C30B29/36@A,C30B23/06,C30B33/12,H01L21/205,H10P14/24","null","WO2021/025084","","特許7751782","","","特許 有効","登録公報の発行","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-7751782/15/ja"
"特許7723235","特願2021-537363","2020/08/05","2021/02/11","ＳｉＣ基板の製造方法","学校法人関西学院,豊田通商株式会社","C30B29/36@A,C30B23/06,H01L21/20,H10P14/20","null","WO2021/025086","","特許7723235","","","特許 有効","登録公報の発行","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-7723235/15/ja"
"特許7578870","特願2021-537362","2020/08/05","2021/02/11","ＳｉＣ基板、ＳｉＣエピタキシャル基板、ＳｉＣインゴット及びこれらの製造方法","学校法人関西学院,豊田通商株式会社","C30B29/36@A,H01L21/20,H10P14/20","null","WO2021/025085","","特許7578870","","","特許 有効","登録公報の発行","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-7578870/15/ja"
"特許7274154","特願2021-537355","2020/08/05","2021/02/11","ＳｉＣ基板の製造方法","学校法人関西学院,株式会社デンソー,豊田通商株式会社","C30B29/36@A,C30B25/20,C30B33/12","null","WO2021/025077","","特許7274154","","","特許 有効","登録公報の発行","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-7274154/15/ja"
"特許7651786","特願2021-516244","2020/04/24","2020/10/29","半導体基板の製造方法、その製造装置、及び、エピタキシャル成長方法","学校法人関西学院,豊田通商株式会社","H01L21/203@Z,H01L21/20,C30B29/36@A,H10P14/20,H10P14/22","null","WO2020/218483","","特許7651786","拒絶2024-020299","","特許 有効","登録公報の発行","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-7651786/15/ja"
"特許7557701","特願2021-516243","2020/04/24","2020/10/29","ＳｉＣ基板の製造方法、その製造装置、及び、エピタキシャル成長方法","学校法人関西学院,豊田通商株式会社","C30B29/36@A,C30B23/06","null","WO2020/218482","","特許7557701","","","特許 有効","登録公報の発行","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-7557701/15/ja"
"特許7549764","特願2021-516245","2020/04/24","2020/10/29","温度分布評価方法、温度分布評価装置、及び、均熱範囲の評価方法","学校法人関西学院,豊田通商株式会社","H01L21/66@T,H10P74/20@T","null","WO2020/218484","","特許7549764","","","特許 有効","登録公報の発行","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-7549764/15/ja"
"特開2020-169120","特願2020-099759","2020/06/09","2020/10/15","ＳｉＣ容器","学校法人関西学院,豊田通商株式会社","C30B29/36@A,C01B32/956,C23C14/06@B,C30B23/02,H01L21/205,H10P14/24","(57)【要約】      （修正有）
【課題】気相エピタキシャル成長装置の提供。
【解決手段】加熱処理時にＳｉ蒸気及びＣ蒸気を内部空間に発生させる、ＳｉＣ容器。ＴａＣを含む材料で構成されるＴａＣ容器２の内部に、多結晶ＳｉＣを含む材料で構成されるＳｉＣ容器３を収容し、ＳｉＣ容器３の内部に下地基板４０を収容した状態で、ＴａＣ容器２内がＳｉ蒸気圧となるように、かつ、温度勾配を設けてＴａＣ容器２を加熱することで、ＳｉＣ容器３の内面がエッチングされることで昇華したＣ原子と、雰囲気中のＳｉ原子と、が結合することで、下地基板４０上に単結晶ＳｉＣのエピタキシャル層４１を成長させるエピタキシャル層成長工程を行う気相エピタキシャル成長方法において用いられる、ＳｉＣ容器。内部空間は、加熱処理時に準閉鎖系となり、互いに嵌合可能な上容器３ａと下容器３ｂとを備える、ＳｉＣ容器。
【選択図】図３
","特開2020-169120","","特許6980202","","","特許 有効","年金の支払い","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-2020-169120/11/ja"
"特許7648860","特願2021-511519","2020/03/25","2020/10/08","大口径半導体基板に適用可能な半導体基板の製造装置","学校法人関西学院,豊田通商株式会社","H01L21/324@G,H01L21/324@K,H01L21/324@S,C30B29/36@A,C30B23/06,H10P95/90,101@G,H10P95/90,101@J,H10P95/90,101@S","null","WO2020/203517","","特許7648860","","","特許 有効","登録公報の発行","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-7648860/15/ja"
"特許7541642","特願2021-511518","2020/03/25","2020/10/08","温度勾配反転手段を備える半導体基板の製造装置及び半導体基板の製造方法","学校法人関西学院,豊田通商株式会社","C30B33/02,C30B23/06,C30B29/62@K,C30B29/36@A,C30B33/12,H01L21/205,H01L21/302,201@A,H10P14/24,H10P50/20,201@A","null","WO2020/203516","","特許7541642","","","特許 有効","登録公報の発行","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-7541642/15/ja"
"特開2020-153031","特願2019-052698","2019/03/20","2020/09/24","運動用衣服","豊田通商株式会社","A41D13/06,A41D13/00,115,A41B11/00@D,A41B9/02@B","(57)【要約】
【課題】歩行や走行の際に使用者の足部の動作を適切に補助することが可能な運動用衣服を提供する。
【解決手段】運動用タイツ１は、伸縮性を有する生地により形成され、使用者の少なくとも下腿部９６から足部９８までを覆う本体部２と、本体部２よりも大きい弾性率を有する第１足部サポート部３６と、を備える。第１足部サポート部３６は、使用者の下腿部９６から足部９８の下面まで延びている。
【選択図】図１
","特開2020-153031","","特許7329342","","","特許 有効","登録公報の発行","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-2020-153031/11/ja"
"特開2020-149403","特願2019-046797","2019/03/14","2020/09/17","経路探索システム","株式会社デンソー,豊田通商株式会社","G06Q10/04,310,G06Q10/047","(57)【要約】
  【課題】  新規な種類の相互作用を付加することで時間や容量を加味した最適化問題を扱うことができるＴＳＰやＶＲＰのソルバシステムを提供する。
  【解決手段】  イジングソルバシステムは、都市間の移動に応じた消費ステップ数の概念や容量ないし状態を表すＱＵＢＯ変数を導入し、都市間移動に対応するイジングの都市間斥力相互作用を導入することで、消費ステップ数の累積や容量ないし変化を記述することを可能とした。一態様のイジングソルバシステムは、出発地点と到達地点との都市間に依存する相互作用を導入することで、イジングソルバの都市間移動ステップ数の概念や容量変化の記述を可能とした。
【選択図】  図２
","特開2020-149403","","特許7271050","","","特許 有効","登録公報の発行","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-2020-149403/11/ja"
"特開2020-147499","特願2020-099758","2020/06/09","2020/09/17","ＳｉＣ基板の製造装置","学校法人関西学院,豊田通商株式会社","C30B29/36@A,C30B25/20,C23C16/42,H01L21/205,H10P14/24","(57)【要約】
【課題】本発明の解決しようとする課題は、気相エピタキシャル成長装置を提供することにある。
【解決手段】
  ＴａＣを含む材料で構成されるＴａＣ容器（２）に、多結晶ＳｉＣを含む材料で構成されるＳｉＣ容器（３）を収容し、当該ＳｉＣ容器（３）の内部に下地基板（４０）を収容した状態において、当該ＴａＣ容器（２）内がＳｉ蒸気圧となるように、かつ、温度勾配が発生する環境でＴａＣ容器（２）を加熱する。その結果、ＳｉＣ容器（３）の内面がエッチングされることで昇華したＣ原子と、雰囲気中のＳｉ原子と、が結合することで、下地基板（４０）上に単結晶３Ｃ－ＳｉＣのエピタキシャル層（４１）が成長する。
【選択図】図１
","特開2020-147499","","特許6980201","","","特許 有効","年金の支払い","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-2020-147499/11/ja"
"特許7534579","特願2021-504118","2020/03/03","2020/09/10","ＳｉＣエピタキシャル基板の製造方法及びその製造装置","学校法人関西学院,豊田通商株式会社","C30B29/36@A,C30B23/06","null","WO2020/179796","","特許7534579","","","特許 有効","登録公報の発行","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-7534579/15/ja"
"特許7518325","特願2021-504117","2020/03/03","2020/09/10","ＳｉＣ基板の製造方法及びその製造装置","学校法人関西学院,豊田通商株式会社","C30B29/36@A,C30B33/12,C30B23/06,C30B33/02","null","WO2020/179795","","特許7518325","","","特許 有効","登録公報の発行","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-7518325/15/ja"
"特許7464808","特願2021-504116","2020/03/03","2020/09/10","ＳｉＣ基板の製造方法及びその製造装置及びＳｉＣ基板の加工変質層を低減する方法","学校法人関西学院,豊田通商株式会社","C30B29/36@A,C30B33/12,C23C14/06@B","null","WO2020/179794","","特許7464808","","","特許 有効","登録公報の発行","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-7464808/15/ja"
"特許7464807","特願2021-504115","2020/03/03","2020/09/10","ＳｉＣ基板の製造方法及びその製造装置及びＳｉＣ基板のマクロステップバンチングを低減する方法","学校法人関西学院,豊田通商株式会社","C30B29/36@A,C30B33/12,C23C14/16@B","null","WO2020/179793","","特許7464807","","","特許 有効","登録公報の発行","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-7464807/15/ja"
"特開2020-119297","特願2019-010132","2019/01/24","2020/08/06","サーバ、荷物配送方法、プログラム","豊田通商株式会社","G06Q10/08,300,B65G61/00,542,G06Q30/06,G06Q10/08,312,G06Q10/083,G06Q10/0835","(57)【要約】
【課題】運転手の主たる目的に応じて絞り込まれた荷物から、運転手の好みや荷物の条件に応じて、運転手が何れかの荷物を選択できる。
【解決手段】運転手端末から主たる目的の出発地座標と出発予定時刻と荷台空き容量と到着地座標と到着予定時刻を含む運転手情報を受信する運転手情報受信部と、荷主端末から荷受け地座標と荷物サイズと配送地座標を含む荷物情報を受信する荷物情報受信部と、出発地座標から到着地座標までのルートのうち到着予定時刻までの到着が可能なルートを探索し荷台空き容量が荷物サイズを収容可能か否かを判定し探索したルートおよび判定の結果に基づいて荷物情報を絞り込んでリストを生成するリスト生成・更新部と、生成したリストを対応する運転手端末に送信するリスト送信部と、リストを閲覧した運転手によって選択された荷物情報である荷物引受け情報を運転手端末から受信する荷物引受け情報受信部を含む。
【選択図】図２
","特開2020-119297","","特許6788047","","","特許 有効","年金の支払い","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-2020-119297/11/ja"
"特開2020-111808","特願2019-005022","2019/01/16","2020/07/27","Ａｌ合金の再生方法","トヨタ自動車株式会社,株式会社豊田中央研究所,豊通スメルティングテクノロジー株式会社,豊田通商株式会社","C22B21/06,B09B3/00,303@A,B09B3/00,C22B9/10,101,B09B3/40","(57)【要約】
【課題】Ａｌ合金スクラップ等を原料としつつ、Ｆｅ濃度を効率的に低減した再生Ａｌ合金（溶湯）を提供できるＡｌ合金の再生方法を提供する。
【解決手段】本発明は、ＦｅとＭｎを含むＦｅ・Ｍｎ含有材とＡｌ合金原料とを溶解して第１溶湯を調製する調製工程と、Ｆｅ化合物が晶出する分離温度で第１溶湯を保持する晶出工程と、第１溶湯から晶出したＦｅ化合物の少なくとも一部を除去した第２溶湯を抽出する抽出工程と、を備えたＡｌ合金の再生方法である。Ｆｅ・Ｍｎ含有材は、Ｆｅに対するＭｎの質量比（Ｍｎ／Ｆｅ）が、例えば、２以上であると好ましい。Ｆｅ・Ｍｎ含有材は、さらに、Ｓｉ、Ｃｕ、Ｍｇ、Ｚｎ、Ｃｒ、Ｍｏ、Ｖ、ＴｉまたはＡｌの一種以上をさらに含んでもよい。
【選択図】図４
","特開2020-111808","","特許6864704","","","特許 有効","年金の支払い","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-2020-111808/11/ja"
"再表2020/095873","特願2020-556060","2019/11/05","2020/05/14","ＳｉＣ半導体基板及びその製造方法及びその製造装置","学校法人関西学院,豊田通商株式会社","C30B29/36@A,C30B23/06,C23C14/34@A","(57)【要約】
  ステップ高さが制御された成長層を有するＳｉＣ半導体基板及びその製造方法及びその製造装置を提供することを課題とする。
  ＳｉＣ基板１０をＳｉＣ-Ｓｉ平衡蒸気圧環境下で成長させる成長工程を含むことを特徴とする。このようにＳｉＣ基板１０をＳｉＣ-Ｓｉ平衡蒸気圧環境下で成長させることにより、成長層のステップ高さが制御されたＳｉＣ半導体基板を提供することができる。
","WO2020/095873","","特許7464806","","再表2020/095873","特許 有効","登録公報の発行","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-2020-095873/19/ja"
"再表2020/095872","特願2020-556059","2019/11/05","2020/05/14","ＳｉＣ半導体基板及びその製造方法及びその製造装置","学校法人関西学院,豊田通商株式会社","C30B29/36@A,C30B25/20,H01L21/205,H10P14/24","(57)【要約】
  本発明は、成長層中の基底面転位（ＢＰＤ）の密度を低減可能なＳｉＣ半導体基板及びその製造方法及びその製造装置を提供することを課題とする。
  ＳｉＣ基板１０の表面に導入された歪層１１を除去する歪層除去工程Ｓ１０と、ＳｉＣ基板１０のテラス幅Ｗを増大させる条件で成長させるエピタキシャル成長工程Ｓ２０と、を含むことを特徴とする。このような工程でＳｉＣ半導体基板１４を製造することにより、成長層１３中の基底面転位ＢＰＤを低減することができ、ＳｉＣ半導体デバイスの歩留まりを向上させることができる。
","WO2020/095872","","特許7278550","","再表2020/095872","特許 有効","登録公報の発行","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-2020-095872/19/ja"
"特開2020-035255","特願2018-162417","2018/08/31","2020/03/05","管理サーバ、プログラム","株式会社駐車場綜合研究所,豊田通商株式会社","G06Q50/10,G07B15/00@N,G06Q30/02,320,G06Q30/0207","(57)【要約】      （修正有）
【課題】割引情報が反映された駐車料金をＥＴＣシステムによりキャッシュレス決済することができる管理サーバを提供する。
【解決手段】管理サーバ１１は、ＥＴＣカード番号をユーザデータベースに登録するユーザ登録部と、入場時刻を生成してＷＣＮを入場時刻に紐付けてユーザデータベースに登録する入場時刻登録部と、ショップポイントから駐車場の利用料金の割引に関するサービスポイントを計算して、サービスポイントをＥＴＣカード番号に紐付けてユーザデータベースに登録するサービスポイント計算部と、駐車場の出場口に設けられた出場ＥＴＣ路側器からＷＣＮとＥＴＣカード番号を含む出場ＩＤを受信した場合に、出場時刻を生成して、出場ＩＤに含まれるＷＣＮに紐付けられた入場時刻と、出場時刻と、出場ＩＤに含まれるＥＴＣカード番号に紐付けられたサービスポイントに基づいて決済情報を生成する決済情報生成部を含む。
【選択図】図２
","特開2020-035255","","特許7199180","","","特許 有効","年金の支払い","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-2020-035255/11/ja"
"特開2020-017627","特願2018-139499","2018/07/25","2020/01/30","ＳｉＣウェハ及びＳｉＣウェハの製造方法","株式会社デンソー,東洋炭素株式会社,豊田通商株式会社","H01L21/02@B,H01L21/302,105@B,H01L21/302,201@A,H01L21/304,622@W,H01L21/304,622@P,H01L21/304,621@B,C30B29/36@A,H10P50/20,105@B,H10P50/20,201@A,H10P50/24,H10P52/00@A,H10P52/00@S,H10P52/00@W,H10P52/40,H10P54/20,201","(57)【要約】
【課題】傷や格子歪みが除去された高品質なＳｉＣウェハ及びその製造方法を提供することを課題とする。
【解決手段】
  ＳｉＣウェハ２０を平坦化する平坦化工程Ｓ１４と、前記平坦化工程Ｓ１４の後に、Ｓｉ蒸気圧下で加熱することで前記ＳｉＣウェハ２０の主面２１及び裏面２２をエッチングするエッチング工程Ｓ１７と、を含むことを特徴とする構成となっている。これにより、主面２１及び裏面２２下の結晶格子は、基準結晶格子に対する格子歪み量が０．０１％以下であることを特徴とするＳｉＣウェハを得ることができる。
【選択図】図１
","特開2020-017627","","特許7406914","","","特許 有効","登録公報の発行","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-2020-017627/11/ja"
"特開2020-017626","特願2018-139498","2018/07/25","2020/01/30","ＳｉＣウェハ及びＳｉＣウェハの製造方法","株式会社デンソー,東洋炭素株式会社,豊田通商株式会社","H01L21/02@B,H01L21/302,105@B,H01L21/302,201@A,H01L21/304,622@W,H01L21/304,622@P,H01L21/304,621@B,H01L21/304,621@A,H10P50/20,105@B,H10P50/20,201@A,H10P50/24,H10P52/00@A,H10P52/00@B,H10P52/00@S,H10P52/00@W,H10P52/40,H10P54/20,201,H10P95/60@S","(57)【要約】
【課題】光学式センサの検知率を向上させることができるＳｉＣウェハ及びＳｉＣウェハの製造方法を提供することを課題とする。
【解決手段】
  ＳｉＣウェハ２０の少なくとも裏面２２を梨地加工する梨地加工工程Ｓ１４と、前記梨地加工工程Ｓ１４の後に、Ｓｉ蒸気圧下で加熱することで前記ＳｉＣウェハ２０の少なくとも裏面２２をエッチングするエッチング工程Ｓ１７と、前記エッチング工程Ｓ１７の後に、前記ＳｉＣウェハ２０の主面２１を鏡面加工する鏡面加工工程Ｓ１８を、含むことを特徴とした。これにより、鏡面加工された主面２１と、梨地加工された裏面２２と、を備えるＳｉＣウェハを得ることができる。
【選択図】図１
","特開2020-017626","","特許7300248","","","特許 有効","登録公報の発行","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-2020-017626/11/ja"
"特開2020-015646","特願2018-139497","2018/07/25","2020/01/30","ＳｉＣウェハの製造方法","株式会社デンソー,東洋炭素株式会社,豊田通商株式会社","C30B29/36@A,C30B33/00,C30B33/12,H01L21/302,201@A,H01L21/304,621@D,H01L21/304,601@B,H01L21/304,622@B,H01L21/304,622@P,H01L21/304,622@W,H10P50/20,201@A,H10P50/24,H10P52/00@E,H10P52/00@F,H10P52/00@S,H10P52/00@W,H10P52/40,H10P54/20,201,H10P95/60@B","(57)【要約】
【課題】高品質なＳｉＣウェハの製造方法を提供することを課題とする。
【解決手段】ＳｉＣウェハ２０を平坦化する平坦化工程Ｓ１４と、前記平坦化工程Ｓ１４の後に、Ｓｉ蒸気圧下で加熱することで前記ＳｉＣウェハ２０をエッチングするエッチング工程Ｓ２１と、前記エッチング工程Ｓ２１の後に、前記ＳｉＣウェハ２０の表面を化学機械研磨加工する化学機械研磨工程Ｓ３１を含むことを特徴とした。このような工程でＳｉＣウェハ２０を製造することにより、高品質なＳｉＣウェハ２０を製造することができる。
【選択図】図１
","特開2020-015646","","特許7228348","","","特許 有効","権利の移転","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-2020-015646/11/ja"
"特開2020-015645","特願2018-139496","2018/07/25","2020/01/30","ＳｉＣウェハの製造方法","株式会社デンソー,東洋炭素株式会社,豊田通商株式会社","C30B29/36@A,C30B33/00,C30B33/12,H01L21/302,201@A,H01L21/304,601@B,H01L21/304,622@B,H01L21/304,622@P,H01L21/304,622@W,H10P50/20,201@A,H10P50/24,H10P52/00@F,H10P52/00@S,H10P52/00@W,H10P52/40,H10P54/20,201,H10P95/60@B","(57)【要約】
【課題】素材ロスを低減し、１インゴットからより多くのＳｉＣウェハを製造することを可能にする、ＳｉＣウェハの製造方法を提供する。
【解決手段】インゴットをスライスしてＳｉＣウェハ２０を得るスライス工程Ｓ１３と、前記ＳｉＣウェハ２０を平坦化する平坦化工程Ｓ１４と、Ｓｉ蒸気圧下で加熱することで前記ＳｉＣウェハ２０をエッチングし、前記平坦化工程Ｓ１４において導入された加工変質層３０を除去するエッチング工程Ｓ２１と、を含み、前記スライス工程Ｓ１３において、前記平坦化工程Ｓ１４及び前記エッチング工程Ｓ２１を含む表面加工の終了後におけるＳｉＣウェハの厚みに、１２２μｍ以下の厚みを加算した厚みを有するＳｉＣウェハ２０を得ることを特徴とした。
【選択図】図１
","特開2020-015645","","特許7311953","","","特許 有効","登録公報の発行","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-2020-015645/11/ja"
"特開2020-015644","特願2018-139495","2018/07/25","2020/01/30","ＳｉＣウェハの製造方法","株式会社デンソー,東洋炭素株式会社,豊田通商株式会社","C30B29/36@A,C30B33/00,C30B33/12,H01L21/302,201@A,H01L21/304,601@B,H01L21/304,622@B,H01L21/304,622@P,H01L21/304,622@W,H10P50/20,201@A,H10P50/24,H10P52/00@F,H10P52/00@S,H10P52/00@W,H10P52/40,H10P54/20,201,H10P95/60@B","(57)【要約】
【課題】素材ロスを低減可能なＳｉＣウェハの製造方法を提供することを課題とする。
【解決手段】遊離砥粒方式で砥粒を破砕しながらＳｉＣウェハ２０を平坦化する平坦化工程Ｓ１４と、Ｓｉ蒸気圧下で加熱することで前記ＳｉＣウェハ２０をエッチングするエッチング工程Ｓ２１と、を含むことを特徴とした。このような工程でＳｉＣウェハ２０を製造することにより、素材ロスを低減することができ、１インゴットからのＳｉＣウェハ２０の取り枚数を増やすことができる。
【選択図】図１
","特開2020-015644","","特許7300247","","","特許 有効","登録公報の発行","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-2020-015644/11/ja"
"特開2020-015643","特願2018-139494","2018/07/25","2020/01/30","ＳｉＣウェハの製造方法","株式会社デンソー,東洋炭素株式会社,豊田通商株式会社","C30B29/36@A,C30B33/00,C30B33/12,H01L21/302,201@A,H01L21/304,622@B,H01L21/304,622@P,H01L21/304,622@W,H01L21/304,601@B,H10P50/20,201@A,H10P50/24,H10P52/00@F,H10P52/00@S,H10P52/00@W,H10P52/40,H10P54/20,201,H10P95/60@B","(57)【要約】
【課題】素材ロスを低減可能なＳｉＣウェハの製造方法を提供することを課題とする。
【解決手段】修正モース硬度１５未満の砥粒の存在下でＳｉＣウェハ２０を平坦化する平坦化工程Ｓ１４と、Ｓｉ蒸気圧下で加熱することで前記ＳｉＣウェハ２０をエッチングするエッチング工程Ｓ２１と、を含むことを特徴とした。このような工程でＳｉＣウェハ２０を製造することにより、素材ロスを低減することができ、１インゴットからのＳｉＣウェハの取り枚数を増やすことができる。
【選択図】図１
","特開2020-015643","","特許7217100","","","特許 有効","権利の移転","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-2020-015643/11/ja"
"再表2019/138536","特願2019-564238","2018/01/12","2019/07/18","メタノール水蒸気改質触媒、メタノール水蒸気改質装置及び水素生成方法","伊藤工機株式会社,公立大学法人北九州市立大学,豊田通商株式会社","B01J23/72@M,B01J23/83@M,C01B3/40,C01B3/32@A,B01J35/45,C01B3/3231,C01B3/326","(57)【要約】
【課題】従来のシリカを担持体とし触媒成分として銅粒子を担持するメタノール水蒸気改質触媒に対してより一層触媒活性を向上させたメタノール水蒸気改質触媒を提供することを課題とする。
【解決手段】上記課題解決のため、シリカを担持体として銅粒子を分散配置した水素生成用のメタノール水蒸気改質触媒であって、シリカと銅との重量比が１：１から１：１．６３の間であるメタノール水蒸気改質触媒を提供する。より好ましくは、シリカと銅との重量比が１：１から１：１．６３の間であるメタノール水蒸気改質触媒を提供する。
","WO2019/138536","","特許6936338","","再表2019/138536","特許 有効","年金の支払い","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-2019-138536/19/ja"
"特開2019-101544","特願2017-229030","2017/11/29","2019/06/24","駐車場サーバ、駐車料金精算システム、プログラム","株式会社駐車場綜合研究所,豊田通商株式会社","G07B15/00@L,G08G1/09@F","(57)【要約】
【課題】割引情報が反映された駐車料金をＥＴＣシステムによりキャッシュレス決済することができる駐車場サーバを提供する。
【解決手段】駐車場の入場口に設けられた入場ＥＴＣ路側器からＥＴＣ情報を受信し、入場口で撮影された車両の画像の何れかを利用者が選択したことに基づいて生成されたＥＴＣ情報のコード情報と、コード情報に対応する割引情報を、店舗に関連する店舗端末から受信し、駐車場の出場口に設けられた出場ＥＴＣ路側器からＥＴＣ情報を受信し、所定のサーバに割引情報に基づいた駐車料金の請求情報を送信するデータ送受信部と、入場ＥＴＣ路側器から受信したＥＴＣ情報と、店舗端末から受信した割引情報を紐づけてエントリとしてデータベースに記憶する紐づけ部と、出場ＥＴＣ路側器から受信したＥＴＣ情報に基づいてデータベースを検索し、検索されたエントリの割引情報に基づいて請求情報を生成する請求情報生成部を含む。
【選択図】図２
","特開2019-101544","","特許6936124","","","特許 有効","年金の支払い","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-2019-101544/11/ja"
