"文献番号","出願番号","出願日","公知日","発明の名称","出願人/権利者","FI","要約","公開番号","公告番号","登録番号","審判番号","その他","ステージ","イベント詳細","文献URL"
"特開2022-121925","特願2021-018921","2021/02/09","2022/08/22","ロータ及びブラシレスモータ","マブチモーター株式会社","H02K1/27,501@A,H02K1/27,501@K,H02K1/27,501@E,H02K1/27,501@M,H02K1/276,H02K1/278","(57)【要約】
【課題】モータ性能を確保しつつ、製造コストを抑えて適切な圧入力で永久磁石を固定できるロータ及びブラシレスモータを提供する。
【解決手段】ロータは、回転中心側Ｃに軸孔２１を持つ柱状のコア本体２０と、コア本体２０の軸孔２１の周囲において軸方向に貫設されるとともにコア本体２０の径方向外側に向かうにつれて互いに離隔するようにＶ字状に配設された一対の磁石収容孔２２をそれぞれ含む複数の磁石収容孔対と、磁石収容孔２２のそれぞれに収容されて固定される複数の永久磁石２７と、一つの磁石収容孔２７に一つずつ設けられるとともに、ｑ軸側かつコア本体２０の径方向内側から磁石収容孔２２のｑ軸側面２２ｃの延在方向に沿って突設され、永久磁石２７に対してｑ軸側かつ径方向内側から圧接する突起部２４と、軸方向に貫通するとともにｑ軸側面２２ｃからｑ軸側面２２ｃに沿って径方向外側へ延出する突起形成空間２５と、を備える。
【選択図】図７
","特開2022-121925","","特許7477473","","","特許 有効","登録公報の発行","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-2022-121925/11/ja"
"特開2022-121924","特願2021-018920","2021/02/09","2022/08/22","ロータ及びブラシレスモータ","マブチモーター株式会社","H02K1/27,501@E,H02K1/27,501@A,H02K1/27,501@K,H02K1/276,H02K1/278","(57)【要約】
【課題】モータ性能を確保しつつ、製造コストを抑えて適切な圧入力で永久磁石を固定する。
【解決手段】同一形状の複数の積層コア２９から構成され、回転中心側に軸孔２１を持つ柱状のコア本体２０と、コア本体２０の軸孔２１の周囲において軸方向に貫設されるとともに周方向に円形状に並設された複数の磁石収容孔２２のそれぞれに収容されて固定される複数の永久磁石２５と、一つの磁石収容孔２２に一つずつ設けられた突起部２３とを備える。突起部２３は、周方向に沿って突出し、磁石収容孔２２に収容された永久磁石２５に対して径方向内側から圧接する。また、各突起部２３は、各磁石収容孔２２の径方向内側面２２ａから周方向に沿って延出する突起形成空間２５によって形作られており、突起部２３及び突起形成空間２４の少なくとも一方は、磁極中心であるｄ軸上に位置する。
【選択図】図６
","特開2022-121924","","特許7651311","","","特許 有効","登録公報の発行","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-2022-121924/11/ja"
"特開2022-120354","特願2021-017194","2021/02/05","2022/08/18","電気接続端子","アイシン精機株式会社,マブチモーター株式会社","H01R13/11@F,H01R13/11@K","(57)【要約】
【課題】接触抵抗の増大を抑制できる電気接続端子を提供する。
【解決手段】電気接続端子４０は、基部５０と、基部５０から分岐して延びる２つの支持部６０と、２つの支持部６０の先端からそれぞれ延びる２つの挟持部７０と、を備える。挟持部７０は、第１主面から第２主面４２に向かって凹む第１凹部８０と、第２主面４２から第１主面に向かって凹む第２凹部９０と、を有する。板厚方向における平面視において、第２凹部９０は第１凹部８０よりも大きく、第１凹部８０は第２凹部９０に収まっている。
【選択図】図３
","特開2022-120354","","特許7477472","","","特許 有効","登録公報の発行","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-2022-120354/11/ja"
"特開2022-094617","特願2020-207602","2020/12/15","2022/06/27","モータユニットおよびモータユニットの製造方法","マブチモーター株式会社","H02K5/00@A,H02K11/21,H02K5/15,H02K15/144","(57)【要約】
【課題】モータユニットおよびモータユニットの製造方法に関し、簡素な構成でレゾルバの検出精度悪化を防止する。
【解決手段】開示のモータユニット１０は、モータ１１のステータ１２が固定されるとともにモータ１１のロータ１３が回転自在に支持されるハウジング１と、回転検出装置１６が取り付けられ、締結部材５を介してハウジング１に接合されるエンドベル２とを備える。また、ハウジング１およびエンドベル２の一方には第一孔部３が設けられ、他方には第二孔部４が設けられる。第一孔部３は、ハウジング１およびエンドベル２の接合面において、第一孔部３の内壁２１から第二孔部４に向かって突設されて第二孔部４と面接触するフランジ６を有する。
【選択図】図２
","特開2022-094617","","特許7447375","","","特許 有効","登録公報の発行","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-2022-094617/11/ja"
"特開2022-092918","特願2020-205916","2020/12/11","2022/06/23","レゾルバ","マブチモーター株式会社","G01D5/245,110@P,G01D5/20,110@E","(57)【要約】
【課題】レゾルバに関し、構成が簡素で小型化が容易なレゾルバを提供する。
【解決手段】開示のレゾルバ１は、電気角の位相が互いに９０度相違する交流信号を伝達する正弦励磁コイル１１および余弦励磁コイル１２と、ロータ２に設けられ、正弦励磁コイル１１および余弦励磁コイル１２に対向配置される検出コイル１３と、検出コイル１３とともにロータ２側で閉回路を形成する励磁コイル２３と、ステータ３に設けられ、励磁コイル２３に対向配置されるとともに、電気角の位相が互いに９０度相違する交流信号を伝達する正弦検出コイル２２および余弦検出コイル２３と、を備える。前記正弦検出コイル２１，前記余弦検出コイル２２，前記励磁コイル２３の軸倍角は、前記正弦励磁コイル１１，前記余弦励磁コイル１２，前記検出コイル１３の軸倍角と相違する。
【選択図】図１
","特開2022-092918","","特許7314113","","","特許 有効","登録公報の発行","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-2022-092918/11/ja"
"特許7454071","特願2022-568361","2021/12/10","2022/06/16","レゾルバ","マブチモーター株式会社","G01D5/20,110@E,G01D5/20,110@F","null","WO2022/124414","","特許7454071","","","特許 有効","登録公報の発行","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-7454071/15/ja"
"特許7334367","特願2022-568360","2021/12/10","2022/06/16","レゾルバ","マブチモーター株式会社","G01D5/20,110@E,G01D5/245,110@P","null","WO2022/124413","","特許7334367","","","特許 有効","登録公報の発行","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-7334367/15/ja"
"特許7334366","特願2022-568359","2021/12/10","2022/06/16","回転検出器の制御装置","マブチモーター株式会社","G01D5/244@F,G01D5/20,110@Q","null","WO2022/124412","","特許7334366","","","特許 有効","登録公報の発行","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-7334366/15/ja"
"特許7320683","特願2022-568362","2021/12/10","2022/06/16","レゾルバ","マブチモーター株式会社","G01D5/20,110@H","null","WO2022/124415","","特許7320683","","","特許 有効","登録公報の発行","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-7320683/15/ja"
"特許7314426","特願2022-568358","2021/12/10","2022/06/16","レゾルバ","マブチモーター株式会社","G01D5/20,110@E","null","WO2022/124411","","特許7314426","","","特許 有効","登録公報の発行","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-7314426/15/ja"
"特開2022-041311","特願2020-146430","2020/08/31","2022/03/11","ブラシレスモータ","マブチモーター株式会社","H02K3/52@E,H02K3/46@B,H02K5/22,H02K3/50@A,H02K11/215","(57)【要約】
【課題】簡素な構成で小型化を実現したブラシレスモータを提供する。
【解決手段】円筒状のステータ３の中央にロータ２が配置されるインナーロータ型のブラシレスモータ１であって、ステータ３の軸方向一端側に配置され、ステータ３に設けられる三相のコイルを同相ごとに結線する三つのバスバー６０と、ステータ３及びロータ２を収容するハウジング４に隣接配置される有底筒状のコネクタ部５１と、コネクタ部５１の底部を貫通して固定され、コネクタ部５１の内部空間に露出する複数のコネクタ端子５０と、ステータ３の軸方向一端側及びコネクタ部５１の底部側に亘って配置され、各バスバー６０の端部と貫通したコネクタ端子５０とを電気的に接続する基板７と、を備えている。
【選択図】図２
","特開2022-041311","","特許7503454","","","特許 有効","登録公報の発行","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-2022-041311/11/ja"
"特開2022-041310","特願2020-146429","2020/08/31","2022/03/11","ロータ及びブラシレスモータ","マブチモーター株式会社","H02K1/27,501@G,H02K29/08,H02K1/278,H02K1/2733","(57)【要約】
【課題】簡素な構成で、積厚の大きいロータであっても接着剤の塗りむらを回避して品質を高める。
【解決手段】インナーロータ型のブラシレスモータに適用されるロータ２は、薄板環状のコア片２１Ｐが複数積層されて構成され、シャフト２０と一体回転するロータコア２１と、円筒形状に形成され、ロータコア２１の外周面との間に隙間２５ａを介して装着される樹脂製のマグネット２２と、ロータコア２１の外周面においてロータコア２１の軸方向全体に亘って軸方向に一直線状に凹設された溝状の接着剤流入部２５ｂと、ロータコア２１及びマグネット２２を接着固定する接着剤２７と、を備える。接着剤２７は、ロータコア２１の外周面とマグネット２２の内周面との間の隙間２５ａ及び接着剤流入部２５ｂの双方からなる接着代２５の全体に充填されている。
【選択図】図４
","特開2022-041310","","特許7535419","","","特許 有効","登録公報の発行","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-2022-041310/11/ja"
"特開2022-041309","特願2020-146428","2020/08/31","2022/03/11","ブラシレスモータ","マブチモーター株式会社","H02K1/18@C,H02K3/46@B,H02K3/52@E,H02K3/50@A,H02K3/38@A","(57)【要約】
【課題】分割コアを採用した小径モータにおいて、巻線の巻きやすさ及び高トルク化を両立する。
【解決手段】円筒状のステータ３の中央にロータが配置されるインナーロータ型のブラシレスモータであって、ステータ３は、周方向に等間隔に分割された六つの分割コア３Ａが組み合わされて構成される。各分割コア３Ａは、ステータ３の円筒部分の一部を構成する円弧部３０ａと円弧部３０ａの周方向中央から径方向内側へ突設された一つのティース部３０ｂとを持つステータコア部３０と、ステータコア部３０に取り付けられるインシュレータ部３１と、インシュレータ部３１の上からティース部３０ｂに対し巻回されたコイルと、を有する。ブラシレスモータ１の外径は、２７ｍｍ以上かつ３６ｍｍ以下である。
【選択図】図４
","特開2022-041309","","特許7489268","","","特許 有効","登録公報の発行","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-2022-041309/11/ja"
"特開2021-121742","特願2020-014719","2020/01/31","2021/08/26","減速機およびギアドモータ","マブチモーター株式会社","F16H1/46,F16H57/028,F16H57/031,F16H55/16,H02K7/116","(57)【要約】
【課題】二段の遊星歯車機構を備えた減速機において、ギアの強度を確保しつつ機械ノイズを低減する。
【解決手段】モータ２の回転を減速して出力する減速機３は、モータ２の軸方向に並設され、はすば歯車で構成された二段の遊星歯車機構３１，３２と、二段の遊星歯車機構３１，３２を内蔵する筒状に形成された樹脂製のケース３３と、を備える。一段目の遊星歯車機構３１のサンギアＳ１及びピニオンギアＰ１の内側噛合い率ε1in、及び、一段目の遊星歯車機構３１のピニオンギアＰ１及びリングギアＲ１の外側噛合い率ε1outの少なくとも一方が３．０以上であり、且つ、内側噛合い率ε1in及び外側噛合い率ε1outがいずれも二段目の遊星歯車機構３２の噛合い率ε2よりも大きい。
【選択図】図１
","特開2021-121742","","特許7448364","","","特許 有効","登録公報の発行","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-2021-121742/11/ja"
"特開2021-121741","特願2020-014718","2020/01/31","2021/08/26","減速機およびギアドモータ","マブチモーター株式会社","F16H57/03,F16H1/46,H02K7/116","(57)【要約】
【課題】樹脂製ケース内のスペースを確保したうえで大型化を回避しながら機械ノイズを低減する。
【解決手段】モータ２の回転を、軸方向に並設された二段の遊星歯車機構３１，３２で減速して出力する減速機３は、二段の遊星歯車機構３１，３２を内蔵する筒状に形成され、軸方向両端のそれぞれに蓋部３６及び底部３５の少なくとも一方が設けられた樹脂製のケース３３と、ケース３３の材料よりもヤング率の高い材料で形成された補強部品３０と、を備える。補強部品３０は、ケース３３の軸方向中央部においてその内周面３４の少なくとも一部に沿って延在する。
【選択図】図２
","特開2021-121741","","特許7374791","","","特許 有効","登録公報の発行","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-2021-121741/11/ja"
"特開2021-116651","特願2020-012702","2020/01/29","2021/08/10","車両用駆動装置およびドアロックシステム","マツダ株式会社,マブチモーター株式会社","E05B77/36,E05B81/16,E05B81/06,E05B81/58,H02K7/116","(57)【要約】
【課題】車両用駆動装置において、異音の発生を抑制する。
【解決手段】車両用駆動装置は、モータ１６により駆動されて、ストッパ２５により位置規制されるカム部材１８と、モータ１６に対する給電オフをタイマー制御するモータ制御部５Ａとを含む。モータ１６は２極のブラシ付きＤＣモータである。ロータ３４は、回転軸３５と、６個のティース３７ａ～３７ｆを備えたコア３６と、互いに隣接する２つのティースに装着されたコイル３８ａ～３８ｆと、コミテータ４０とを含む。コイル３８ａ～３８ｆは、周方向に隣接するもの同士の巻回方向が互いに異なり、かつ互いに対向するもの同士が直列に接続されている。互いに対向する一組のコイルをコイル対３９Ａ～３９Ｃと定義したときに、各コイル対３９Ａ～３９Ｃは、それらの両端が互いに異なるセグメント４１ａ～４１ｃに接続されている。
【選択図】図５
","特開2021-116651","","特許7271456","","","特許 有効","登録公報の発行","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-2021-116651/11/ja"
"特開2021-089797","特願2019-217879","2019/12/02","2021/06/10","モータ","マブチモーター株式会社","H05F3/02@N,H02K11/33,H02K11/40","(57)【要約】
【課題】静電気による電子部品の故障又は電子回路の誤動作を抑制できる。
【解決手段】基板１を備えるモータであって、基板１において、特定の電子部品１４が接続される第１の回路パターン１３を備えると共に、基板１において、静電気を帯電する当該モータの部材からの距離が第１の回路パターン１３よりも近い位置に形成され、静電気を放電するための第２の回路パターン１２を備える。
【選択図】図３
","特開2021-089797","","特許7366716","","","特許 有効","登録公報の発行","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-2021-089797/11/ja"
"特開2020-176695","特願2019-079999","2019/04/19","2020/10/29","ギヤボックスの防水構造および減速機付きモータ","マブチモーター株式会社","F16H57/029,F16J15/10@A,F16J15/10@D,H02K5/10@Z,H02K5/22","(57)【要約】
【課題】組立時のパッキンの捻じれを防止し、防水性能を確保する。
【解決手段】コネクタ５が嵌合されるギヤボックスの防水構造であって、コネクタ５及びギヤボックスの一方に設けられた凹部と、コネクタ５及びギヤボックスの他方に設けられ、凹部に内嵌する凸部１０と、凸部１０を囲んで設けられ、凸部１０の突出方向に交差する方向に延在する載置面１３と、凸部１０を囲む環状をなし、凹部及び凸部の嵌合前の状態で凸部１０の側面１１及び載置面１３の双方に接触するように装着されるパッキン３０と、載置面１３の外周端部１３ａにおいて突出方向と同方向に突設され、パッキン３０と接触する角部を有するリブ１４と、を備える。リブ１４の突出高さは、パッキン３０の高さ寸法の１／４以下に設定されている。
【選択図】図３
","特開2020-176695","","特許7139280","","","特許 有効","年金の支払い","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-2020-176695/11/ja"
"特開2020-171177","特願2019-072859","2019/04/05","2020/10/15","ブラシ付きモータ","マブチモーター株式会社","H02K11/026,H02K11/25,H02K13/00@T,H02K13/00@X","(57)【要約】
【課題】ブラシ付きモータの小型化を図る。
【解決手段】ブラシ付きモータは、コミュテータを有するロータと、コミュテータに接触するブラシ１６を保持するブラシホルダ１５と、電源が接続されブラシ１６に給電する端子と、を備え、ブラシホルダ１５は、ブラシ１６をコミュテータに向けて付勢するブラシアーム４８と、端子とブラシアーム４８とを接続する導体４７と、を備え、導体４７は、ロータの回転軸Ｏ１方向に延びるチョークコイル６３と、ブラシアーム４８とチョークコイル６３とを接続する第１板材６２と、を備え、ブラシホルダ１５を回転軸Ｏ１方向から見た平面視において、チョークコイル６３は、ブラシ１６よりも第１板材６２の近くに配置されている。
【選択図】図６
","特開2020-171177","","特許7333190","拒絶2023-007540","","特許 有効","登録公報の発行","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-2020-171177/11/ja"
"特開2020-153413","特願2019-051157","2019/03/19","2020/09/24","サイクロイド減速機及びその製造方法並びにモータユニット","マブチモーター株式会社","F16H1/32@A,H02K7/116","(57)【要約】
【課題】内歯を構成するピン部材を低ロスで回転させることで低ノイズ化及び高効率化を図る。
【解決手段】サイクロイド減速機１は、入力軸２の回転中心Ｃに対し偏心回転可能に取り付けられた外歯歯車４と、外歯歯車４の各外歯４ｔと内接噛合して撓みながら回転する複数の外ピン５０と、円筒状の内面を持ち各々の外ピン５０を回転自在に保持するホルダー５１とを有する内歯歯車５と、外歯歯車４の自転成分のみを取り出すキャリア６と、を備える。ホルダー５１は、その内面上に軸方向に凹設されて外ピン５０を保持する複数のピン溝５１ａと、ピン溝５１ａを横断するようにその内面の全周に亘って凹設された凹溝５１ｂと、を有する。凹溝５１ｂのエッジには、外ピン５０が撓んで回転する状態で外ピン５０の外周面と面接触する転動面５１ｄが設けられる。
【選択図】図１
","特開2020-153413","","特許7240217","","","特許 有効","登録公報の発行","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-2020-153413/11/ja"
"特開2020-150753","特願2019-048200","2019/03/15","2020/09/17","ステータ及びブラシレスモータ","マブチモーター株式会社","H02K3/52@E","(57)【要約】
【課題】巻装ティースと非巻装ティースとが設けられたステータ及びモータにおいて、小型化を図る。
【解決手段】回転中心Ｃの周囲に間隔をあけて複数配置され、巻線４Ｄが巻回された巻装ティース４Ｂと、回転中心Ｃの周囲であって周方向に隣接する二つの巻装ティース４Ｂ間に配置され、巻線４Ｄが巻回されない複数の非巻装ティース４Ｃと、巻線４Ｄを結線する導通板２０が絶縁部材１０に固定されてなるバスバー部品５Ａ，５Ｂ，５Ｃ，５Ｄを複数積層して構成された結線バスバー４Ｅと、を備えたステータにおいて、結線バスバー４Ｅは、非巻装ティース４Ｃの軸方向の一端側及び他端側の少なくとも一方に配置されている。
【選択図】図３
","特開2020-150753","","特許7280070","","","特許 有効","登録公報の発行","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-2020-150753/11/ja"
"特開2020-150607","特願2019-044244","2019/03/11","2020/09/17","モータ","マブチモーター株式会社","H02K5/14@Z,H02K5/24@Z,H02K13/00@R","(57)【要約】
【課題】ケースと仕切りとの間で伝達される振動を効果的に減衰させることができるモータを提供する。
【解決手段】モータは、ケースと、ケース内で嵌合され、ケースとの間で伝達される振動を分散して散逸させる変形容易部２５が外周面に形成された仕切り１４と、を備え、変形容易部２５には空間Ｓが形成されている。
【選択図】図３
","特開2020-150607","","特許7254568","","","特許 有効","登録公報の発行","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-2020-150607/11/ja"
"特開2020-145789","特願2019-038808","2019/03/04","2020/09/10","ブラシレスＤＣモータ用の駆動装置およびモータシステム","マブチモーター株式会社","H02P6/20","(57)【要約】
【課題】低回転数時におけるトルクの低下を抑えつつ、騒音や振動の発生を抑える。
【解決手段】波形制御部は、回転開始の信号を上位装置から取得した後、回転基準の回転位置が検出された信号を素子から最初に取得するまでの間には、ブラシレスＤＣモータを中間値通電駆動させるための信号を波形出力部に出力し、素子から回転基準の回転位置が検出された信号を取得した後には、ブラシレスＤＣモータを正弦波通電駆動させるための信号を波形出力部に出力し、波形制御部は、ブラシレスＤＣモータを中間値通電駆動させるときに、ｎ相の巻き線のうち、１つの相の巻き線に角度θＭ（ただし角度θＭは、ロータ停止時に回転基準が位置している回転範囲に含まれる角度）の正弦値に相当する電圧を印加させ、残りの相の巻き線に、角度θＭに対して正弦波通電駆動時と同様の位相差をもたせた角度の正弦値に相当する電圧を印加させるための信号を出力する。
【選択図】図２
","特開2020-145789","","特許7198121","","","特許 有効","年金の支払い","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-2020-145789/11/ja"
"特開2020-128911","特願2019-021415","2019/02/08","2020/08/27","レゾルバ及びモータ","マブチモーター株式会社","G01D5/245,110@B,G01D5/20@A","(57)【要約】
【課題】四相のコイルを使用したレゾルバにおいて、小型化及び構成の簡素化を図るとともにイナーシャ増大による制御性低下を抑制する。
【解決手段】レゾルバ１は、シャフト９に固定されたロータ２と、ロータ２に対向配置されたステータ３とを備える。ロータ２は、レゾルバ１の軸倍角と同数の凸極部２１を有し、ステータ３は、環状のコア３１から径方向へ突設され周方向に所定間隔で配置された４の倍数個の突極５と、各突極５に巻回されたコイル４と、を有する。コイル４として、電気角０度の第一相コイル４Ａと、電気角９０度の第二相コイル４Ｂと、電気角１８０度の第三相コイル４Ｃと、電気角２７０度の第四相コイル４Ｄとが同数ずつ設けられる。突極５の個数は、軸倍角を４倍した値よりも少ない。
【選択図】図１
","特開2020-128911","","特許7182489","","","特許 有効","年金の支払い","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-2020-128911/11/ja"
"特開2020-048388","特願2018-177599","2018/09/21","2020/03/26","減速機付きモータ","マブチモーター株式会社","H02K7/116,F16H57/039,F16H1/16@Z","(57)【要約】
【課題】シャフトに作用するスラスト方向の両側の荷重を簡単な構成でケースに支持させて、ケースとモータとの接続を簡素化することができる減速機付きモータを提供する。
【解決手段】減速機付きモータ１は、シャフト１２を有するモータ１１と、シャフトの外周面に固定された第１ギヤ１５と、モータの少なくとも一部及び第１ギヤをそれぞれ収容し、シャフトの先端を支持する支持面２９ａを有するケース２２と、ケース内に配置され、第１ギヤをシャフトの基端側から支持する支持部材４１と、ケース及び支持部材内にそれぞれ配置された軸部材２４と、を備える。
【選択図】図３
","特開2020-048388","","特許7091207","","","特許 有効","年金の支払い","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-2020-048388/11/ja"
"特開2020-022248","特願2018-143364","2018/07/31","2020/02/06","ロータ及びモータ","マブチモーター株式会社","H02K13/14,H02K23/66@A","(57)【要約】
【課題】電気的接点部における火花の発生を防ぎ、シリコーン雰囲気でのロータ及びモータの寿命を延ばす。
【解決手段】ロータ３は、シャフト５と一体回転し、径方向に放射状に延びる複数のティース部を有するロータコア２０と、ティース部に巻回されてなるコイル部を含む巻線３０と、ロータコア２０に取り付けられてシャフト５と一体回転し、貴金属ブラシが摺動接触する接触部１１ａ及び巻線３０が接合される複数の端子を持つ金属製の整流子片１１を有する整流子１０と、コンデンサを含み、同一相のコイル部３１の両端が接続された端子間をそれぞれ電気接続する素子４０と、接触部１１ａにオイルが塗布されて形成された塗布層１１ｃと、を備えている。また、モータは、このロータ３を含んで構成される。
【選択図】図４
","特開2020-022248","","特許7123684","","","特許 有効","年金の支払い","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-2020-022248/11/ja"
"特開2020-010548","特願2018-131338","2018/07/11","2020/01/16","ロータ及びモータ、並びに、ロータの結線方法","マブチモーター株式会社","H02K3/18@P","(57)【要約】
【課題】巻線の被膜剥がれや断線を防ぐ。
【解決手段】複数のティース部２２を持つコアと複数の整流子片を持つ整流子とが軸方向に隙間１４をあけて配置されたモータには、一つの整流子片の端子１２ｂに係止され、この端子１２ｂと対応する対応ティース部２２を含む巻芯部に巻回されたのち、この端子１２ｂの一方向側にある次極の端子１２ｂに係止された巻線部３０Ａ～３０Ｃを複数持つ巻線３０が設けられる。各巻線部３０Ａ～３０Ｃには、係止された端子１２ｂから巻芯部の巻回直前までの巻き始め線３１と、コイル部３２から次極の端子１２ｂに向かう巻き終わり線３３とが含まれ、巻き始め線３１は、隙間１４内であって少なくとも巻芯部の一方向側に隣接するティース部２２の一端側を通る応力緩和部３１ａと、コイル部３２に対し応力緩和部３１ａの逆側においてティース部２２の他端側を通る捨て巻部３１ｂとを持つ。
【選択図】図４
","特開2020-010548","","特許7084237","","","特許 有効","年金の支払い","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-2020-010548/11/ja"
"特開2020-003230","特願2018-120170","2018/06/25","2020/01/09","レゾルバ","マブチモーター株式会社","G01D5/20,110@E,H02K11/225,H02K24/00,G01D5/20,110@H","(57)【要約】
【課題】ロータの回転位置の検出精度を効果的に向上でき、かつ小型化、低コスト化を図ることができるレゾルバを提供する。
【解決手段】レゾルバステータコア２５と、回転軸線方向でレゾルバステータコア２５と対向するレゾルバロータコア４２と、レゾルバステータコア２５に設けられたステータトランスコイル、及び励磁コイルと、レゾルバロータコア４２に設けられたロータトランスコイル、及び検出コイルと、を備え、レゾルバステータコア２５、及びレゾルバロータコア４２の少なくともいずれか一方で、かつ少なくともステータトランスコイル、ロータトランスコイル、励磁コイル、及び検出コイルが配置されている箇所の一部に重なる領域に、レゾルバステータコア２５、及びレゾルバロータコア４２よりも電気抵抗が高く、渦電流の流れを阻害するスリット３８，３９が少なくとも１つ設けられている。
【選択図】図４
","特開2020-003230","","特許7118766","","","特許 有効","年金の支払い","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-2020-003230/11/ja"
"特開2019-201495","特願2018-095189","2018/05/17","2019/11/21","ロータ及びモータ","マブチモーター株式会社","H02K23/26,H02K23/04","(57)【要約】
【課題】整流子片の数を低減させることができるロータ及びモータを提供する。
【解決手段】ロータ１２が、シャフト１２１と、シャフト１２１から径方向外側に延出するようにティース１２２ａが８個設けられたロータコア１２２と、３個のティース１２２ａを内側に収めて電線１２３ａが巻き回されて４個形成されたコイル１２３と、４個の整流子片１２４ａがシャフト１２１の軸１２１ａ回りに配置された整流子１２４と、を備え、コイル１２３は、２つのティース１２２ａの相互間に形成される電線スロット１２２ｂに１コイル分の電線１２３ａが収まるように形成されるとともに、コイル１２３の両端が整流子１２４における何れか一対の整流子片１２４ａに接続されていることを特徴とする。
【選択図】図４
","特開2019-201495","","特許7077134","","","特許 有効","登録公報の発行","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-2019-201495/11/ja"
"特開2019-201469","特願2018-093901","2018/05/15","2019/11/21","ギヤボックス及びこれを備えた減速機及びモータユニット、並びに、これを製造する金型及びギヤボックスの製造方法","マブチモーター株式会社","H02K5/22,F16H1/16@Z,B29C45/33,B29C45/14,H02K7/116","(57)【要約】
【課題】ターミナルを安定して保持することで品質を向上させる。
【解決手段】ギヤボックス１０は、ギヤボックス本体１１と、インサート成形によってギヤボックス本体１１と一体化されたターミナル１２とを備える。ギヤボックス本体１１は、ギヤを収容する収容部１１ｂと、モータの取付面１１ｅに凹設されたモータ挿入部１１ｄと、ギヤの回転中心Ｃに対してモータ挿入部１１ｄと同一側に配置されてモータ挿入部１１ｄと異なる方向に開口して凹設されたコネクタ接続部１１ｆとを有する。ターミナル１２は、コネクタ接続部１１ｆの内部に露出するコネクタ端子１２ａと、モータ挿入部１１ｄの内部に露出するモータ給電部１２ｂと、ギヤボックス本体１１に埋設されコネクタ端子１２ａ及びモータ給電部１２ｂを連結する連結部１２ｃ，１２ｄと、連結部１２ｃ，１２ｄから延設されてモータ挿入部１１ｄの内部に露出する固定用タブ１２ｅとを有する。
【選択図】図３
","特開2019-201469","","特許7189678","","","特許 有効","年金の支払い","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-2019-201469/11/ja"
"特開2019-129600","特願2018-009826","2018/01/24","2019/08/01","制御装置","マブチモーター株式会社","H02P6/15,H02P21/14","(57)【要約】
【課題】少ない計算量において正弦波駆動を行うこと。
【解決手段】制御装置は、三相ブラシレスモータの制御装置であって、前記三相ブラシレスモータに印加される外部印加電圧を取得する外部印加電圧取得部と、前記三相ブラシレスモータの回転速度を算出する回転速度算出部と、前記外部印加電圧と前記回転速度と電圧進角とが相電流の磁束成分とトルク成分とのうち磁束成分であるＩｄが一定であることを条件にして互いに対応づけられた電圧進角マップが記憶される記憶部と、前記外部印加電圧取得部が取得した前記外部印加電圧と、前記回転速度算出部が算出した前記回転速度と、前記記憶部に記憶される前記電圧進角マップと、に基づいて前記電圧進角を算出する電圧進角算出部とを備える。
【選択図】図２
","特開2019-129600","","特許7111471","","","特許 有効","年金の支払い","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-2019-129600/11/ja"
