"文献番号","出願番号","出願日","公知日","発明の名称","出願人/権利者","FI","要約","公開番号","公告番号","登録番号","審判番号","その他","ステージ","イベント詳細","文献URL"
"特許6510702","特願2018-060998","2018/03/28","2019/05/08","ガス回収濃縮装置","株式会社西部技研","B01D53/06,100,B01D53/62,B01D53/83,B01D53/96","(57)【要約】
【課題】煙道ガス等から二酸化炭素ガスを回収するハニカムロータ回収濃縮装置において、高い回収率で回収し、高い濃度に濃縮し、小型化でき、100℃以下の廃熱を利用でき、かつ回収濃縮のためのエネルギー量を少なくすることができ、耐久性の高いサーマルスイング二酸化炭素回収濃縮装置に関するものである。
【解決手段】二酸化炭素収着ハニカムロータを、少なくとも収着ゾーンと脱着ゾーンに区分シールしたケーシング内で回転させ、収着ゾーンのハニカムが湿った状態で、二酸化炭素を含む原料ガスと接触させて二酸化炭素ガスを収着させ、脱着ゾーンでは、飽和蒸気と接触させて二酸化炭素ガスを脱着させて二酸化炭素ガスを回収する装置において、脱着循環回路中のガスを循環させながら、回路中のヒータに給水して蒸発させ、ガスを含む飽和蒸気を脱着ゾーンに供給する構成にすることで低温排熱を利用し、小型化と高性能、高効率化が同時達成できる。
【選択図】図６
","特開2019-171256","","特許6510702","","","特許 有効","年金の支払い","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-6510702/15/ja"
"特開2019-062862","特願2017-194748","2017/10/05","2019/04/25","二酸化炭素濃縮装置","株式会社西部技研","A01G9/18,A01G7/02,B01D53/06,100,B01J20/06@A,B01J20/18@B,B01J20/20@B,B01J20/18@E,B01J20/20@D,B01J20/34@B,B01J20/34@F","(57)【要約】
【課題】大気から二酸化炭素ガスを濃縮するハニカムロータ濃縮装置において、大気中から二酸化炭素を作物の成長を促す程度の濃度まで濃縮できる、耐久性の高いサーマルスイング二酸化炭素濃縮装置に関するものである。
【解決手段】二酸化炭素ガスの吸着能力を有する吸着材粒子を担持したハニカムロータを、吸着ゾーンとプレパージゾーンと再生ゾーンとパージゾーンに分割し、吸着ゾーンに処理対象空気の一部を通風することで、処理対象空気に含まれる二酸化炭素をロータ部分の二酸化炭素吸着材に吸着させて分離除去するようにし、処理対象空気の残りの一部をパージゾーンに通し、パージゾーンを通過した空気を再生ヒータで加熱して再生ゾーンに通し、再生ゾーンを通過した空気をプレパージゾーンに通すようにして二酸化炭素ガスを脱着させることで連続的に二酸化炭素ガスを高い濃度で濃縮することができる。
【選択図】図１
","特開2019-062862","","特許7036414","","","特許 有効","年金の支払い","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-2019-062862/11/ja"
"特開2019-052835","特願2018-132005","2018/07/12","2019/04/04","ガス置換用ドライルーム","株式会社西部技研","F24F7/06@B,H05B33/10,H05B33/14@A,F24F3/14,F24F7/00@A,B01D53/26,220,C01B21/04@V,F24F7/003,F24F8/108,210,F24F8/167,F24F8/108,100,H10K50/10,H10K59/00,H10K59/10,H10K71/00,H10K50/84,H10K59/80,830","(57)【要約】
【課題】製造装置を収納した低活性ガス濃度の乾燥容器において、低露点の環境下で、比較的短時間で製造装置のメンテナンスや段取り変えなどを行なうことができる不活性ガス精製装置を提供する。
【解決手段】内部を低露点、低活性ガス濃度で清浄に保つ必要のある容器のガス置換用除湿精製装置であって、容器を低露点の乾燥室に収納することにより、メンテナンスや保守等行なっている間、容器内にワンパスで乾燥空気を入れ装置外へ湿分を排出されるようにし、窒素循環ラインは全てバルブ等で閉鎖して配管内を窒素で充満させたままとし、除湿機による乾燥空気を循環路で循環させることにより容器外部の湿分負荷を最小に抑えることができ、大気ブレークによる休止時間を大幅に短縮させることができる。また、除湿装置と酸素除去装置を分割することにより、それぞれの循環回数を変えることで最適な運転環境を整えることができる。
【選択図】図１
","特開2019-052835","","特許7080478","","","特許 有効","年金の支払い","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-2019-052835/11/ja"
"特開2019-027718","特願2017-149419","2017/08/01","2019/02/21","換気空調装置","株式会社西部技研","F24F7/00@A,F24F1/00,371@A,F24F1/02,381@A,A61L9/16@D,A61L9/16@Z,A61L9/01@K,A61L9/01@B,B01D53/06,100,B01D53/18,120,B01J20/28@Z,B01J20/26@A,B01J20/20@B,F24F1/0073,F24F1/022,F24F1/035,F24F1/037,A61L9/014,F24F1/0007,381,F24F7/003,F24F8/108,230,F24F8/15,F24F8/158","(57)【要約】
【課題】本発明は換気に伴うエネルギー消失がなく、エネルギー効率の高い、省スペース、かつ低コストな換気空調装置を提供する。
【解決手段】本件発明は以上の課題を解決するため、二酸化炭素等汚染質の吸着又は吸収機能を持つハニカムロータを有し、ハニカムロータを、少なくとも処理ゾーンと脱着再生ゾーンを備えるロータ回転装置内に配置し、処理空気を処理ゾーンに通して二酸化炭素等汚染質を除去して給気すると共に、再生脱着ゾーンに飽和蒸気を導入して、二酸化炭素等汚染質を脱着して屋外に排出することを特徴とする。
【選択図】  図３
","特開2019-027718","","特許6605548","","","特許 有効","年金の支払い","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-2019-027718/11/ja"
"特開2018-189315","特願2017-092713","2017/05/09","2018/11/29","高性能低圧損静止型全熱交換素子の製法","株式会社西部技研","F28F3/08,301@A,F28D9/02","(57)【要約】
【課題】静止型全熱交換素子を低圧損化、高全熱交換性能化、低コスト化する事を目的とする。
【解決手段】本発明は、透湿性が有り、ガス遮断性の有るシートに等間隔で複数の折山を入れてリブを形成し、一枚のシートで直交流型全熱交換素子を構成する片ダンボール（ライナー＋コルゲート）形状の全熱交換素子用成形品（段加工品）を作ることによって、圧力損失が低く、全熱交換性能が高い静止型全熱交換素子を低コストで提供することができる。
【選択図】図１
","特開2018-189315","","特許6893686","","","特許 有効","年金の支払い","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-2018-189315/11/ja"
"特許6408082","特願2017-135113","2017/07/11","2018/10/17","ガス回収濃縮装置","株式会社西部技研","B01D53/06,100,B01D53/62,B01D53/83,B01D53/96,B01D53/26,100,B01J20/28@Z,B01J20/26@A,B01J20/34@F,C01B32/50","(57)【要約】
【課題】煙道ガス等から二酸化炭素ガスを回収するハニカムロータ回収濃縮装置において、出来るだけ高い回収率で回収し、出来るだけ高い濃度に濃縮し、小型化でき、100℃以下の低温廃熱を利用でき、かつ回収濃縮のためのエネルギー量を少なくすることができ、耐久性の高いサーマルスイング二酸化炭素回収濃縮装置に関するものである。
【解決手段】二酸化炭素ガスの吸着能力を有する収着材（固体アミン等）粒子を担持したハニカムロータを、少なくとも収着ゾーンと脱着ゾーンに区分シールしたケーシング内で回転させ、収着ゾーンのハニカムが湿った状態で、二酸化炭素を含む原料と接触させて、水を蒸発冷却しながら二酸化炭素ガスを収着させ、二酸化炭素ガスを収着したハニカムを回転により脱着ゾーンに移動させ、低圧蒸気と接触させて高濃度の二酸化炭素ガスを脱着させることで連続的に二酸化炭素ガスを高い回収率及び高い濃度で回収することができる。
【選択図】図４
","特開2019-013906","","特許6408082","","","特許 有効","年金の支払い","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-6408082/15/ja"
"特許6383467","特願2017-139547","2017/07/19","2018/08/29","除湿空調装置","株式会社西部技研","B01D53/26,220,F24F3/14,B01D53/04,230,B01D53/14,100,B01D53/18,120,B01D53/26,100,B01J20/06@A,B01J20/22@A","(57)【要約】
【課題】低湿度作業室内の二酸化炭素濃度を１００ｐｐｍ以下に制御できる除湿空調装置を提供する事を目的とする。
【解決手段】本発明は、外気をプレクーラで冷却除湿し、二酸化炭素を吸着する二酸化炭素吸着ロータの吸着ゾーンに通し、これによって二酸化炭素濃度が低くなった空気をインタークーラで冷却し、インタークーラを通過した空気の一部を分岐して湿気吸着ロータの吸着ゾーンを通過させて低湿度作業室に供給するようにし、低湿度作業室からの還気をプレクーラを出た空気と混合させ、インタークーラを通過した空気の一部を分岐し、湿気吸着ロータのパージゾーンを通過させ、湿気吸着ロータの再生ゾーンに送るようにし、湿気吸着ロータの再生ゾーンを通過した空気と外気を混合させ、二酸化炭素吸着ロータの再生ゾーンに通過させた後、装置外に排気するようにした。
【選択図】図１
","特開2019-018157","","特許6383467","","","特許 有効","年金の支払い","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-6383467/15/ja"
"特開2017-154063","特願2016-038709","2016/03/01","2017/09/07","吸収式除去・濃縮装置","株式会社西部技研","B01D53/14,100,A01G7/02,A01G9/18,F24F3/14,B01D53/06,100,B01D53/26,220,C01B31/20@B,A01G9/24@Z,B01D53/18,120,B01D53/18,130,C01B32/50","(57)【要約】      （修正有）
【課題】二酸化炭素を除去或いは濃縮し、高い回収効率を確保でき、アミンの熱劣化を防止して長寿命化した吸収式二酸化炭素除去・濃縮装置の提供。
【解決手段】アミン担持固体吸収剤を保持したハニカムロータ１を有し、ハニカムロータ１を少なくとも処理ゾーン２と再生ゾーン４とに分割し、再生用空気と処理対象空気の何れかまたは両方に、エンタルピー（温・湿度）調整手段５～８を設けて、それぞれのゾーンを通過させることで二酸化炭素吸収性能及び濃縮性能を制御する吸収式二酸化炭素除去・濃縮装置。処理対象空気のエンタルピーを下げる手段か前記再生用空気のエンタルピーを大きくする手段の何れか一方或いは両方によって、前記処理対象空気のエンタルピーよりも前記再生用空気のエンタルピーを大きくする事によって、前記吸収剤から二酸化炭素を脱離させるようにした吸収式除去・濃縮装置。
【選択図】図１
","特開2017-154063","","特許6713301","","","特許 有効","年金の支払い","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-2017-154063/11/ja"
"特許6181835","特願2016-199665","2016/10/11","2017/08/16","ガス回収濃縮装置","株式会社西部技研","B01D53/14,100,B01D53/62,B01D53/83,B01D53/18,120,C01B31/20@B,C01B32/50,B01D53/81,B01D53/96","(57)【要約】
【課題】煙道ガス等から二酸化炭素などのガスを回収するハニカムロータ回収濃縮装置において、出来るだけ高い回収率で回収し、出来るだけ高い濃度に濃縮し、小型化でき、100℃以下の低温廃熱を利用でき、かつ回収濃縮のためのエネルギー量を出来るだけ少なくすることができ、耐久性の高いサーマルスイング二酸化炭素回収濃縮装置に関するものである。
【解決手段】酸性ガスの収着能力を有する非水溶性の収着材（固体アミン等）を、湿った状態で二酸化炭素を含む混合ガスと接触させて二酸化炭素を収着する工程と、二酸化炭素を収着した前記収着材（固体アミン等）と温水とを接触させて高濃度の二酸化炭素を脱着させる工程と、二酸化炭素を脱着し前記収着材（固体アミン等）と温水とを分離して、再度収着工程に戻すことで連続的に酸性ガス（二酸化炭素）の回収率及び回収濃度を飛躍的に高めることができる。
【選択図】図２
","特開2018-061917","","特許6181835","","","特許 有効","年金の支払い","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-6181835/15/ja"
"特開2017-101913","特願2016-179059","2016/09/14","2017/06/08","乾燥装置","株式会社西部技研","F26B21/04@D,H01M4/139,F26B21/25@D","(57)【要約】      （修正有）
【課題】有機溶剤を含む被乾燥物を乾燥するドライヤーの排気に含まれる有機溶剤蒸気を回収し、イニシャルコストとランニングコストを抑制する乾燥装置を提供する。
【解決手段】コータドライヤー１の排気をＶＯＣ濃縮ロータ２の脱着ゾーン３に通し、この脱着ゾーンを出た空気を顕熱交換ロータ６に通して冷却し、この顕熱交換ロータから出た空気をＶＯＣ凝縮回収する冷却コイル７に通し、この冷却コイルを出た空気をＶＯＣ濃縮ロータの吸着ゾーン５に通し、この吸着ゾーンを出た空気を顕熱交換ロータ６に通して加熱し、この顕熱交換ロータから出た空気を加熱コイル８に通して、コータドライヤーの乾燥用給気に使うようにした。また、有機溶剤を冷却凝縮する冷却コイルと浄化空気をコータドライヤーの給気として加熱する加熱コイルにヒートポンプを利用しているため乾燥装置全体として省エネルギーとなる。
【選択図】図１
","特開2017-101913","","特許6665063","","","特許 有効","年金の支払い","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-2017-101913/11/ja"
"特開2017-075715","特願2015-202208","2015/10/13","2017/04/20","空調システム","株式会社西部技研,清水建設株式会社","F24F3/147,F24F1/02,441@C,F24F7/08@A,F24F11/02,102@D,B01D53/14,100,F24F11/02,102@V,F24F11/02,102@J,F24F11/02,102@P,F24F11/02,103@B,F24F11/02,102@Y,F24F11/33,F24F11/64,F24F11/76,F24F11/77,F24F11/83,F24F11/873,F24F11/89,F24F110:20,F24F110:60,F24F140:00,F24F140:30,F24F140:40,F24F1/022,F24F1/037,F24F11/70","(57)【要約】
【課題】空調システムにおいて、室内の空気中の二酸化炭素を除去し、空気質を高める。
【解決手段】吸収剤としてアミン担持固体吸収剤を含み、処理対象空気が通風された際に前記処理対象空気に含まれる二酸化炭素を前記吸収剤に吸収させる処理ゾーン２と、再生用空気が通風された際に、前記吸収剤が吸収した二酸化炭素を前記再生用空気に脱離させる再生ゾーン４とに区画されたロータ１と、室内Ｒの空気を前記処理対象空気として処理ゾーン２に供給する処理対象空気第一供給部１４と、処理ゾーン２を通過した処理対象空気を室内Ｒに供給する処理対象空気第二供給部２４と、外気を前記再生用空気として再生ゾーン４に供給する再生用空気供給部２０と、を備え、処理ゾーン２に供給される処理対象空気と再生ゾーン４に供給される再生用空気とのエンタルピー差が３０ｋＪ／ｋｇ（ＤＡ）以上になる空調システム１０Ａ。
【選択図】図３
","特開2017-075715","","特許6652806","","","特許 有効","年金の支払い","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-2017-075715/11/ja"
"特開2017-051889","特願2015-176231","2015/09/08","2017/03/16","触媒ロータを用いた低濃度ＶＯＣ汚染空気浄化装置","株式会社西部技研","B01D53/86,150,B01D53/06,100,B01J29/076@A,B01J35/04,321@Z,B01D53/86,100,B01D53/88,B01J35/57,311@Z","(57)【要約】
【課題】電子デバイス製造工場等のクリーンルームや新築住宅などで発生するＶＯＣ等の汚染空気を浄化するＶＯＣ汚染空気浄化装置を提供する。
【解決手段】被処理空気流通方向の上流側に触媒のみを担持したハニカムロータと、下流側に吸着剤と触媒の混合物を担持したハニカムロータを有し、この二層構造のハニカムロータを少なくとも処理ゾーン、分解ゾーン、脱着ゾーン、パージゾーンとに分け、処理ゾーンに被処理空気を通風することで、その被処理空気に含まれる低濃度のＶＯＣ汚染ガスを吸着剤に吸着させて被処理空気から分離除去し、外気をパージゾーンに通し、パージゾーンを通過した空気を脱着加熱器で加熱して脱着ゾーンに通し、脱着ゾーンを通過した空気を分解加熱器で加熱して分解ゾーンに通し、分解ゾーンを通過した浄化空気を装置外へ放出するようにした。
【選択図】図１
","特開2017-051889","","特許6615542","","","特許 有効","年金の支払い","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-2017-051889/11/ja"
"特許6059302","特願2015-140905","2015/07/15","2017/01/11","除湿装置","株式会社西部技研","B01D53/26,220,F24F3/147","(57)【要約】
【課題】再生温度が６５度以下と低くても、低露点の空気を供給する除湿装置を提供する。
【解決手段】本発明は、第一の除湿ロータと第二の除湿ロータとを有し、外気を第一のクーラで冷却除湿して第一の除湿ロータの吸着ゾーンに通過させ、第一の除湿ロータの吸着ゾーンを通過した空気を第二のクーラと第二の除湿ロータの吸着ゾーンを通過させて供給空気としてドライルームに供給し、ドライルームからの還気を第一の除湿ロータの吸着ゾーンを通過した空気と混合し、第二の除湿ロータの吸着ゾーンを通過した空気の一部を分岐し、第二と第三のヒータで加熱して第二の除湿ロータの再生ゾーンに通し、第二の除湿ロータの再生ゾーンを通過した空気を第四のヒータで加熱して第一の除湿ロータの再生ゾーンに通し、第一の除湿ロータの再生ゾーンを通過した空気の一部が第二の除湿ロータの再生ゾーンを出た空気と混合され、残りの一部を第一のクーラに戻すようにした。
【選択図】図１
","特開2017-018926","","特許6059302","","","特許 有効","年金の支払い","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-6059302/15/ja"
"特開2016-209863","特願2016-074841","2016/04/04","2016/12/15","低露点乾燥室用低温再生デシカント除湿システム","株式会社西部技研","B01D53/26,220,F24F3/153,F24F11/02,102@D,F24F11/053@F,B01D53/26,100,F24F11/76,F24F140:10,F24F11/62,F24F11/80","(57)【要約】      （修正有）
【課題】再生温度が５０度と低くても、低露点の空気を供給するヒートポンプを用いた除湿装置の提供。
【解決手段】第一除湿ロータ１と第二除湿ロータ４とを有し、外気を第一クーラ７で冷却除湿して第一除湿ロータの吸着ゾーン２に通過させ、第一除湿ロータの吸着ゾーン２を通過した空気を第二クーラ８と第二除湿ロータの吸着ゾーン５を通過させて供給空気SAとしてドライルーム１２に供給し、ドライルームからの還気RAを第一除湿ロータの吸着ゾーン２を通過した空気と混合し、第二除湿ロータの吸着ゾーン５を通過した空気の一部を分岐し第二ヒータ１３で加熱して第二除湿ロータの再生ゾーン６に通し、第二除湿ロータの再生ゾーン６を通過した空気を第三ヒータ１４で加熱して第一除湿ロータの再生ゾーン３に通すようにした除湿装置。
【選択図】図１
","特開2016-209863","","特許6251311","","","特許 有効","年金の支払い","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-2016-209863/11/ja"
"特開2016-175014","特願2015-057045","2015/03/20","2016/10/06","ガス回収濃縮装置","株式会社西部技研","B01D53/06,100,B01D53/62,C01B31/20@B,B01D53/81,B01D53/96,C01B32/50,B01D53/14,100","(57)【要約】
【課題】煙道ガス等から二酸化炭素などのガスを回収するハニカムロータ回収濃縮装置において、出来るだけ高い回収率で回収し、出来るだけ高い濃度に濃縮し、かつ回収濃縮のためのエネルギー量を出来るだけ少なくする。
【解決手段】ロータの回転方向に対して、吸着ゾーン４、予熱ゾーン１２、低濃度ガスパージゾーン１５、脱着ゾーン５、高濃度ガスパージゾーン１６、予冷ゾーン１３、冷却ゾーン７を設け、脱着ゾーン５に低濃度ガスが混入することを防止し、脱着ゾーン５から高濃度ガスが流失することを防止する。さらに予熱ゾーン１２と予冷ゾーン１３は循環回路を構成し、回路を循環するガスにより予冷、予熱熱交換することで省エネルギー性を向上させる。
【選択図】図２
","特開2016-175014","","特許6498483","","","特許 有効","年金の支払い","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-2016-175014/11/ja"
"特開2016-156603","特願2015-036792","2015/02/26","2016/09/01","熱交換器の製造方法","株式会社西部技研,株式会社桂精機製作所","F28F3/10,F28F3/08,311,F28F3/02@A","(57)【要約】
【課題】シリコーンを含む材料を使用できないような場所での熱交換を可能とする熱交換器を提供する。
【解決手段】熱交換積層体１１をコーナー部材１２、天板１３、底板１４で固定し、コーナー部材１２と熱交換積層体１１のコーナー部分との接合部に加硫剤を配合した未加硫のゴムを挿入し、この未加硫のゴムを加熱して加硫を進行させて発泡させ、ゴムを膨張させる。これによって、短時間で熱交換器１０の気密保持効果を高められ、シリコーンを含む材料が使えないような塗装工場等でも使える熱交換器を容易に製造できる。
【選択図】  図１
","特開2016-156603","","特許6466202","","","特許 有効","年金の支払い","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-2016-156603/11/ja"
"特開2016-150290","特願2015-028124","2015/02/17","2016/08/22","除湿装置","株式会社西部技研","B01D53/26,220,F24F3/14,B01D53/26,100","(57)【要約】      （修正有）
【課題】再生温度が６５度以下と低くても、低露点の空気を供給する除湿装置を提供する。
【解決手段】第一の除湿ロータ１と第二の除湿ロータ４とを有し、外気を第一のクーラ７で冷却除湿して第一の除湿ロータの吸着ゾーン２に通過させ、第一の除湿ロータの吸着ゾーン２を通過した空気を第二のクーラ８と第二の除湿ロータの吸着ゾーン５を通過させて供給空気SAとしてドライルーム１１に供給し、ドライルーム１１からの還気RAを第一の除湿ロータの吸着ゾーン２を通過した空気と混合し、第二の除湿ロータの吸着ゾーン５を通過した空気の一部を分岐し第二のヒータ１２と第三のヒータ１３で加熱して第二の除湿ロータの再生ゾーン６に通し、第二の除湿ロータの再生ゾーン６を通過した空気を第四のヒータ１４で加熱して第一の除湿ロータの再生ゾーン３に通し、その排気の一部が再生ゾーンを出た空気と混合され、残りの一部を第一のクーラ７に戻す除湿装置Ａ，Ｂ。
【選択図】図１
","特開2016-150290","","特許6059266","","","特許 有効","年金の支払い","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-2016-150290/11/ja"
"特許5877922","特願2015-144505","2015/07/22","2016/03/08","吸収式除去・濃縮装置","株式会社西部技研","B01D53/18,120,B01D53/06,100,B01D53/14,200","(57)【要約】
【課題】二酸化炭素を除去あるいは濃縮し、高い回収効率を確保できる吸収式二酸化炭素除去・濃縮装置を提供する。
【解決手段】二酸化炭素吸収剤を保持したハニカムロータ１を有し、ハニカムロータ１を少なくとも処理ゾーン２と再生ゾーン４とに分割し、加熱再生用空気と処理空気の何れかまたは両方に、加湿手段７により加湿してそれぞれのゾーンを通過させることで吸収性能及び濃縮性能を高めることができる。
ハニカムロータ１を少なくとも処理ゾーン２、３と再生ゾーン４とに分割し、処理対象空気を処理用加湿手段７により加湿して処理ゾーン２に通過し、処理ゾーン２を通過した処理空気の一部または全量を再び処理ゾーン３に通過させることでさらに吸収性能及び濃縮性能を高めることができる。
【選択図】図１
","特開2016-117052","","特許5877922","","","特許 有効","年金の支払い","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-5877922/15/ja"
"特開2016-002519","特願2014-124069","2014/06/17","2016/01/12","二酸化炭素濃度制御可能な吸着式除湿装置","株式会社西部技研","B01D53/06@A,B01D53/26@A,B01D53/26,101@B,F24F11/02,102@V,H01M10/058,B01D53/06,100,B01D53/26,100,B01D53/26,220,F24F110:60,F24F140:00,F24F11/62,F24F11/70","(57)【要約】      （修正有）
【課題】乾燥室内の二酸化炭素濃度を２０～８０ｐｐｍに制御できる吸着式除湿装置の提供。
【解決手段】湿気及び二酸化炭素を吸着する吸着ロータ７の吸着ゾーン８に外気を通し、これによって低露点となった乾燥空気を室内に供給する除湿装置であって、吸着ゾーン８を出た乾燥空気の一部を装置外部へ供給する外部供給路１４を設け、外部供給路１４を通る空気の二酸化炭素濃度を測定する二酸化炭素濃度センサ２０の出力に応じて吸着ロータ７の回転数を制御することにより、供給空気ＳＡに含まれる二酸化炭素濃度を制御する、吸着式除湿装置。
【選択図】図１
","特開2016-002519","","特許6298366","","","特許 有効","年金の支払い","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-2016-002519/11/ja"
"特開2016-002518","特願2014-124068","2014/06/17","2016/01/12","吸着式除湿装置","株式会社西部技研","B01D53/26@A,B01D53/26,101@B,F24F11/02,102@V,B01D53/26,100,B01D53/26,220,F24F11/64,F24F140:00,F24F140:30,F24F11/70","(57)【要約】
【課題】簡単な装置で、供給空気の湿度を速やかに調整する事ができ、これによって乾燥空気の供給先の湿分負荷が変動した場合に速やかに対応可能な吸着式除湿装置を提供する。
【解決手段】本発明は、外気を湿気吸着ロータ７の吸着ゾーン８に通し、これによって低露点となった乾燥空気を室内に供給するようにし、吸着ゾーン８を出た乾燥空気の一部をバイパスするバイパス路１９を設け、バイパス路１９の途中に加湿器２１を配置し、加湿器２１を出た空気と吸着ゾーン８を出た空気とを混合させた管路に湿度センサ２３を設け、この湿度センサ２３の出力に応じてバイパス路１９に流す空気の量を電磁バルブ２２によって調節するようにした。これによって、供給空気ＳＡの供給される空気の湿度は、バイパス路１９に流される空気の量によって調整されるようになる。
【選択図】図１
","特開2016-002518","","特許6355981","","","特許 有効","年金の支払い","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-2016-002518/11/ja"
"特開2015-182051","特願2014-062885","2014/03/26","2015/10/22","回転式ガス吸着濃縮装置","株式会社西部技研","B01D53/06@A,B01D53/34,117@A,C08J5/04,B01D53/06,100,B01D53/44,110,B01D53/81,B01D53/96","(57)【要約】      （修正有）
【課題】簡単な構造で、比較的安価な材料を組み合わせて、耐溶剤性で、かつ３００℃程度の高温の脱着空気を用いることが可能で、さらにそのように高温の脱着空気の漏れを防止可能な回転式ガス吸着濃縮装置を提供する。
【解決手段】回転駆動され吸着剤を担持したハニカム状ロータを有し、少なくとも脱着ゾーンと吸着ゾーンとに分割する回転式ガス吸着濃縮装置において、ハニカム状ロータの円弧部分のシールを、複数のスリットを有する摺動性を備えた耐熱耐溶剤性シート８とその上に延伸したゴム弾性を有するシート９を重ねてロータ外周鉄板２に金属製バンド１０で取り付け、ケーシングのシールフランジ４に押し当てる構造とした回転式ガス吸着濃縮装置。シート８の一部及び全てがガラス繊維クロス入りフッ素樹脂シートよりなる、回転式ガス吸着濃縮装置
【選択図】図２
","特開2015-182051","","特許6276083","","","特許 有効","年金の支払い","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-2015-182051/11/ja"
"特許5795423","特願2014-256748","2014/12/19","2015/10/14","吸収式除去・濃縮装置","株式会社西部技研","B01D53/18@B,F24F1/00,371@Z,B01D53/06@A,B01D53/26,101@B,B01D53/14@A,B01D53/18,120,B01D53/06,100,B01D53/26,220,B01D53/14,100,F24F1/008,F24F8/95,F24F8/80,400,F24F8/15","【要約】
【課題】二酸化炭素を除去あるいは濃縮し、高い回収効率を確保できる吸収式二酸化炭素除去・濃縮装置を提供する。
【解決手段】二酸化炭素吸収剤を保持したハニカムロータ１を有し、ハニカムロータ１を少なくとも処理ゾーン２と再生ゾーン４とに分割し、加熱再生用空気と処理空気の何れかまたは両方に、加湿手段７により加湿してそれぞれのゾーンを通過させることで吸収性能及び濃縮性能を高めることができる。
ハニカムロータ１を少なくとも処理ゾーン２、３と再生ゾーン４とに分割し、処理対象空気を処理用加湿手段７により加湿して処理ゾーン２に通過し、処理ゾーン２を通過した処理空気の一部または全量を再び処理ゾーン３に通過させることでさらに吸収性能及び濃縮性能を高めることができる。
【選択図】図１
","","","特許5795423","","","特許 有効","年金の支払い","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-5795423/15/ja"
"特開2015-155081","特願2014-030388","2014/02/20","2015/08/27","冷凍倉庫用低露点除湿装置","株式会社西部技研","B01D53/26,101@B,F25D21/04@N,B01D53/26,220","(57)【要約】
【課題】本発明は、除湿装置に関するもので、エネルギー消費が少なく、また冷蔵倉庫や冷凍倉庫などのエバポレータに霜が付きにくいものを提供しようとするものである。
【解決手段】本件発明は以上のような課題を解決するため、冷蔵倉庫からの処理空気をデシカントロータの処理出口空気と熱交換する顕熱交換器を通して、処理ゾーン、再生ゾーン、パージゾーンに３分割したデシカントロータの処理ゾーンとパージゾーンを通して、パージゾーンを通した空気を処理空気に戻し、処理ゾーンから出た処理出口空気を前記顕熱交換器で処理空気と熱交換して冷蔵倉庫へ供給する。また、外気を再生ヒータで加熱し、デシカントロータの再生ゾーンを通して、デシカントロータが吸着した水分を脱着するようにして、蒸発器への着霜を防止することが可能な除湿性能を達成するようにした。
【選択図】  図１
","特開2015-155081","","特許6321398","","","特許 有効","年金の支払い","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-2015-155081/11/ja"
