"文献番号","出願番号","出願日","公知日","発明の名称","出願人/権利者","FI","要約","公開番号","公告番号","登録番号","審判番号","その他","ステージ","イベント詳細","文献URL"
"特開2019-076802","特願2017-203034","2017/10/20","2019/05/23","振動系の制御装置およびワーク搬送装置","シンフォニアテクノロジー株式会社","B06B1/02@A,B65G27/32,H02N2/06","(57)【要約】      （修正有）
【課題】パーツフィーダや超音波モータ等の振動を利用した装置に適用され、安定・高効率にこれらを駆動させることを可能とした、振動系の制御装置を提供する。
【解決手段】複数の振動系１、２を共通の駆動指令を通じて駆動する際に利用されるものであって、振動系１、２は各々共振周波数ｆ１、ｆ２を有しており、これらの共振周波数ｆ１、ｆ２の間に目標周波数ｆｍを設定する目標周波数設定手段３１と、この目標周波数設定手段３１が設定する目標周波数ｆｍに駆動指令の周波数ｆｖを追尾させる追尾手段３２とを備えるものとした。
【選択図】図１
","特開2019-076802","","特許6882685","","","特許 有効","年金の支払い","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-2019-076802/11/ja"
"特開2019-069827","特願2017-195664","2017/10/06","2019/05/09","ワーク搬送装置","シンフォニアテクノロジー株式会社","B65G27/02,B65G27/04,B65G47/14,101@A,B65G47/14,101@C","(57)【要約】      （修正有）
【課題】リニアフィーダとボウルフィーダを有するものにおいて両フィーダ間のワーク受け渡しをスムーズに行えるワーク搬送装置を提供する。
【解決手段】搬送トラックである螺旋トラック１０ｘを備えた変形可能な搬送部と、この搬送部に進行波を発生させる進行波発生手段とを備え、進行波発生手段が発生させた進行波により、螺旋トラック１０ｘに沿って搬送したワークをワーク排出部１０ｚより排出するボウルフィーダ１を具備するパーツフィーダＰＦにおいて、このボウルフィーダ１のワーク排出部１０ｚは、進行波の進行方向（近似的に接線方向）と交差する方向の成分を有する向きに排出方向を設定する。
【選択図】図６
","特開2019-069827","","特許7125585","","","特許 有効","年金の支払い","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-2019-069827/11/ja"
"特開2019-068777","特願2017-197212","2017/10/10","2019/05/09","魚卵処理装置","シンフォニアテクノロジー株式会社","C12M1/34@B,B65G47/84@C,C12M1/00@A,C12N5/0735","(57)【要約】
【課題】受精卵に、搬送しながら処理を行うインライン方式を採用してより高い効率にて所定の処理を行い、その際に魚卵の静定を速めてインライン方式の実効性を担保した魚卵処理装置を提供する。
【解決手段】魚卵ｅが導かれる加工用水槽８と、加工用水槽８内において魚卵eを１つずつ収容する収容凹部６３を所定の加工位置に搬送する整列盤６と、
  所定位置に搬送された収容凹部６３内の魚卵ｅに対してキャピラリ５１を昇降させて遺伝子溶液質を注入する遺伝子注入部５とを備える魚卵処理装置において、加工位置Ｐにある収容凹部６３の上方から収容凹部６３に向かって水流ＷＦを発生させるノズル９１を設けることとした。
【選択図】図８
","特開2019-068777","","特許7511315","拒絶2022-012395","","特許 有効","登録公報の発行","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-2019-068777/11/ja"
"特開2019-068776","特願2017-197211","2017/10/10","2019/05/09","魚卵処理装置","シンフォニアテクノロジー株式会社","C12M1/34@B,B65G47/84@C,C12M1/00@A","(57)【要約】
【課題】受精卵に、より高い効率にて所定の処理を行い、適正な魚卵を回収することに資する魚卵処理装置を提供する。
【解決手段】魚卵を１つずつ収容する収容凹部を所定の加工位置に搬入してキャピラリを昇降させ遺伝子溶液を注入するにあたり、収容凹部を深さ方向及び搬入方向と交叉する方向から撮像し、予め定めた条件に基づき、加工前の魚卵に対して所定の物質を注入するか否かを可否判定フローに沿って判定して、キャピラリによる注入動作を制御することにした。
【選択図】図１０
","特開2019-068776","","特許7048878","","","特許 有効","年金の支払い","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-2019-068776/11/ja"
"特開2019-061567","特願2017-186895","2017/09/27","2019/04/18","葉状農作物の形状認識プログラム及び形状認識装置","シンフォニアテクノロジー株式会社,国立大学法人豊橋技術科学大学","G06T7/60,150@S,G01B11/24@K,G06T7/66,G06T7/70@B,G06T7/00,610","(57)【要約】      （修正有）
【課題】葉状農作物の形状を正確に認識できる葉状農作物の形状認識プログラム及び形状認識装置を提供する。
【解決手段】コンピュータを、葉状農作物の検査画像から葉柄の領域を抽出すべく、葉状農作物の重心を中心として径外方向に湾曲する曲線領域を含む走査領域を設定する葉領域抽出手段６１、葉領域抽出手段で設定した走査領域のうち葉状農作物と重なる重複領域を抽出する第一の抽出処理と第一の抽出処理で抽出した重複領域から短小領域を抽出する第二の抽出処理とを走査領域を拡張しつつ複数回繰り返した後に、第二の抽出処理で抽出した複数の短小領域を結合する領域結合処理を実行して葉柄の領域を抽出する葉柄領域抽出手段６２、葉状農作物の像から葉柄領域抽出手段で抽出した葉柄の領域を除いて葉状農作物の葉身の領域を抽出する葉身領域抽出手段６３を有する形状認識装置として機能させる。
【選択図】図５
","特開2019-061567","","特許6958810","","","特許 有効","年金の支払い","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-2019-061567/11/ja"
"特開2019-059518","特願2017-186879","2017/09/27","2019/04/18","葉状農作物収納カセット及び葉状農作物処理装置","シンフォニアテクノロジー株式会社,国立大学法人豊橋技術科学大学","B65B35/02,B65B35/18,B07C5/02,B65B25/04@Z,B65D6/02","(57)【要約】
【課題】収穫後の作業を削減できる葉状農作物収納カセット及び葉状農作物処理装置を提供する。
【解決手段】葉状農作物を処理する葉状農作物処理装置に対して着脱可能な、細長形状又は四角形状の箱状体２であって、内部に複数の葉状農作物を箱状体２の長手方向に積層して収納できるように構成され、側面のうち少なくとも一面には、収納状態での葉状農作物の最大幅よりも大きい幅で開口するように開閉可能な収穫用開口部２Ｋを備え、長手方向両端面には、葉状農作物の収納状態での最大平面積よりも大きい開口面積で開口するように開閉可能な一対の装置装着用開口部２４Ａ，２５Ａを備える。
【選択図】図１
","特開2019-059518","","特許6940068","","","特許 有効","年金の支払い","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-2019-059518/11/ja"
"特開2019-059517","特願2017-186869","2017/09/27","2019/04/18","農産物の結束装置","シンフォニアテクノロジー株式会社,国立大学法人豊橋技術科学大学","B65B27/00@B","(57)【要約】      （修正有）
【課題】傷めることなく結束できる農産物の結束装置を提供する。
【解決手段】縦方向に延びる部分を有する複数の農産物１に対して略直交する横方向から繰り出し可能に設けられ、一方の面に粘着面を有する粘着テープ２１，３１により複数の農産物を結束する構成とし、粘着テープの非粘着面側を下方から支持する粘着テープ支持部４と、所定位置に位置している複数の農産物と粘着テープ支持部とを相対的に上下動させる昇降機構６と、粘着テープ支持部のうち、複数の農産物を結束する位置で粘着テープを支持している粘着テープ支持部を、昇降機構による第１の上下動により粘着テープを支持しないように粘着テープ支持部に開口４Ａが形成される開放状態に切り替え、かつ、切り替えた状態において昇降機構による第２の上下動により複数の農産物と当接することにより粘着テープが開口４Ａを通して下方へ繰り出されて複数の農産物の周囲に巻き付ける巻付機構７を備える。
【選択図】図２
","特開2019-059517","","特許6958809","","","特許 有効","年金の支払い","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-2019-059517/11/ja"
"特開2019-059134","特願2017-185883","2017/09/27","2019/04/18","熱転写プリンタによる印刷方法、熱転写プリンタ、及び、印刷物","シンフォニアテクノロジー株式会社","B41J2/325@C,B41J17/00,B41J2/325@A","(57)【要約】
【課題】メタリック効果の程度を調整可能とすることで、印刷物の意匠性を向上させる。
【解決手段】複数の発熱体が配列されたサーマルヘッドを用いて、インクリボンに塗布されているインクを印刷媒体１２に熱転写する熱転写プリンタによる印刷方法であって、印刷媒体１２に、金属光沢を有するホログラム層ＨＧ（特色インク層）、受容層ＲＣ、及び、カラーインク層Ｙ、Ｍ、Ｃを順番に熱転写し、ホログラム層ＨＧを熱転写した領域の少なくとも一部において、受容層ＲＣを熱転写する際の発熱体の発熱量を変化させることで、受容層ＲＣに凹凸を形成する。
【選択図】図４
","特開2019-059134","","特許6951632","","","特許 有効","年金の支払い","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-2019-059134/11/ja"
"特開2019-056031","特願2017-179721","2017/09/20","2019/04/11","樹脂組成物","シンフォニアテクノロジー株式会社","C08G59/02,C08G59/56,C08G59/50,C08G59/24","(57)【要約】      （修正有）
【課題】気温に関わらず、遅すぎず又速すぎない一定硬化時間を得ることができる硬化性組成物の提供。
【解決手段】常温で液体である主剤と常温で液体である硬化剤とからなる硬化性組成物であって、硬化剤は２種の硬化剤を混合して、主剤は、ビスフエノーノレＡ型液状エポキシ樹脂とビスフエノールＦ型液状エポキシ樹脂及びルグリシジルエーテルエポキシ樹脂のうち１以上を組み合わせた液状エポキシ樹脂であり、２種類のうちの１の硬化剤は変性脂肪族ポリアミン、ポリアミドアミンのいずれかーつであり、他の硬化剤は三級アミン又はポリアミドアミン系であり、１の硬化剤の添加率は１５．２～２２．８重量％であり、他の硬化剤の添加率は８．２～１７．６重量％である。
【選択図】なし
","特開2019-056031","","特許7004899","","","特許 有効","年金の支払い","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-2019-056031/11/ja"
"特開2019-055763","特願2017-182879","2017/09/22","2019/04/11","搬送車","ＪＦＥ物流株式会社,シンフォニアテクノロジー株式会社","B60K5/00,B60K25/04,B60K17/04@D,B60K17/04@Z,B60P1/02@Z,B60P3/00@L","(57)【要約】
【課題】第１エンジン及び第２エンジンの一方だけの駆動により走行したとき、停止側のエンジンに接続されたトランスミッションの部品が走行装置の連れ回りにより摩耗等する。
【解決手段】本発明の搬送車は、荷台と、第１走行装置及び第２走行装置とを含む車体と、第１走行装置を駆動するための第１エンジンと、第２走行装置を駆動するための第２エンジンと、第１エンジンの動力を第１走行装置に伝達する第１動力伝達装置と、第２エンジンの動力を第２走行装置に伝達する第２動力伝達装置とを備え、第１エンジンが駆動され且つ第２エンジンが駆動されない第１エンジン駆動状態において、第１動力伝達装置が動力を伝達可能であって且つ第２伝達装置が動力を伝達しないように制御され、第２エンジンが駆動され且つ第１エンジンが駆動されない第２エンジン駆動状態において、第２動力伝達装置が動力を伝達可能であって且つ第１伝達装置が動力を伝達しないように制御される。
【選択図】図１
","特開2019-055763","","特許7001406","","","特許 有効","年金の支払い","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-2019-055763/11/ja"
"特開2019-055762","特願2017-182877","2017/09/22","2019/04/11","搬送車","ＪＦＥ物流株式会社,シンフォニアテクノロジー株式会社","B60P1/02@Z,B60P3/00@L","(57)【要約】
【課題】第１タンク内の油量と第２タンク内の油量とがアンバランスになる。
【解決手段】本発明の搬送車は、荷台及び複数の走行装置を含む車体と、第１タンクと第１油圧装置とが接続された第１油圧回路と、第２タンクと第２油圧装置とが接続された第２油圧回路と、第１油圧回路に配置された第１ポンプを駆動する第１エンジンと、第２油圧回路に配置された第２ポンプを駆動する第２エンジンと、第１タンク内の油量を検出する第１検出手段と、第２タンク内の油量を検出する第２検出手段と、第１検出手段により検出された第１タンク内の油量、及び、第２検出手段により検出された第２タンク内の油量に基づいて、第１タンク及び第２タンクの一方のタンクから他方のタンクに油が送られるように、第１油圧回路、第２油圧回路、第１エンジン及び第２エンジンを制御する制御部とを備えた。
【選択図】図３
","特開2019-055762","","特許6979317","","","特許 有効","年金の支払い","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-2019-055762/11/ja"
"特開2019-054621","特願2017-176702","2017/09/14","2019/04/04","同期電動機の制御装置及び制御方法","シンフォニアテクノロジー株式会社","H02P25/024,H02P21/06,H02P21/34,H02P27/08","(57)【要約】
【課題】電流フィードバックを行うことなくＰＷＭ駆動制御を行う同期電動機の制御装置において、いずれの回転速度領域においても前記同期電動機を安定して駆動させることができる構成を得る。
【解決手段】制御装置１は、トルククランプ値を設定するトルククランプ生成部４０と、回転速度指令及び前記トルククランプ値に基づいて、モータ２に流れる電流をフィードバックすることなく、電圧指令を生成する指令生成部１０と、ＰＷＭ信号生成部２０と、インバータ部３０と、を備える。トルククランプ生成部４０は、モータ２の回転速度の始動領域では、前記トルククランプ値としての始動時制限値を設定し、モータ２の前記始動領域以外の領域では、前記トルククランプ値としての通常時制限値を設定する。前記始動時制限値は、前記始動領域の回転速度において、前記通常時制限値よりも大きく且つモータ２を継続して回転可能なトルククランプ値よりも大きい。
【選択図】図１
","特開2019-054621","","特許6963172","","","特許 有効","年金の支払い","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-2019-054621/11/ja"
"特開2019-054620","特願2017-176701","2017/09/14","2019/04/04","同期電動機の制御装置及び制御方法","シンフォニアテクノロジー株式会社","H02P27/08,H02P6/08,H02M7/48@F","(57)【要約】
【課題】同期電動機の駆動制御を、ＰＷＭ駆動制御と矩形波駆動制御とに切り替える同期電動機の制御装置において、前記同期電動機の回転速度の影響を考慮して、前記同期電動機を効率良く駆動可能な構成を得る。
【解決手段】制御装置１は、ＰＷＭ信号を生成するＰＷＭ信号生成部１４と、矩形波信号を生成する矩形波信号生成部２２と、モータ２の回転速度を検出する回転速度検出部４０と、少なくとも前記回転速度に応じて、前記ＰＷＭ信号または前記矩形波信号のいずれを、モータ２を駆動制御する際の制御信号として用いるかを判定する信号切替判定部５０と、信号切替判定部５０によって前記制御信号として用いると判定された信号を用いて、モータ２の駆動を制御する駆動制御部３０と、を備える。
【選択図】図１
","特開2019-054620","","特許7121248","","","特許 有効","年金の支払い","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-2019-054620/11/ja"
"特開2019-048719","特願2018-201999","2018/10/26","2019/03/28","パーツフィーダ用画像処理装置及びパーツフィーダ","シンフォニアテクノロジー株式会社","B65G47/14@E,B65G47/14,101@C","(57)【要約】      （修正有）
【課題】連続して搬送される特定形態の複数のワークに対しても、ワークの姿勢判別精度を高く維持することが可能なパーツフィーダ用画像処理装置及びパーツフィーダを提供する。
【解決手段】エリアカメラ２により撮影間隔で撮影された複数の撮影画像のいずれかの画像データに対して画像計測処理を施すことでワークＷの姿勢を判別する場合に、略矩形状の４つの面のうち何れか１つの面を姿勢判別用の特徴面としたワークＷにおいて、エリアカメラ２は、ワークＷの４面のうち少なくとも互いに隣接する２面を同時に撮像でき、制御装置３は、画像データに現れるワーク本体の２面のうちの一方に対応する所定の第１領域と、他方に対応する所定の第２領域において色要素情報をそれぞれ取得するとともに、第１領域の色要素情報の変化と第２領域の色要素情報の変化とに基づいてワークＷの特徴面を検出し、ワークＷの姿勢を判別することとした。
【選択図】図１
","特開2019-048719","","特許6687867","","","特許 有効","年金の支払い","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-2019-048719/11/ja"
"特開2019-043761","特願2017-171694","2017/09/07","2019/03/22","エアノズル、及びこれを備えたパーツフィーダ","シンフォニアテクノロジー株式会社","B65G47/14@K","(57)【要約】
【課題】共振を防止することで負圧が生じるのを防ぎ、吹出口に搬送路上のワークが引き寄せられるのを防止できるエアノズルを提供する。
【解決手段】気体を供給する気体供給部１１に一端側が接続された供給流路２０と、供給流路２０に配置された弁１２と、供給流路２０の他端側に設けられた吹出口３２と、供給流路２０において弁１２から吹出口３２の間に形成される基幹流路２１に連通するとともに、基幹流路２１内の気体の固有振動数と同じ固有振動数の気体を内部に有する空気室５５と、を備えた。
【選択図】図４
","特開2019-043761","","特許6898559","","","特許 有効","年金の支払い","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-2019-043761/11/ja"
"特開2019-033269","特願2018-179929","2018/09/26","2019/02/28","パージノズルユニット、ロードポート、ストッカー","シンフォニアテクノロジー株式会社","H01L21/68@A,H01L21/68@T,H10P72/10@T,H10P72/30@A","(57)【要約】      （修正有）
【課題】所定の気体雰囲気の到達濃度が高いパージ処理を行うことが可能なボトムパージ方式を採用しつつ、ノズルが経年劣化等により摩耗損傷する可能性を考慮したパージノズルユニットを提供する。
【解決手段】ポートを介してパージ対象容器内の気体雰囲気をパージ用気体に置換可能なパージノズルユニット１は、パージ用気体を通過させ得る流路を有するノズルと、ノズルを昇降可能な状態で保持するホルダ３とを備える。ノズルは、上昇移動したときにポートに接触するノズル頭部５と、ノズル頭部のポート側とは反対側に設けられる本体部とを有する。ノズル頭部は、本体部に対して交換可能に設けられる。
【選択図】図２
","特開2019-033269","","特許6646236","全部異議2020-700579","","特許 有効","年金の支払い","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-2019-033269/11/ja"
"特開2019-018946","特願2017-136879","2017/07/13","2019/02/07","ワーク搬送装置","シンフォニアテクノロジー株式会社","B65G27/24,B65G47/14,101@C","(57)【要約】
【課題】ワークの搬送の安定性を向上させること。
【解決手段】リニアフィーダ３は、ワークＷが置かれる搬送面３０を有する振動部２１ｂと、搬送面３０に第１定在波を発生させる第１加振部５１と、搬送面３０に第２定在波を発生させる第２加振部５２と、を有し、搬送面３０に第１定在波及び第２定在波を発生させることで搬送面３０に進行波を発生させる進行波生成手段２２と、を備える。振動部２１ｂは、第１加振部５１が設けられる第１領域１０２と、第２加振部５２が設けられる第２領域１０３と、を有し、第１領域１０２と第２領域１０３とが、進行波の進行方向において、少なくとも部分的に重なっている。
【選択図】図６
","特開2019-018946","","特許6871515","","","特許 有効","年金の支払い","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-2019-018946/11/ja"
"特開2019-013197","特願2017-134435","2017/07/10","2019/01/31","魚卵処理装置","シンフォニアテクノロジー株式会社","C12M1/00@A,A01K61/17,A01K61/10","(57)【要約】
【課題】受精卵に、より高い効率にて所定の処理を行うことができる魚卵処理装置を提供する。
【解決手段】本発明に係る魚卵処理装置たる遺伝子注入装置１は、採取された魚卵ｅを加工する加工用水槽８と加工用水槽８内に位置付けられた前記魚卵ｅに所定の物質を注入する加工装置とを具備する遺伝子注入装置１であって、前記加工用水槽８が、加工前の魚卵ｅを収容すべく幅寸法を前記魚卵ｅが複数個並列し得ず一列に並ぶ寸法に設定された加工前領域８１と、所定の加工処理が施された魚卵ｅを収容するための加工後領域８２とを有していることを特徴とする。
【選択図】図６
","特開2019-013197","","特許6985590","","","特許 有効","年金の支払い","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-2019-013197/11/ja"
"特開2019-004650","特願2017-119267","2017/06/19","2019/01/10","電力変換装置及びその制御方法","シンフォニアテクノロジー株式会社","H02P21/22,H02M7/48@E","(57)【要約】
【課題】ｑ軸電流及びｄ軸電流を制御する電力変換装置において、トルク指令の変化に対して応答性良くモータを駆動可能な構成を得る。
【解決手段】電力変換装置１は、入力されるｑ軸電流指令に応じて、モータ２に供給するｑ軸電流及びｄ軸電流を制御する制御部２０を備える。制御部２０は、入力されるｑ軸電流指令の時間変化が、モータ２にｄ軸電流が流れていないときのｑ軸電流の時間変化よりも大きい場合に、モータ２に対して、前記ｑ軸電流及び前記ｄ軸電流の合成電流がモータ２の最大定格電流以下であり、且つ、下式を満たすようなｄ軸電流Ｉｄを流す。
－２φ／Ｌｄ＜Ｉｄ＜０
φ：モータの誘起電圧定数
Ｌｄ：モータのｄ軸インダクタンス
Ｉｄ：ｄ軸電流
【選択図】図１
","特開2019-004650","","特許6905186","","","特許 有効","年金の支払い","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-2019-004650/11/ja"
"特開2019-001642","特願2017-119740","2017/06/19","2019/01/10","振動搬送装置","シンフォニアテクノロジー株式会社","B65G27/28,B65G47/14,101@C,H01G13/00,331@A,H01G13/00,331@C","(57)【要約】
【課題】搬送面上において所望の方向に搬送される搬送対象物を、振動搬送路と空間的に分離した無振動搬送路を用いることなく、所定の供給先に等ピッチで供給する供給処理能力の低下を防止・抑制可能な振動搬送装置を提供する。
【解決手段】リニア搬送面１１に臨むガイド面２１のうち搬送方向Ｆ下流端部分を多孔質材２２によって構成した多孔質面２３に設定した搬送路１と、多孔質面２３（吸引対象面）の所定方向から多孔質材２２を通じてエアを吸引し且つ振動によりリニア搬送面１１上を搬送中の搬送対象物Ｗを多孔質面２３側に引き付ける吸引部４とを備え、吸引部４による吸引力を、多孔質面２３側に引き付けた搬送対象物Ｗが当該多孔質面２３よりも上流のリニア搬送面１１を搬送中の搬送対象物Ｗよりも遅い搬送速度で搬送される吸引力に設定した。
【選択図】図４
","特開2019-001642","","特許6974699","","","特許 有効","年金の支払い","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-2019-001642/11/ja"
"特開2018-198496","特願2017-102456","2017/05/24","2018/12/13","スイッチトリラクタンスモータユニット及びスイッチトリラクタンスモータユニットの制御方法","シンフォニアテクノロジー株式会社","H02P25/098","(57)【要約】
【課題】スイッチトリラクタンスモータ及びモータ制御装置を備えたスイッチトリラクタンスモータユニットにおいて、一つの相のコイルに流れる電流が転流する際に比べて、前記一つの相のコイルに流れる電流の減少を抑制可能な構成を実現する。
【解決手段】スイッチトリラクタンスモータユニット１は、直列に接続された複数の相のコイル１１，１２，１３を有するスイッチトリラクタンスモータ２と、モータ制御装置３とを備える。モータ制御装置３は、スイッチング回路４と、スイッチング素子ＳＷ１～ＳＷ８の駆動を制御するスイッチング制御部５とを有する。スイッチング制御部５は、一つの相のコイルに高電位側から低電位側に電流が流れる供給状態になるように、上アーム４ａ及び下アーム４ｂの各スイッチング素子をオン状態にするとともに、前記供給状態の後に還流状態になるように、上アーム４ａ及び下アーム４ｂの一方のスイッチング素子をオン状態にする。
【選択図】図１
","特開2018-198496","","特許6892595","","","特許 有効","年金の支払い","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-2018-198496/11/ja"
"特開2018-191365","特願2017-089096","2017/04/28","2018/11/29","モータ制御装置及びモータ制御方法","シンフォニアテクノロジー株式会社","H02P6/20,H02P6/16","(57)【要約】
【課題】モータの回転位置を電気角で９０度毎に検出可能な回転位置検出部を備えたモータ制御装置において、回転子の回転始動時の位相が容易に得られるとともに、回転子の回転始動時の応答性が高い構成を得る。
【解決手段】モータ制御装置１は、回転位置検出部１３から出力される検出信号に応じてモータ２の固定位相を設定する固定位相設定部２２を備える。固定位相設定部２２は、回転子５１の回転始動時に、前記検出信号に応じて、回転子５１の最大電気角の安定停止点に対して－９０度以上で且つ最小電気角の安定停止点に対して９０度以下の第１固定位相を、前記固定位相として設定し、回転子５１の回転によって前記検出信号の種類が切り替わった後の前記検出信号に応じて、回転子５１の最大電気角の安定停止点に対して－９０度以上で且つ最小電気角の安定停止点に対して９０度以下の第２固定位相を、前記固定位相として設定する。
【選択図】図１
","特開2018-191365","","特許6850416","","","特許 有効","年金の支払い","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-2018-191365/11/ja"
"特開2018-191364","特願2017-089095","2017/04/28","2018/11/29","モータ制御装置及びモータ制御方法","シンフォニアテクノロジー株式会社","H02P6/16,H02P6/20","(57)【要約】
【課題】モータの回転位置を電気角で１８０度毎に検出可能な回転位置検出部を備えたモータ制御装置において、モータの回転始動時の応答性が高い構成を得る。
【解決手段】モータ制御装置１は、所定の位相を用いて、モータ２の駆動を制御するモータ駆動制御部１１と、モータ２の電気角が１８０度毎に、モータ２の回転子５１の回転位置に応じて２種類の検出信号を出力する回転位置検出部１３と、回転子５１の回転始動時から、回転位置検出部１３から出力される前記検出信号の種類が切り替わるまでの経過時間を用いて、回転子５１の回転始動時の停止位置を推定する停止位置推定部３１と、前記経過時間と前記停止位置とを用いて、回転子５１の回転速度を推定する回転速度推定部３２と、前記回転速度を用いて、前記所定の位相としての推定位相を算出する推定位相算出部４０と、を備える。
【選択図】図１
","特開2018-191364","","特許6901678","","","特許 有効","年金の支払い","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-2018-191364/11/ja"
"特開2018-190963","特願2018-074003","2018/04/06","2018/11/29","気体供給装置、気体供給装置の制御方法、ロードポート及び半導体製造装置","シンフォニアテクノロジー株式会社","H01L21/68@A,H10P72/30@A","(57)【要約】
【課題】対象容器の内部を所定の気体に、対象容器の内部に対して所定の気体を確実に供給することができる気体供給装置、その制御方法、及びその気体供給装置を備えたロードポート並びに半導体製造装置を提供する。
【解決手段】本発明に係る気体供給装置たるパージノズルユニット１は、ＦＯＵＰ１００の内部を所定の気体に置換すべく当該気体を通過させ得るハウジング３と、ＦＯＵＰ１００の一面に設けたポート１０１の近傍に密着するとともにポート１０１を開放させるべく押圧するノズル２と、ノズル２をポート１０１を介して所定の気体を対象容器内へ噴射し得る使用姿勢及びポート１０１を介して対象容器内へ所定の気体を噴射し得ない待機姿勢との間で動作させるべく拡縮する動作調整空間５と、動作調整空間５へ圧縮空気を出し入れすることによりノズル２の動作を制御する気体導入部４とを具備することを特徴とする。
【選択図】図８
","特開2018-190963","","特許7132488","","","特許 有効","年金の支払い","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-2018-190963/11/ja"
"特開2018-189246","特願2017-089202","2017/04/28","2018/11/29","コールドクルーシブル溶解炉","シンフォニアテクノロジー株式会社","F27B14/14,F27B14/18,F27D3/14@B,F27D11/06@A","(57)【要約】      （修正有）
【課題】確実に凝固スカルを溶解して安定した出湯を実現するとともに、出湯に関わる電力を省力することができ、同時に、溶解炉の炉側壁やその付属構造物及び炉床の損傷も抑制ができる磁束誘導機構を備えた炉床を有するコールドクルーシブル溶解炉の提供。
【解決手段】コールドクルーシブル溶解炉の底部を構成する炉床２が、円周方向に略分割形成されたセグメントを継ぎ合わせた集合体からなり、セグメント間の開放されたスリットを介して炉床上部に下方のコイル４からの誘導磁場磁束を導入する構成であって、セグメント間のスリット以外に、炉床の上方に下方のコイル４で発生する磁束を導く中間スリットを有するとともに、炉側壁１１内周を超える位置にあるコイル４からの磁束を上方かつ中心方向へ集中させる磁束の誘導機構２２０ａ、２２０ｂ、２２１ａ、２２１ｂを有する構成としたコールドクルーシブル溶解炉１。
【選択図】図３
","特開2018-189246","","特許6908829","","","特許 有効","年金の支払い","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-2018-189246/11/ja"
"特開2018-174259","特願2017-072145","2017/03/31","2018/11/08","ロボット搬送装置","シンフォニアテクノロジー株式会社","H01L21/68@A,B25J5/02@A,B65G49/07@C,H10P72/30@A","(57)【要約】
【課題】搬送ロボットが移動した場合に、搬送室の内部において、パーティクルを巻き上げ、搬送空間にパーティクルが移動してしまう問題がある。
【解決手段】本発明のロボット搬送装置は、ファン及びフィルタを有するファンフィルタユニットが収容された筐体と、筐体の内部に配置されたガイド部材に沿って移動可能に構成された搬送ロボットとを備え、搬送ロボットは、搬送物を保持した状態で搬送する搬送部と、搬送部より下方に配置され、ガイド部材に対し移動可能に支持された走行部とを有し、筐体の内部は、仕切部材により、搬送部が配置された搬送空間と走行部が配置された走行空間とが仕切られる。
【選択図】図３
","特開2018-174259","","特許7001910","","","特許 有効","年金の支払い","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-2018-174259/11/ja"
"特開2018-168880","特願2017-064865","2017/03/29","2018/11/01","駆動ギヤのロック制御装置及びアクチュエータのロック制御装置","シンフォニアテクノロジー株式会社","F16H1/06,F16H1/20","(57)【要約】      （修正有）
【課題】対象物を駆動する駆動ギヤが空転ギヤとロックギヤによってロックされるギヤ列にて、負荷状態でも確実にロック解除できるようにする。
【解決手段】噛合する駆動ギヤ３３及び空転ギヤ３４と、両ギヤ軸と並行な軸に移動可能なロックギヤ３５とを有し、ロックギヤが両ギヤに同時噛合したとき駆動ギヤがロック状態となり、ロックギヤが駆動ギヤとの噛合解除したときに駆動ギヤがロック解除状態となるギヤ列に対し、ロックギヤを進退方向に直線駆動する第１駆動手段と、駆動ギヤを正逆方向に回転駆動する第２駆動手段と、両駆動手段を制御するコントローラを有し、ロック解除動作時にロックギヤに対し、第１の駆動手段を通じ噛合位置から噛合解除位置に向かって駆動を開始し、その駆動開始に伴い、駆動ギヤに対して、第２の駆動手段を通じ正逆何れか一方向への駆動と正逆何れか他方向への駆動を所定周期で極性を反転して行うようにコントローラを構成した。
【選択図】図８
","特開2018-168880","","特許6882667","","","特許 有効","年金の支払い","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-2018-168880/11/ja"
