"文献番号","出願番号","出願日","公知日","発明の名称","出願人/権利者","FI","要約","公開番号","公告番号","登録番号","審判番号","その他","ステージ","イベント詳細","文献URL"
"特開2022-058093","特願2021-028961","2021/02/25","2022/04/11","チタン酸ストロンチウム微粒子","サカタインクス株式会社","C01G23/00@C,B82Y30/00,B82Y35/00","(57)【要約】
【課題】平均粒子径が小さく、結晶性及び分散性に優れるチタン酸ストロンチウム微粒子を提供する。
【解決手段】球形であり、レーザ回折・散乱型粒度分布測定機により測定した平均粒子径（Ｄ５０）が１０ｎｍ～３０ｎｍであるチタン酸ストロンチウム微粒子。
【選択図】なし
","特開2022-058093","","特許7751975","","","特許 有効","特許権の設定","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-2022-058093/11/ja"
"特開2022-056783","特願2020-164722","2020/09/30","2022/04/11","活性エネルギー線硬化型組成物及びそれを用いた印刷物の製造方法","サカタインクス株式会社","C09D4/02,C09D7/63,C09D11/02,B41M1/06,B41M1/30@D","(57)【要約】
【課題】植物油の添加によりバイオマスカウントが向上され、かつ、硬化被膜の印刷物や印刷基材への十分な密着性を備えた活性エネルギー線硬化型組成物を提供すること。
【解決手段】本発明の活性エネルギー線硬化型組成物は、エチレン性不飽和結合を備えた化合物、光重合開始剤、及び植物油若しくはその脂肪酸エステルを含み、さらに上記エチレン性不飽和結合を備えた化合物の一部としてリン酸（メタ）アクリレート化合物を含むことを特徴とする。植物油の添加により硬化物の印刷物表面への密着性が低下するが、リン酸（メタ）アクリレートを添加することによりこれを補う。
【選択図】なし
","特開2022-056783","","特許7697778","","","特許 有効","登録公報の発行","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-2022-056783/11/ja"
"特開2022-054748","特願2020-161940","2020/09/28","2022/04/07","大気圧低温プラズマバブル液","サカタインクス株式会社","C02F1/50,531@J,B01J19/08@E,C02F1/50,510@A,C02F1/50,540@A,C02F1/50,550@D,C02F1/50,520@B,H05H1/24,C02F1/50,510@Z,C02F1/50,540@B","(57)【要約】
【課題】汚染物質の分解機能（洗浄機能）、除菌機能等に優れた大気圧低温プラズマバブル液を提供すること。
【解決手段】空気、酸素、二酸化炭素、窒素、及び水蒸気からなる群より選ばれる１種以上である原料ガスを、少なくとも、
圧力０．１～１０気圧、
原料ガス供給量０．００１～１０００００Ｌ／ｍｉｎ、及び
電界強度１～１０００ｋＶ／ｃｍ、
の条件でプラズマ化して得られた温度－２５～１００℃の大気圧低温プラズマ含有ガスを、液中に微細な泡として添加して得られる、大気圧低温プラズマバブル液。
【選択図】なし
","特開2022-054748","","特許7528405","","","特許 有効","登録公報の発行","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-2022-054748/11/ja"
"特許7046258","特願2021-134182","2021/08/19","2022/04/01","ポリエステル樹脂及びそれを含む活性エネルギー線硬化型インキ組成物、並びにそれらの製造方法","サカタインクス株式会社","C09D11/104,C09D11/101,C08G59/20,C08G63/12","(57)【要約】
【課題】活性エネルギー線硬化型インキ組成物の調製にも使用可能であり、バイオマス由来の成分比率を高めることのできるインキ組成物用の樹脂を提供すること。
【解決手段】エポキシ基を含む脂肪酸、及び多塩基酸を含む酸成分と、多価アルコールと、の縮重合体であり、上記脂肪酸をトリグリセリドに換算したときの過酸化物価が１ｍｅｑ／ｋｇ以上であることを特徴とするポリエステル樹脂を用いる。この樹脂は、エポキシ化油脂、多塩基酸及び多価アルコールを含む混合物を加熱することでエステル交換反応及び縮重合反応を生じさせてポリエステル樹脂を製造する方法であって、上記エポキシ化油脂の過酸化物価が１ｍｅｑ／ｋｇ以上であることを特徴とするポリエステル樹脂の製造方法により調製できる。
【選択図】なし
","特開2022-146849","","特許7046258","","","特許 有効","年金の支払い","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-7046258/15/ja"
"特許7042958","特願2021-159459","2021/09/29","2022/03/28","紫外線硬化型インクジェット印刷用インク組成物","サカタインクス株式会社","C09D11/30,B41J2/01,501,B41M5/00,120,B41M5/00,112","(57)【要約】
【課題】プラスチック基材に対する密着性が優れ、かつ、屈曲性、耐水性および防水性を有する塗膜を形成し得る紫外線硬化型インクジェット印刷用インク組成物を提供する。
【解決手段】重合成分と、樹脂成分と、光重合開始剤とを含み、重合成分は、（Ａ）多官能アミン変性オリゴマーと、（Ｂ）窒素含有モノマーと、（Ｃ）芳香環含有モノマーと、（Ｄ）多官能モノマーと、を含み、樹脂成分は、水酸基含有樹脂を含み、（Ａ）多官能アミン変性オリゴマーは、分子内に２個の光重合性官能基と２個のアミノ基とを有するアクリル化アミン化合物を含み、（Ｂ）窒素含有モノマーは、ビニルカプロラクタムを含み、（Ｃ）芳香環含有モノマーは、ベンジルアクリレートおよびフェノキシエチルアクリレートを含み、（Ｄ）多官能モノマーは、プロポキシ化ネオペンチルグリコールジアクリレート、ジプロピレングリコールジアクリレート、または、１，６－ヘキサンジオールジアクリレートのうち少なくとも１種を含み、（Ａ）多官能アミン変性オリゴマーの含有量は、０．１～１３．０質量であり、（Ｃ）芳香環含有モノマーの含有量は、３５．０～７５．０質量％であり、（Ｄ）多官能モノマーの含有量は、２．０～１６．０質量％であり、水酸基含有樹脂は、水酸基を有するケトン樹脂を含む、紫外線硬化型インクジェット印刷用インク組成物。
【選択図】なし
","特開2023-049618","","特許7042958","","","特許 有効","年金の支払い","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-7042958/15/ja"
"特許7042957","特願2021-159458","2021/09/29","2022/03/28","紫外線硬化型インクジェット印刷用インク組成物","サカタインクス株式会社","C09D11/30,B41J2/01,501,B41M5/00,120,B41M5/00,110","(57)【要約】
【課題】たとえばラベル用基材（コート紙、ＰＥなど）に印刷される場合において、優れた屈曲性および画質を両立し得る紫外線硬化型インクジェット印刷用インク組成物を提供する。
【解決手段】重合成分と、光重合開始剤とを含み、重合成分は、（Ａ）多官能アミン変性オリゴマーと、（Ｂ）窒素含有モノマーと、（Ｃ）芳香環含有モノマーと、（Ｄ）多官能モノマーと、を含み、（Ａ）多官能アミン変性オリゴマーは、分子内に２個の光重合性官能基と２個のアミノ基とを有するアクリル化アミン化合物を含み、（Ｂ）窒素含有モノマーは、アクロイルモルホリンまたはビニルカプロラクタムのうち少なくともいずれか１種を含み、（Ｃ）芳香環含有モノマーは、ベンジルアクリレートおよびフェノキシエチルアクリレートを含み、（Ｄ）多官能モノマーは、ジプロピレングリコールジアクリレート、１，６－ヘキサンジオールジアクリレートまたはエトキシ化トリメチロールプロパントリアクリレートのうち少なくともいずれか１種を含み、（Ａ）多官能アミン変性オリゴマーの含有量は、０．８～１１．０質量であり、（Ｃ）芳香環含有モノマーの含有量は、３２．０～７５．０質量％であり、（Ｄ）多官能モノマーの含有量は、１．５～１４．０質量％である、紫外線硬化型インクジェット印刷用インク組成物。
【選択図】なし
","特開2023-049617","","特許7042957","","","特許 有効","年金の支払い","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-7042957/15/ja"
"特開2022-030775","特願2020-135005","2020/08/07","2022/02/18","光硬化型インクジェット印刷用インク組成物","サカタインクス株式会社","C09D11/30","(57)【要約】      （修正有）
【課題】吐出に適した粘度を有し、基材への密着性、耐擦過性、耐水性、耐エタノール性、バンディング性、硬化性に優れ、硬化後の黄変等の変色やタックがない、光硬化型インクジェット印刷用インク組成物の提供。
【解決手段】Ａ～Ｆの含有量が下記を満たす、光硬化型インクジェット印刷用インク組成物。Ａ：ビニルメチルオキサゾリジノン、Ｎ，Ｎ－ジメチルアクリルアミド、ベンジルアクリレート、Ｎ－ビニルカプロラクタムから選ばれた１種以上の化合物３０質量％以上、Ｂ：炭素数６以上の飽和炭化水素基含有モノマーから選ばれた１種以上の化合物１５質量％以上、Ｃ：ビス（２，４，６－トリメチルべンゾイル）フェニルホスフィンオキサイド２．５質量％以下、Ｄ：エトキシ（２，４，６－トリメチルベンゾイル）フェニルホスフィンオキサイド６．５～１３質量％、Ｅ：アミン変性オリゴマー０．５～１５質量％、Ｆ：白色顔料１７質量％以下、または含まない
【選択図】なし
","特開2022-030775","","特許7354502","","","特許 有効","登録公報の発行","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-2022-030775/11/ja"
"特開2022-030295","特願2020-134191","2020/08/06","2022/02/18","アンカーコート剤、及び、そのフレキソ印刷物の製造方法","サカタインクス株式会社,レンゴー株式会社","C09D201/00,C09D5/02,C09D5/00@D,C09D7/65,C09D7/61,C09D133/00","(57)【要約】      （修正有）
【課題】適切な粘度を有し、ミスチング現象を抑制することができ、印刷媒体に対して均一に必要量転移することができ、塗膜耐性に優れた塗膜が得られるアンカーコート剤を提供する。
【解決手段】エマルション、セルロースエーテル及び／又はポリビニルアルコール、並びに、水性媒体を含有するアンカーコート剤。好ましくは、前記セルロースエーテルは、ヒドロキシプロピルメチルセルロース、及び、ヒドロキシエチルメチルセルロースから選ばれ、前記エマルションの酸価が、５０ｍｇＫＯＨ／ｇ未満である。
【選択図】なし
","特開2022-030295","","特許7738385","拒絶2025-007393","","特許 有効","登録公報の発行","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-2022-030295/11/ja"
"特許7022227","特願2021-010707","2021/01/26","2022/02/17","金属印刷用インキ組成物、及びそれを用いた、印刷中のミスチングを低減させる方法","サカタインクス株式会社","C09D11/08,B41M1/28","(57)【要約】
【課題】実用的な流動性を維持しつつ、ミスチング適性を改善することのできる金属印刷用インキ組成物を提供すること。
【解決手段】インキ組成物を構成する樹脂としてある程度の酸価を備えたものを採用し、併せて、インキ組成物へアルカノールアミンを添加することにより、ミスチングの発生を低減させつつ、実用的な流動性を維持できる。すなわち、色顔料、樹脂及び溶剤を含んでなる金属印刷用インキ組成物であって、上記樹脂の少なくとも一部の酸価が２５ｍｇＫＯＨ／ｇ以上であり、さらにアルカノールアミン化合物を含むことを特徴とする金属印刷用インキ組成物を用いればよい。
【選択図】なし
","特開2022-114396","","特許7022227","","","特許 有効","年金の支払い","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-7022227/15/ja"
"特許7662647","特願2022-540120","2021/07/08","2022/02/03","活性エネルギー線硬化型インクジェット印刷用インク組成物","サカタインクス株式会社","C09D11/38,B41J2/01,501,B41M5/00,120","null","WO2022/024705","","特許7662647","","","特許 有効","登録公報の発行","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-7662647/15/ja"
"特許7651577","特願2022-540121","2021/07/08","2022/02/03","活性エネルギー線硬化型インクジェット印刷用インク組成物","サカタインクス株式会社","C09D11/38,B41M5/00,120,B41J2/01,501","null","WO2022/024706","","特許7651577","","","特許 有効","登録公報の発行","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-7651577/15/ja"
"特許7631637","特願2022-540119","2021/07/08","2022/02/03","活性エネルギー線硬化型インクジェット印刷用インク組成物","サカタインクス株式会社","C09D11/38,B41J2/01,501,B41M5/00,120","null","WO2022/024704","","特許7631637","","","特許 有効","登録公報の発行","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-7631637/15/ja"
"特開2022-021270","特願2020-124796","2020/07/21","2022/02/02","フィルム用グラビア印刷インキ組成物","サカタインクス株式会社","C09D11/10","(57)【要約】
【課題】押出ラミネート後において優れたラミネート強度を有するフィルム用グラビア印刷インキ組成物を提供すること。
【解決手段】顔料、ポリウレタン樹脂及び有機溶剤を含有するフィルム用グラビア印刷インキ組成物であり、フィルム用グラビア印刷インキ組成物の固形分中に、数平均分子量が５００以上の酸基含有化合物を０．０４～７．０質量％含有し、かつ、アルキルイミダゾリン化合物及び／又はアルケニルイミダゾリン化合物を含有するフィルム用グラビア印刷インキ組成物。
【選択図】なし
","特開2022-021270","","特許7509595","","","特許 有効","登録公報の発行","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-2022-021270/11/ja"
"特許6998490","特願2021-140164","2021/08/30","2022/01/18","光硬化型インクジェット印刷用インク組成物","サカタインクス株式会社","C09D11/38,C09D11/30","(57)【要約】      （修正有）
【課題】ＬＥＤ硬化性と耐黄変性に優れるのみではなく、溶解性にも優れ、同時に無溶媒でも適切な粘度に調整できる光硬化型インクジェット印刷用インク組成物を提供する。
【解決手段】光重合性成分全体に対して、アミン変性オリゴマーを１．０～１０．０質量％、光重合性成分全体を１００質量部としたときに、下記式で表される光重合開始剤を１．０～４０．０質量部及びチオキサントン系増感剤を０．３～５．０質量部含有する光硬化型インクジェット印刷用インク組成物。

【選択図】なし
","特開2023-034087","","特許6998490","","","特許 有効","年金の支払い","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-6998490/15/ja"
"特開2022-011056","特願2020-111927","2020/06/29","2022/01/17","バリア性コーティング組成物、及び、バリア性複合フィルム","サカタインクス株式会社","C09D201/00,C09D183/06,C09D5/00@Z,B32B27/00,101","(57)【要約】
【課題】通常条件及び水付け条件においてラミネート強度に優れ、かつ、シール強度、ガスバリア性にも優れたバリア性複合フィルムを得ることができるバリア性コーティング組成物を提供する。
【解決手段】エチレン鎖を有する高極性樹脂と、テトラアルコキシシランの加水分解物及び／又はテトラアルコキシシランオリゴマーの加水分解物と、溶媒とを含有し、前記エチレン鎖を有する高極性樹脂と、前記テトラアルコキシシラン加水分解物及び／又はテトラアルコキシシランオリゴマーの加水分解物との質量比率（エチレン鎖を有する高極性樹脂の質量／テトラアルコキシシランの加水分解物及びテトラアルコキシシランオリゴマーの加水分解物の質量）が、５５／４５～２５／７５であることを特徴とするバリア性コーティング組成物。
【選択図】なし
","特開2022-011056","","特許7779644","","","特許 有効","登録公報の発行","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-2022-011056/11/ja"
"特許6994601","特願2021-141847","2021/08/31","2022/01/14","プライマー組成物","サカタインクス株式会社","C09D201/00,C09D11/54,C09D5/02,C09D5/00@D,B41M5/00,132,B41J2/01,501,C09D7/61,C09D7/63,C09D123/00,C09D175/04,C09D7/45,C09D7/40,B41M1/30@D","(57)【要約】
【課題】保存安定性に優れ、塗布適性、塗布均一性、塗布安定性、透明性、プライマー塗布層上へのインクジェット印刷によるインク耐滲み性及びベタ画像の印刷性に優れるプライマー組成物を提供すること。
【解決手段】下記の樹脂エマルジョン、凝集促進剤、界面活性剤、及び水を含有するプライマー組成物、
  前記樹脂エマルジョンはポリオレフィン系樹脂エマルジョン及びウレタン系樹脂エマルジョンから選ばれる少なくとも１種、
  前記界面活性剤は、アセチレン系界面活性剤、及びシリコーン系界面活性剤からなる群より選ばれる１つ以上の界面活性剤（Ａ）、
  前記界面活性剤（Ａ）以外のノニオン性界面活性剤（Ｂ）、
  前記ノニオン性界面活性剤（Ｂ）は、ＨＬＢ値が１０．０以上１５．５未満であり、分子内に複数のポリオキシアルキレン基を有し、さらにポリオキシアルキレン基含有脂肪酸グリセリル、ポリオキシアルキレン基含有脂肪族アミン、及びポリオキシアルキレン基含有ソルビタン脂肪酸エステルからなる群より選ばれる１つ以上のノニオン性界面活性剤、
前記プライマー組成物中、前記ノニオン性界面活性剤（Ｂ）の含有割合が、３．０質量％以下。
【選択図】なし
","特開2023-035196","","特許6994601","","","特許 有効","年金の支払い","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-6994601/15/ja"
"特許6994600","特願2021-141846","2021/08/31","2022/01/14","プライマー組成物","サカタインクス株式会社","C09D201/00,C09D11/54,C09D5/02,C09D5/00@D,B41M5/00,132,B41J2/01,501,C09D7/61,C09D7/63,C09D123/00,C09D175/04,C09D7/40,C09D7/45","(57)【要約】
【課題】保存安定性に優れ、プライマー製造直後及び一ヶ月後の印刷適性に優れ、更にプライマー組成物の皮膜の乾燥性及び印刷後のプライマー皮膜の透明性に優れるプライマー組成物を提供すること。
【解決手段】下記の樹脂エマルジョン、凝集促進剤、界面活性剤、及び水を含有するプライマー組成物、
  前記樹脂エマルジョンはポリオレフィン系樹脂エマルジョン及びウレタン系樹脂エマルジョンから選ばれる少なくとも１種、
  アセチレン系界面活性剤、及びシリコーン系界面活性剤から選ばれる１つ以上の界面活性剤（Ａ）、
  前記界面活性剤（Ａ）以外のノニオン性界面活性剤（Ｂ）は、ＨＬＢ値が１０．０以上１５．５未満の、分子内に複数のポリオキシアルキレン基を有する、ポリオキシアルキレン基含有脂肪酸グリセリル、ポリオキシアルキレン基含有脂肪族アミン、及びポリオキシアルキレン基含有ソルビタン脂肪酸エステルからなる群より選ばれる１つ以上、
  前記プライマー組成物中、前記ノニオン性界面活性剤（Ｂ）の含有割合が、３．０質量％以下、
  有機溶剤を含有しないか、又は前記プライマー組成物中の有機溶剤の含有量が１．０質量％以下である。
【選択図】なし
","特開2023-035195","","特許6994600","","","特許 有効","年金の支払い","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-6994600/15/ja"
"特開2022-007965","特願2021-013631","2021/01/29","2022/01/13","光硬化型インクジェット印刷用インク組成物","サカタインクス株式会社","C09D11/30,C09D11/38,B41J2/01,501,B41J2/01,127,B41M5/00,120,B41J2/01,129,C09D11/326","(57)【要約】      （修正有）
【課題】硬化性、タック性、密着性、折曲げ耐性、耐擦過性、耐水性、耐エタノール性等に優れる光硬化型インクジェット印刷用インク組成物を提供する。
【解決手段】下記Ａ～Ｆの要件を全て満たす光硬化型インクジェット印刷用インク組成物。Ａ：ビニルメチルオキサゾリジノン、Ｎ，Ｎ－ジメチルアクリルアミド、ベンジルアクリレート、及びＮ－ビニルカプロラクタムから選ばれた１種以上の化合物の合計の含有量が３０．０質量％以上
Ｂ：炭素数が６以上の飽和炭化水素基含有単官能又は多官能モノマーから選ばれた１種以上の化合物の合計の含有量が１５．０質量％以上
Ｃ：ビス（２，４，６－トリメチルべンゾイル）フェニルホスフィンオキサイドの含有量が３.５質量％以上
Ｄ：２種の光重合開始剤の含有量の組み合わせを規定する項であり
Ｅ：アミン変性オリゴマーの含有量が０．５～１５．０質量％
Ｆ：色材
【選択図】なし
","特開2022-007965","","特許7354505","","","特許 有効","登録公報の発行","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-2022-007965/11/ja"
"特開2021-197227","特願2020-101254","2020/06/10","2021/12/27","プラズマ含有ガス製造装置","サカタインクス株式会社","H05H1/24,B41F23/04@Z","(57)【要約】      （修正有）
【課題】プラズマ放電によりプラズマ含有ガスを製造する際に発生する電極の熱化が抑制された、装置コスト及び利便性に優れたプラズマ含有ガス製造装置を提供すること。さらに、生成したプラズマの消失・失活を抑制し、プラズマ濃度が高いプラズマ含有ガスを安定して製造できるプラズマ含有ガス製造装置を提供すること。
【解決手段】空間を空けて配置される一対の電極２ａ、２ｂ、一対の電極間に形成され、電界を形成して放電することで、空間内のガスをプラズマ含有ガスとするプラズマ処理空間３、少なくとも一方の電極に隣接し、プラズマ処理空間内に設けられる誘電体４、を有し、一対の電極２ａ、２ｂの少なくとも一方が液体電極である、プラズマ含有ガス製造装置１。
【選択図】図１
","特開2021-197227","","特許7516700","","","特許 有効","登録公報の発行","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-2021-197227/11/ja"
"特開2021-195525","特願2020-178641","2020/10/26","2021/12/27","ガスバリア性コーティング剤、ガスバリア性コーティング層、および積層体","サカタインクス株式会社","C09D105/00,C09D7/63","(57)【要約】      （修正有）
【課題】固形分濃度を高めることができるバイオマスを利用したガスバリア性コーティング剤を提供すること。
【解決手段】カルボキシル基を有する多糖類と、アルコキシシラン化合物の加水分解縮合物と、アルコールと、塩基性化合物と、水を含有するガスバリア性コーティング剤。好ましくは、前記ガスバリア性コーティング剤中、前記カルボキシル基を有する多糖類および前記アルコキシシラン化合物の加水分解縮合物の合計の割合が、３質量％以上である。
【選択図】なし
","特開2021-195525","","特許7638079","","","特許 有効","登録公報の発行","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-2021-195525/11/ja"
"特開2021-195524","特願2020-178585","2020/10/26","2021/12/27","ガスバリア性コーティング剤、ガスバリア性コーティング層、および積層体","サカタインクス株式会社","C09D105/00,C09D7/63","(57)【要約】      （修正有）
【課題】固形分濃度を高めることができるバイオマスを利用したガスバリア性コーティング剤を提供すること。
【解決手段】カルボキシル基を有する多糖類と、アミノ基を有するアルコキシシラン化合物および／またはその加水分解縮合物と、アルコールと、水を含有するガスバリア性コーティング剤。好ましくは、前記ガスバリア性コーティング剤中、前記カルボキシル基を有する多糖類と、前記アミノ基を有するアルコキシシラン化合物および／またはその加水分解縮合物の合計の割合が、３質量％以上である。
【選択図】なし
","特開2021-195524","","特許7583573","","","特許 有効","登録公報の発行","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-2021-195524/11/ja"
"特開2021-187896","特願2020-091791","2020/05/26","2021/12/13","フィルム用グラビア印刷インキ組成物、印刷方法、印刷物及びラミネート積層体","サカタインクス株式会社","C09D11/102,B41M1/30@D,C09D11/03","(57)【要約】
【課題】押出ラミネート後において優れたラミネート強度を有するフィルム用グラビア印刷インキ組成物を提供すること。
【解決手段】顔料、ポリウレタン樹脂及び有機溶剤を含有するフィルム用グラビア印刷インキ組成物であり、
  フィルム用グラビア印刷インキ組成物の固形分中に、アルキルイミダゾリン化合物及び／又はアルケニルイミダゾリン化合物を含有するフィルム用グラビア印刷インキ組成物。
【選択図】なし
","特開2021-187896","","特許7461222","","","特許 有効","登録公報の発行","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-2021-187896/11/ja"
"特開2021-181542","特願2020-088008","2020/05/20","2021/11/25","光硬化型インクジェット印刷用インク組成物","サカタインクス株式会社","C09D11/30","(57)【要約】
【課題】光硬化型インクジェット印刷用インク組成物の、印刷時の吐出安定性、硬化した塗膜のタック性、基材密着性、耐折り曲げ性、耐擦性及び耐溶剤性を、全て向上させること。
【解決手段】色材と光重合性成分と光重合開始剤を含み、下記（１）～（３）の条件を全て満たす光硬化型インクジェット印刷用インク組成物。
（１）光重合性成分全体に対し、エチレンオキサイド変性二官能モノマーを５．０～４０．０質量％、及び単官能モノマーを６０．０質量％以上含む
（２）上記エチレンオキサイド変性二官能モノマーのＴｇが２０℃以下である
（３）上記単官能モノマーから成る共重合体の理論Ｔｇが２０～４０℃である  
【選択図】なし
","特開2021-181542","","特許7502894","","","特許 有効","登録公報の発行","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-2021-181542/11/ja"
"特開2021-178908","特願2020-084157","2020/05/12","2021/11/18","水性インクジェット白色インク組成物保管方法","サカタインクス株式会社","C09D11/30,B41M5/00,120,B41J2/01,501,C09D11/322","(57)【要約】
【課題】長期にわたり保管したり、運搬するなどしても、水性インクジェット白色インク組成物中の顔料が沈殿せず、または沈殿しても、容易に再分散可能である保管や運搬の方法を提供すること。
【解決手段】酸化チタン及び顔料分散剤を含有する水性インクジェット白色インク組成物をタンクに収納し、                        
タンク内の、水性インクジェット白色インク組成物全体の温度を－５～－３５℃に維持する保管方法。                              
【選択図】なし
","特開2021-178908","","特許7415109","","","特許 有効","登録公報の発行","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-2021-178908/11/ja"
"特開2021-177204","特願2020-081875","2020/05/07","2021/11/11","ブラックマトリックス用顔料分散組成物、およびブラックマトリックス用顔料分散レジスト組成物","サカタインクス株式会社","G02B5/20,101,C09D17/00,G03F7/004,501,G03F7/004,505,G03F7/027","(57)【要約】
【課題】低反射率を有するブラックマトリックス用顔料分散レジスト組成物が得られる、分散安定性に優れたブラックマトリックス用顔料分散組成物を提供すること。
【解決手段】カーボンブラックおよび／またはラクタムブラック、シリカ、塩基性基含有顔料分散剤、アルカリ可溶性樹脂、ならびに溶剤を含むブラックマトリックス用顔料分散組成物であって、前記シリカは、ヘキサメチルシラザンで表面処理されたシリカであり、前記カーボンブラックおよび／またはラクタムブラック１００質量部に対して、前記シリカが４０質量部以下であるブラックマトリックス用顔料分散組成物。
【選択図】なし
","特開2021-177204","","特許7479189","","","特許 有効","登録公報の発行","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-2021-177204/11/ja"
"特開2021-176970","特願2021-119438","2021/07/20","2021/11/11","インキ組成物、当該インキ組成物を用いて印刷してなる印刷物","サカタインクス株式会社","C09D11/037,B41M1/30@D,B41M3/14","(57)【要約】      （修正有）
【課題】顔料の分散安定性、印刷物の耐候性、印刷物の発光適性、印刷物の耐ブロッキング性などの印刷適性を十分に備えたインキ組成物を提供すること。
【解決手段】顔料、バインダー樹脂、および溶剤を含む裏刷り印刷用インキ組成物であって、前記インキ組成物は、紫外線照射下での印刷物の真贋判定に用いられ、前記顔料が、Ｃ．Ｉ．ピグメントイエロー１２、Ｃ．Ｉ．ピグメントイエロー１３、Ｃ．Ｉ．ピグメントイエロー１４、Ｃ．Ｉ．ピグメントイエロー１５、Ｃ．Ｉ．ピグメントイエロー１６、Ｃ．Ｉ．ピグメントイエロー１７、Ｃ．Ｉ．ピグメントイエロー５５等からなる群より選ばれる１種以上の蛍光性有機顔料であり、前記バインダー樹脂が、ポリウレタン樹脂であるベースポリマーと、セルロース誘導体であり、前記ベースポリマーと前記セルロース誘導体の質量比が６５／３５～９０／１０であるインキ組成物。
【選択図】なし
","特開2021-176970","","特許7116227","","","特許 有効","年金の支払い","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-2021-176970/11/ja"
"特許6960555","特願2021-107985","2021/06/29","2021/11/05","活性エネルギー線硬化型インクジェット用インク組成物","サカタインクス株式会社","C09D11/38,C09D11/30,B41J2/01,501,B41M5/00,120","(57)【要約】
【課題】マイグレーションを少なくするためのインクジェット用インク組成物は知られているが、それに加えて、樹脂フィルムへの十分な密着性と優れたＬＥＤ硬化性を備えた上で、より厳しい性質が求められる食品包装の用途のフィルムに対して印刷を行うこと。
【解決手段】 下記（Ａ）～（Ｅ）の要件を全て満たす活性エネルギー線硬化型インクジェット用インク組成物。
（Ａ）ヒドロキシ基含有単官能（メタ）アクリレートを全重合性成分の合計量中２０．０～６０．０質量％含有する
（Ｂ）エーテル結合を有する多官能モノマーを含有する
（Ｃ）アミン変性オリゴマーを全重合性成分の合計量中１０．０～５０．０質量％含有する
（Ｄ）重合開始剤として、フェニル（２，４，６－トリメチルベンゾイル）ホスフィン酸エチルを含有する
（Ｅ）高分子増感剤を含有する
【選択図】なし
","特開2023-005799","","特許6960555","","","特許 有効","年金の支払い","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-6960555/15/ja"
"特許6960036","特願2020-196416","2020/11/26","2021/11/05","オフセット印刷用中性湿し水組成物、及び濃縮湿し水組成物","サカタインクス株式会社","B41N3/08,101","(57)【要約】
【課題】印刷機に用いられている鉄製部材の錆を生じさせにくく、機上現像方式の印刷版を用いた場合の損紙を低減させることのできるオフセット印刷用中性湿し水組成物を提供すること。
【解決手段】炭素数６～１４の脂肪族二塩基酸の塩を湿し水組成物に添加すると、防錆性と機上現像性との両方を向上させることができる。具体的には、ｐＨが５を超え９未満のオフセット印刷用中性湿し水組成物であって、組成物の全量に対して、炭素数６～１４の脂肪族二塩基酸の塩を０．０００１～０．０４質量％含有することを特徴とするオフセット印刷用中性湿し水組成物を用いればよい。
【選択図】なし
","特開2022-084485","","特許6960036","","","特許 有効","年金の支払い","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-6960036/15/ja"
