"文献番号","出願番号","出願日","公知日","発明の名称","出願人/権利者","FI","要約","公開番号","公告番号","登録番号","審判番号","その他","ステージ","イベント詳細","文献URL"
"特開2019-090465","特願2017-218861","2017/11/14","2019/06/13","竪配管の施工方法","高砂熱学工業株式会社","F16L1/00@C,E04F17/08@A,E04G21/18@C","(57)【要約】      （修正有）
【課題】複数本の竪管部材を順次接続して竪配管を施工するにあたり、隙間調整作業を効率よくできるようにする。
【解決手段】複数本の竪管部材を順次接続して竪配管を施工する方法であって、先に建物に固定された竪管部の上端部に位置調整治具２を装着し、位置調整治具２を用いて、次の竪管部材の下端部を、先に建物に固定された竪管部材の上端部に対して位置調整し、先に建物に固定された竪管部材の上端部と次の竪管部材の下端部を溶接して接続する工程を繰り返し行うことを特徴とする。竪管部材同士の端部間の隙間を位置調整治具２を用いて調整することにより、隙間調整作業を効率よく行うことができ、作業時間が短縮され、作業員も低減できる。
【選択図】図２
","特開2019-090465","","特許7309317","拒絶2022-007572","","特許 有効","登録公報の発行","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-2019-090465/11/ja"
"特開2019-078426","特願2017-203707","2017/10/20","2019/05/23","空調システム及び空調方法","ジョンソンコントロールズ株式会社,ダイキン工業株式会社,株式会社日建設計,高砂熱学工業株式会社","F24F11/02,103@D,F24F11/46,F24F11/54,F24F11/61,F24F11/64,F24F11/72,F24F11/89,F24F110:00,F24F110:10,F24F110:22,F24F140:00,F24F11/80,F24F11/74,F24F11/81","(57)【要約】
【課題】快適性と省エネルギー性に対する拡張性が高く、且つ管理コストが低く、利便性に優れた空調システムを提供することを課題とする。
【解決手段】中央制御装置と、第一のパッケージ型空調機と、を備え、中央制御装置は、第一のパッケージ型空調機の吹出し空気の温度を設定し、第一のパッケージ型空調機へ吹出し空気の設定温度に関する制御信号を送信し、第一のパッケージ型空調機は、中央制御装置から吹出し空気の設定温度に関する制御信号を受信した場合に、吹出し空気の設定温度に関する制御信号の要求に応じて吹出し空気の温度を制御する、空調システム。
【選択図】図１
","特開2019-078426","","特許6994217","","","特許 有効","年金の支払い","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-2019-078426/11/ja"
"特開2019-068773","特願2017-196928","2017/10/10","2019/05/09","藻類培養装置","高砂熱学工業株式会社","C12M1/00@E","(57)【要約】
【課題】エネルギー消費量を低減することが可能な藻類培養装置を提供すること。
【解決手段】一実施形態の藻類培養装置は、藻類の培養液を貯留する培養槽と、前記培養槽の長手方向に沿って配置された供給主管と、前記供給主管の壁面に、前記供給主管の軸方向に沿って所定の間隔を有して形成され、前記培養槽に前記培養液を供給して前記培養槽の深さ方向に前記培養液の流れを形成する複数の貫通孔と、を有する。
【選択図】図１
","特開2019-068773","","特許7149696","","","特許 有効","年金の支払い","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-2019-068773/11/ja"
"特開2019-066155","特願2017-195189","2017/10/05","2019/04/25","デシカントロータを用いた外気処理機及び外気処理方法","高砂熱学工業株式会社","F24F3/147,F24F1/00,441,F24F11/02,102@D,F24F11/70,F24F1/0038,441,F24F110:12,F24F11/86,F24F1/0038,F24F110:10,F24F110:20","(57)【要約】      （修正有）
【課題】外気処理する際に外気の温湿度を所望の値へ制御することが容易であり、かつ外気温湿度に応じて、柔軟に運転が行われ、外気を好適に処理することのできるデシカントロータを用いた外気処理機及び外気処理方法を提供する。
【解決手段】給気路１と、排気路２と、デシカントロータ３と、給気路１に設けられる第一の熱交換器４と、排気路２に設けられる第二の熱交換器５と、を有する第一のヒートポンプユニット１０と、給気路１に設けられる第三の熱交換器６と、排気路２に設けられる第四の熱交換器７と、を有し、第一のヒートポンプユニット１０とは冷凍サイクルが独立した第二のヒートポンプユニット１３と、第一のヒートポンプユニット１０の容量制御を行い、第二のヒートポンプユニット１３の容量制御を行う制御手段と、を備え、第二の熱交換器５と第四の熱交換器７は、デシカントロータ３の近傍かつ気流を遮る方向に並べて設けられる外気処理機である。
【選択図】図１
","特開2019-066155","","特許7078375","","","特許 有効","年金の支払い","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-2019-066155/11/ja"
"特開2019-066123","特願2017-193463","2017/10/03","2019/04/25","空調システム及び施設","高砂熱学工業株式会社","F24F7/10,101@A,F24F5/00@K,F24F13/06@C,F24F7/10,101@B","(57)【要約】
【課題】既存の空調設備や生産設備変更に対する空調システムの改修工事に伴うコストを低減し工期を短縮する。
【解決手段】空調システムは、屋内の居室空間と天井空間とを、床面と平行に配置される格子状のフレームによって区分するシステム天井と、冷却した空気を居室空間に給気し、給気された空気よりも温度が高い居室空間内の空気が天井空間に上昇して排出されることで、居室空間内の空気を換気する置換空調機と、機内に熱交換器を有し、居室空間における局所的な冷却箇所に応じて、フレームにより形成される枠のいずれかに移設可能に設置され、機内で冷却した冷気を居室空間の床側に向けて送風するとともに、居室空間からシステム天井を通じて上昇する空気が通過する天井空間に排熱を排出するスポット空調機と、を備える。
【選択図】図１
","特開2019-066123","","特許7001414","","","特許 有効","年金の支払い","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-2019-066123/11/ja"
"特開2019-052812","特願2017-178180","2017/09/15","2019/04/04","液体散布装置およびその制御方法","アクアス株式会社,高砂熱学工業株式会社,東芝キヤリア株式会社","F24F1/14,F24F11/02,102@G,B05B17/00,F24F11/46,F24F11/49,F24F11/87,F24F140:00","(57)【要約】
【課題】空気熱交換器の表面における不純物等の汚れを取り除きながら、同時にタンク内の液体の汚れも低減できる液体散布装置およびその制御方法を提供する。
【解決手段】タンクの液体を空気熱交換器に必要に応じて散布し、空気熱交換器から流下する液体をタンクに回収する。タンクを希釈する際に、タンク内の液体に対する希釈用の液体を空気熱交換器に散布する。
【選択図】図１
","特開2019-052812","","特許6980469","","","特許 有効","年金の支払い","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-2019-052812/11/ja"
"特開2019-052811","特願2017-178177","2017/09/15","2019/04/04","液体散布装置およびその制御方法","アクアス株式会社,高砂熱学工業株式会社,東芝キヤリア株式会社","F25B39/04@V,F24F1/42","(57)【要約】
【課題】異物収集器内の異物を自動的に除去することができる液体散布装置およびその制御方法を提供する。
【解決手段】タンクの液体を空気熱交換器に散布する第１散布手段、および洗浄用の液体を空気熱交換器に散布する第２散布手段を備え、これら散布に伴い空気熱交換器から流下する液体をタンクに回収する。タンクから空気熱交換器へと流れる液体の流路に異物収集器を設け、その液体に含まれる異物を異物収集器で収集する。そして、上記流路における液体の流れとは逆の方向で異物収集器に水を流すことにより同異物収集器内の異物を排出する排出手段を設けるとともに、第１散布手段による散布を必要に応じて実行し、この散布の終了後、第２散布手段による散布および排出手段による排出を必要に応じて選択的に実行する。
【選択図】図１
","特開2019-052811","","特許6869861","","","特許 有効","年金の支払い","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-2019-052811/11/ja"
"特開2019-027052","特願2017-144665","2017/07/26","2019/02/21","冷凍機の先行揚重方法","高砂熱学工業株式会社,特許機器株式会社","E04G21/14,F24F13/32","(57)【要約】
【課題】工期を短縮することが可能な冷凍機の先行揚重方法を提供すること。
【解決手段】一実施形態の冷凍機の先行揚重方法は、鉄骨建方中に冷凍機を揚重する先行揚重方法であって、梁の上に本設用鋼材を設置する工程と、前記本設用鋼材の上に仮設用鋼材を設置する工程と、前記仮設用鋼材の上に防振機器を設置する工程と、前記防振機器の上に冷凍機を設置する工程と、前記冷凍機を設置した後に前記仮設用鋼材を取り外す工程と、を有する。
【選択図】図１
","特開2019-027052","","特許6897934","","","特許 有効","年金の支払い","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-2019-027052/11/ja"
"特開2019-020083","特願2017-141023","2017/07/20","2019/02/07","施工方法","高砂熱学工業株式会社","F24F5/00,101@Z,F24F3/044","(57)【要約】
【課題】空調設備の施工に要する作業工数の削減及びメンテナンス性の向上を図る。
【解決手段】空調機器を設置する施工方法は、機内を通過する空気の温度を調整する既製の空調機器の空気経路上に配設される空調部品を既製の空調機器に組付可能に加工する製作工程と、空調部品を既製の空調機器に組付けて一体化する組付工程と、既製の空調機器と機外の空調設備とを、既製の空調機器に一体化された空調部品を通じて連結する連結工程と、を有する。
【選択図】図１５
","特開2019-020083","","特許7071069","","","特許 有効","年金の支払い","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-2019-020083/11/ja"
"特開2019-016016","特願2017-130573","2017/07/03","2019/01/31","登録プログラム、携帯端末及び登録方法","高砂熱学工業株式会社","G06Q50/04,G06K19/08,030,G06K19/06,037,G06K19/077,248,G06K19/077,224","(57)【要約】
【課題】建築設備に用いられる資機材を管理する際の管理負荷を低減させる。
【解決手段】登録プログラムであって、資機材を、所定の建築設備に取り付け、該建築設備の一部として機能させるまでの複数の作業工程のうち、１の作業工程を選択する選択手順と、選択された前記作業工程に応じた読取手段によって、前記資機材に貼り付けられた識別部材より読み取られた、前記資機材を識別するための識別情報を取得する取得手順と、選択された前記作業工程を示す情報を、取得された前記識別情報と対応付けて、前記資機材を管理するサーバ装置に送信する送信手順とをコンピュータに実行させる。
【選択図】図１３
","特開2019-016016","","特許7097159","拒絶2021-009839","","特許 有効","年金の支払い","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-2019-016016/11/ja"
"特開2019-015421","特願2017-131108","2017/07/04","2019/01/31","施工方法、共用チャンバ及びドレンパン","高砂熱学工業株式会社","F24F13/02@A,F24F1/00,361@D,F24F1/00,426,F24F13/02@F,F24F1/0007,361@D,F24F1/0047","(57)【要約】
【課題】空調設備の施工及びメンテナンスに要する作業工数の削減を図る。
【解決手段】空調機器を設置する施工方法は、機内を通過する空気の温度を調整する既製の空調機器の空気経路用の接続口と、既製の空調機器を設置する現場に集合する各空調ダクトの接続口とを繋ぐ空調部品を製作する製作工程と、空調部品を既製の空調機器に組付けて一体化する組付工程と、既製の空調機器の空気経路用の接続口と、現場に集合する各空調ダクトの接続口とを、既製の空調機器に一体化された空調部品を通じて連結する連結工程と、を有する。
【選択図】図９
","特開2019-015421","","特許6908220","","","特許 有効","年金の支払い","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-2019-015421/11/ja"
"特開2019-002567","特願2018-147251","2018/08/03","2019/01/10","拡径配管と挿入配管、および、挿入配管","高砂熱学工業株式会社","F16L13/08,B23K1/00,330@G,B23K31/02,310@B,B23K101:06","(57)【要約】      （修正有）
【課題】開口による強度不足の問題を解消しつつ、簡便な方法で加熱箇所のみに局所的に非酸化性ガスを注入してろう付けする方法を提供する。
【解決手段】２つの配管１、２の端部同士をろう付けして接合する方法であって、一方の配管１の端部に設けられた拡径部１０に、他方の配管２の端部を挿入してろう付けするにあたり、他方の配管２の端部であって、拡径部１０に挿入される位置に開口部が設けられ、開口部が拡径部１０にまだ挿入される前の位置まで、他方の配管２の端部を拡径部１０に挿入した状態で、開口部から２つの配管１、２の内部に非酸化性ガスを注入し、開口部が拡径部１０に挿入される位置まで、他方の配管２の端部を拡径部１０に挿入し、２つの配管１，２の端部同士をろう付けして接合する。
【選択図】図４
","特開2019-002567","","特許6785270","","","特許 有効","年金の支払い","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-2019-002567/11/ja"
"再表2018/225602","特願2019-523485","2018/05/30","2018/12/13","蓄熱システム、および蓄熱システムの運転方法","パナソニック株式会社,高砂熱学工業株式会社","F28D20/00@H,F17C11/00@C,F28D20/00@A,F24H1/00,631@A,F24H1/00,631@H,F24H1/18@Z,F24D18/00,F24D101:10","(57)【要約】
  合金温度に対する解離圧の特性が互いに異なる複数の水素吸蔵合金タンク（１０）、（１１）を備えた蓄熱システム（１）において、第１のタンク（１０）内の水素吸蔵合金（Ａ）から第２のタンク（１１）内の水素吸蔵合金（Ｂ）に水素を移動させて、水素吸蔵反応で生じる温熱を利用して温水を製造する第１の運転モードと、第２のタンク（１１）内の水素吸蔵合金（Ｂ）から第１のタンク（１０）内の水素吸蔵合金（Ａ）に水素を移動させる第２の運転モードとを実行するように構成する。
","WO2018/225602","","特許7033589","","再表2018/225602","特許 有効","年金の支払い","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-2018-225602/19/ja"
"特開2018-192482","特願2017-096012","2017/05/12","2018/12/06","配管の穴開け装置と穴開け方法、および配管接合方法","高砂熱学工業株式会社","B21D28/34@G,B26F1/32@J,B26F1/32@U,B21D28/28,B23K1/00,330@G,B30B12/00@A","(57)【要約】
【課題】空調設備の設置現場などにおいても、容易に配管の端部に穴を開ける作業を行うことができる穴開け装置を提供する。
【解決手段】配管ａの端部に穴ｂを開けるための穴開け装置１であって、固定部１０と、操作部（ハンドル棒２５）によって固定部１０に対してスライド移動させられるスライド体１２とを有し、固定部１０とスライド体１２の一方にパンチ１６が設けられ、他方にダイ３０が設けられ、固定部１０には、配管ａの端部を位置決めするための所定の外径Ｄと厚さＴを有するストッパー３５が設けられており、穴開けされる配管ａの内径がストッパー３５の外径Ｄよりも小さい場合は、配管ａの先端面がストッパー３５の前面に当接して位置決めされ、穴開けされる配管ａの内径がストッパー３５の外径Ｄよりも大きい場合は、配管ａの端部の内側にストッパー３５が入り込んで位置決めされる。
【選択図】図１
","特開2018-192482","","特許6921620","","","特許 有効","年金の支払い","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-2018-192482/11/ja"
"特開2018-172280","特願2018-137872","2018/07/23","2018/11/08","二酸化塩素ガス発生システム、二酸化塩素ガス発生装置及び二酸化塩素ガス発生方法","高砂熱学工業株式会社","C01B11/02@F,A61L2/20,A61L9/01@F,A61L9/015,C01B7/00@A,A01N59/00@A,A01N25/00,102,A01P1/00,A61L101:06,A23L3/358,A23B2/788,A61L103:25,A61L103:75,A61L103:80","(57)【要約】
【課題】二酸化塩素ガスを発生でき、かつ、二酸化塩素ガスを従来よりも短時間で分解できる技術を提供する。
【解決手段】二酸化塩素ガスを発生する二酸化塩素ガス発生装置と、前記二酸化塩素ガス発生装置から室内に出力された二酸化塩素ガスの残留ガスを取込み、分解する二酸化塩素ガス分解装置と、を備え、前記二酸化塩素ガス分解装置は、酸化マンガンと過マンガン酸塩とのうち少なくとも何れか一方を含有する濾材を含む。
【選択図】図１
","特開2018-172280","","特許6527277","","","特許 有効","年金の支払い","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-2018-172280/11/ja"
"特開2018-169102","特願2017-067289","2017/03/30","2018/11/01","空調方法および空調システム","高砂熱学工業株式会社","F24F7/06@B,F24F3/044","(57)【要約】
【課題】食品工場等の室内を省エネルギーで快適かつ正常な環境に保つことができ、かつ、洗浄後は室内を速やかに乾燥させることができる空調方法と空調システムを提供する。
【解決手段】空調機２０により空調された空気を、作業が行われる室１０の下部に設けられた吹出口１７から室１０内に給気し、室１０の上部に設けられた吸込口１６から室内空気を排気して、室内１０の空調を行う方法であって、室１０内で作業が行われる時には、空調機２０により冷却処理した給気を吹出口１７から室１０内に吹き出し、吸込口１６から室内空気を排気する置換還気方式により室内を空調し、室１０内を乾燥させる時には、空調機２０により加熱処理した給気ＳＡを吹出口１７から室１０内に吹き出し、吸込口１６から室内空気を排気する。室１０内で作業が行われた後に、室１０内を洗浄し、室１０内を洗浄した後、室１０を乾燥させる。
【選択図】図１
","特開2018-169102","","特許6961374","拒絶2021-011959","","特許 有効","年金の支払い","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-2018-169102/11/ja"
"特開2018-165379","特願2017-062746","2017/03/28","2018/10/25","水電解装置、水電解システム、水電解・燃料電池装置及び水電解・燃料電池システム","高砂熱学工業株式会社","C25B15/08,302,C25B1/08,C25B9/00@A,C25B9/20,H01M8/24@R,H01M8/10,H01M8/00@Z,H01M8/02@R,H01M8/04@Z,C25B9/01,C25B9/60,C25B9/77,H01M8/0258,H01M8/10,101,H01M8/1004,H01M8/2483,C25B1/04,C25B9/23,H01M8/2465,H01M8/02","(57)【要約】
【課題】ポンプの動力を抑えつつ水電解の原料水を大量に水電解セルの反応領域に流して、好適な水電解処理を行う。
【解決手段】水電解セル１０は、電解質膜の両側に給電体を配置してなる電極体２１の両側に、水素極側のセパレータ３１、酸素極側のセパレータ４１が設けられている。水電解セル１０は長方形であって、横長かつ鉛直方向に配置され、かつ水平方向に積層される。水電解セル１０の下側の長辺に沿って設けられている連通口２４、３４、４４から上側の長辺に沿って設けられている連通口２３、３３、４３に向けて水電解の原料水が供給される。
【選択図】図２
","特開2018-165379","","特許6895784","","","特許 有効","年金の支払い","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-2018-165379/11/ja"
"特開2018-163423","特願2017-059002","2017/03/24","2018/10/18","施工管理システム、施工管理方法、騒音測定方法、携帯端末及びプログラム","株式会社レゴリス,高砂熱学工業株式会社","G06Q50/08,G01H3/00@A","(57)【要約】
【課題】施工の現場における騒音測定を効率化できる施工管理システムを提供することを課題とする。
【解決手段】携帯端末と、サーバ装置と、端末装置とが、ネットワークを介して通信を行う施工管理システムであって、端末装置は測定場所の騒音測定に関する情報をサーバ装置に登録する手段を有し、サーバ装置は測定場所の騒音測定に関する情報を携帯端末に提供する手段を有し、携帯端末は測定場所の騒音測定に関する情報に基づき、図面上に測定場所を表すアイコンと、ユーザに選択されたアイコンが表す測定場所の騒音測定の結果の合否を表示する表示処理手段と、騒音測定器と連動して騒音測定を行う手段と、騒音測定の結果の合否を判定し、判定結果を表示処理手段に表示させる手段とを有することで課題を解決する。
【選択図】図１
","特開2018-163423","","特許6928341","","","特許 有効","年金の支払い","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-2018-163423/11/ja"
"特開2018-163422","特願2017-059001","2017/03/24","2018/10/18","施工管理システム、施工管理方法、風量測定方法、携帯端末及びプログラム","株式会社レゴリス,高砂熱学工業株式会社","G06Q50/08,F24F11/02@N,F24F11/02,103@Z,F24F11/49,F24F11/58,F24F11/74,F24F11/89,F24F110:30,G16Y10/30","(57)【要約】
【課題】施工の現場における風量測定を効率化できる施工管理システムを提供することを課題とする。
【解決手段】携帯端末と、サーバ装置と、端末装置とが、ネットワークを介して通信を行う施工管理システムであって、端末装置は、風量測定場所の情報をサーバ装置に登録する手段を有し、サーバ装置は、風量測定場所の情報を携帯端末に提供する手段を有し、携帯端末は、施工現場における風量測定場所の情報に基づき、施工現場の図面上に風量測定場所を表すアイコンと、ユーザにより選択されたアイコンが表す風量測定場所の風量測定の結果の合否を表示する表示処理手段と、風速測定器と連動して風量測定を行う手段と、風量測定の結果の合否を判定し、判定結果を表示処理手段に表示させる手段とを有することで課題を解決する。
【選択図】図１
","特開2018-163422","","特許6928340","","","特許 有効","年金の支払い","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-2018-163422/11/ja"
"特開2018-162895","特願2017-058929","2017/03/24","2018/10/18","供給システム、供給方法及び課金装置","高砂熱学工業株式会社","F25C5/00,301@Z,F25C5/20@Z","(57)【要約】      （修正有）
【課題】固液二相流体の供給量の計測の精度を向上する技術を提供する。
【解決手段】供給システム１は、固液二相流体を貯留する貯留タンク２と、貯留タンク２に接続され、貯留タンク２から固液二相流体が流入する配管４と、配管４を流れる流体の温度を測定する測定部９と、配管４内の固液二相流体を外部に供給する供給手段５と、外部への固液二相流体の供給が開始された後、測定部９が所定温度より低い温度を検知した場合、外部に供給される固液二相流体の供給量の計測を開始する計測部と、を備える。
【選択図】図１
","特開2018-162895","","特許6809953","","","特許 有効","年金の支払い","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-2018-162895/11/ja"
"特開2018-162888","特願2017-058659","2017/03/24","2018/10/18","間仕切りで複数の空間に分けられたフロアの環境を解析する装置、方法およびプログラム","高砂熱学工業株式会社","F24F11/02,105@B,F24F11/02,105@Z,F24F11/52,F24F11/523,F24F11/58,F24F11/89,F24F110:10,F24F110:20","(57)【要約】
【課題】本願は、環境データの経時的変化をフロアの各部位について同時並行で捉えることが可能な室内環境の解析装置、方法及びプログラムを開示する。
【解決手段】本発明は、室内環境の解析装置であって、物件のフロアの各部に設置された各環境センサから収集される環境データの実測値から、各環境センサの設置箇所間の環境データの推定値を補間計算し、フロアの環境データを値に応じて色分けして表現したコンター図を、実測値と推定値と各環境センサの位置情報とに基づいて生成するコンター図生成手段と、コンター図生成手段が生成するコンター図をアニメーション表示するコンター図表示手段と、を備え、コンター図表示手段は、少なくとも早送り及び巻き戻しを含む再生状態の変更操作を受け付けると、受け付けた変更操作に応じたアニメーション表示を行う。
【選択図】図６
","特開2018-162888","","特許6969130","","","特許 有効","年金の支払い","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-2018-162888/11/ja"
"特開2018-162887","特願2017-058658","2017/03/24","2018/10/18","室内環境の解析装置、方法およびプログラム","高砂熱学工業株式会社","F24F11/02,105@B,F24F11/02,105@Z,H04Q9/00,311@J,F24F11/52,F24F11/523,F24F11/58,F24F11/89,F24F110:10,F24F110:20","(57)【要約】
【課題】本願は、間仕切りが設置されたフロアであっても、当該フロアに離散配置されたセンサから収集される環境データを基にしたコンター図を適正に生成可能にする室内環境の解析装置、方法およびプログラムを開示する。
【解決手段】本発明は、各環境センサから収集される環境データの実測値から、各環境センサの設置箇所間の環境データの推定値を補間計算し、フロアの環境データを値に応じて色分けして表現したコンター図を、実測値と推定値と入力受付手段が受け付けた各環境センサの位置情報とに基づいて生成するコンター図生成手段を備えており、間仕切りの一方の側のコンター図の領域については当該一方の側にある環境センサの実測値を基に色分けして表現を行い、他方の側のコンター図の領域については当該他方の側にある環境センサの実測値を基に色分けして表現する。
【選択図】図６
","特開2018-162887","","特許6870800","","","特許 有効","年金の支払い","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-2018-162887/11/ja"
"特開2018-159502","特願2017-056530","2017/03/22","2018/10/11","接続部材が撤去対象であるか否かを判定する方法および接続部材の撤去方法","高砂熱学工業株式会社","F24F1/26,G01R31/02,G01R31/50,G01R31/54","(57)【要約】
【課題】撤去対象である接続部材か否かを容易に判定できる方法を提供する。
【解決手段】本方法は、第１の確認工程、第２の確認工程および判定工程を含む。第１の確認工程は、接続部材の室外機が接続されていた側において接続部材から選択された一対の第１接続部材ペアを第１の導体で接続し、接続部材の室内機が接続されていた側において接続部材から選択された一対の第２接続部材ペアを第２の導体で接続した状態で、第２接続部材ペア間に電流が流れるか否かを確認する。第２の確認工程は、第１接続部材ペアのうち少なくとも一方から第１の導体を外し、第２接続部材ペアを第２の導体で接続した状態で、第２接続部材ペア間に電流が流れるか否かを確認する。判定工程は、第１の確認工程において電流が流れ、かつ、第２の確認工程において電流が流れない場合に、第２接続部材ペアに含まれる接続部材を撤去対象であると判定する。
【選択図】図３Ｂ
","特開2018-159502","","特許6863658","","","特許 有効","年金の支払い","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-2018-159502/11/ja"
"特開2018-158315","特願2017-057871","2017/03/23","2018/10/11","藻類分離システム、藻類分離方法及び藻類製造方法","高砂熱学工業株式会社","B01D21/01,101@A,C02F1/52@Z,B01D21/01,102,C02F1/28@D,B01J20/08@A,B01J20/10@D,B01J20/18@B,B01J20/20@B,C12M1/00@E,C12N1/12@Z","(57)【要約】
【課題】藻類を沈降分離する際の沈降性を向上させる。
【解決手段】藻類分離システムは、藻類を含む被処理水に１～１２０ｇ－Ｏ3／ｍ3のオゾンを添加するオゾン添加装置と、オゾンが添加された被処理水に含まれる藻類を凝集沈殿させる沈殿槽と、を備える。
【選択図】図１
","特開2018-158315","","特許7002852","","","特許 有効","年金の支払い","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-2018-158315/11/ja"
"特開2018-155543","特願2017-051255","2017/03/16","2018/10/04","診断装置、診断方法、診断プログラムおよび診断システム","高砂熱学工業株式会社","G01M99/00@A","(57)【要約】
【課題】回転機器の診断にかかるメンテナンスコストを抑制できる診断装置を提供する。
【解決手段】本診断装置は、原動機と原動機に接続された被駆動機とを含む回転機器の異常を診断する。本診断装置は、受信部と判定部とを備える。受信部は、原動機と被駆動機の各々に設置され、設置された箇所の振動によって供給されるエネルギーを蓄え、蓄えたエネルギーが所定量に達すると蓄えたエネルギーを用いて信号を無線送信する無線送信機から信号を受信する。判定部は、原動機に設置された無線送信機から受信した信号の受信頻度と、被駆動機に設置された無線送信機から受信した信号の受信頻度との比較に基づいて、原動機または被駆動機のいずれで異常が発生しているかを判定する。
【選択図】図１０
","特開2018-155543","","特許6829119","","","特許 有効","年金の支払い","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-2018-155543/11/ja"
"特開2018-141610","特願2017-037263","2017/02/28","2018/09/13","冷却システム及び冷却方法","高砂熱学工業株式会社","F24F1/42,F25B1/00,381@G,F25B39/04@N,F28G9/00@Z,B01D61/12,C02F1/44@A,B01D61/04,C02F1/32,C02F9/02,C02F9/04,C02F9/12,C02F1/50,510@C,C02F1/50,510@D,C02F1/50,520@B,C02F1/50,531@Q,C02F1/50,531@R,C02F1/50,531@E,C02F1/50,531@F,C02F1/50,540@A,C02F1/50,540@B,C02F1/50,550@C,C02F1/50,560@B,C02F1/50,560@C,C02F1/50,560@E,C02F1/50,560@Z,C02F1/72@Z,C02F1/78,C02F1/28@D,C02F9/00","(57)【要約】
【課題】本願は、不純物付着の防止による空冷式凝縮器の放熱性能の向上を実現させつつも設備費用を抑制する技術を提供することを課題とする。
【解決手段】本発明は、空冷式凝縮器の吸込空気を液体の蒸発潜熱で冷却する冷却システムであって、吸込空気に対して液体を噴霧するノズルと、ノズルから噴霧する液体を、吸込空気を冷却する冷却用液体と冷却用液体の噴霧流路に存在する装置を洗浄する洗浄用液体のうちいずかれ一方に切り替える切り替え装置と、を備える。
【選択図】図１
","特開2018-141610","","特許6986846","拒絶2021-012475","","特許 有効","年金の支払い","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-2018-141610/11/ja"
"特開2018-136071","特願2017-030348","2017/02/21","2018/08/30","冷却水送水制御システム及び冷却水送水制御方法","高砂熱学工業株式会社","F25B1/00,381@J,F25B1/00,399@Y,F25B39/04@H,F25D11/00,101@A","(57)【要約】
【課題】厨房用冷蔵庫の冷凍機に供給する冷却水量を負荷に応じて制御する。
【解決手段】冷却水送水制御システムは、凝縮器を有する複数の冷凍機と、各冷凍機に接続される冷却水配管上に設けられ、各冷凍機の凝縮器の凝縮圧力に応じて開度が変化する制水弁と、受水槽から汲み上げた冷却水を複数の冷凍機に送水するポンプユニットと、を備える。
【選択図】図１
","特開2018-136071","","特許7116528","拒絶2021-006270","","特許 有効","年金の支払い","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-2018-136071/11/ja"
"特開2018-132297","特願2018-104961","2018/05/31","2018/08/23","製氷装置および製氷方法","高砂熱学工業株式会社","F25C1/00@A","(57)【要約】
【課題】超音波振動の発振周波数のチューニングが不要な過冷却解除装置および製氷装置を提供することを課題とする。
【解決手段】過冷却水が通過する容器又は配管に取り付ける過冷却解除装置であって、振動面と超音波振動子とを有し、前記容器又は配管に取付可能な超音波振動発生部と、反射面が前記振動面から離間し且つ前記振動面に対向した状態で固定された反射板と、を備える。
【選択図】図１
","特開2018-132297","","特許6523528","","","特許 有効","年金の支払い","https://www.j-platpat.inpit.go.jp/c1801/PU/JP-2018-132297/11/ja"
